	ts	te
T0	35.0	31.52
T1	34.45	32.81
T2	33.66	21.97
T4	33.31	32.47
T5	33.09	13.79
T6	30.87	28.39
T7	30.73	25.2
T9	26.95	25.27
T10	26.79	19.75
T11	26.12	15.73
T12	26.09	18.81
T15	24.79	21.14
T16	24.63	10.13
T17	24.45	22.94
T18	24.04	20.6
T19	23.97	22.43
T20	23.96	21.09
T21	23.93	22.46
T22	23.66	22.05
T24	23.54	19.16
T27	23.08	15.53
T28	22.98	19.14
T29	22.83	19.41
T30	22.73	22.18
T31	22.6	21.66
T32	22.42	18.47
T33	22.39	21.99
T34	22.37	16.05
T36	22.23	20.07
T38	22.12	0.0
T39	22.06	21.77
T40	21.93	12.12
T41	21.91	21.38
T42	21.83	0.0
T45	21.49	20.24
T46	21.4	19.11
T47	21.15	18.61
T48	21.02	0.0
T49	20.88	19.47
T50	20.72	17.88
T51	20.52	0.0
T53	20.36	17.64
T56	19.81	18.57
T57	19.81	17.99
T58	19.73	18.55
T60	19.58	12.55
T61	19.54	16.87
T62	19.39	16.79
T63	19.31	18.65
T64	19.26	18.01
T65	19.19	18.04
T66	19.16	15.45
T67	19.0	18.33
T68	18.89	18.19
T69	18.67	15.46
T70	18.67	15.15
T71	18.65	17.21
T73	18.39	5.5
T74	18.13	15.32
T75	18.03	17.42
T76	18.02	16.76
T77	17.77	0.0
T78	17.75	12.32
T79	17.71	16.74
T80	17.69	15.8
T81	17.67	14.56
T82	17.63	16.51
T83	17.62	0.0
T84	17.31	1.55
T86	17.25	15.55
T87	17.09	15.84
T88	16.98	16.61
T89	16.88	16.77
T90	16.69	14.64
T92	16.4	0.0
T93	16.32	16.2
T94	16.13	0.0
T95	16.1	0.0
T97	15.84	0.0
T99	15.44	9.81
T100	15.42	11.26
T101	15.31	9.64
T102	15.29	15.13
T103	15.27	0.0
T104	15.16	0.0
T105	15.1	0.0
T106	15.0	0.0
T108	14.29	9.84
T111	13.36	8.05
T112	13.35	4.75
T115	12.96	9.59
T116	12.93	11.27
T120	11.7	0.0
T123	10.59	7.77
T124	10.59	0.0
T125	10.37	6.99
T126	10.33	2.29
T127	10.33	0.0
T129	10.22	5.79
T130	9.98	9.5
T133	9.46	6.74
T134	9.42	8.01
T135	9.22	7.19
T137	8.31	1.69
T138	8.09	0.0
T139	8.05	4.3
T140	7.76	2.14
T141	7.54	0.0
T142	7.43	0.0
T143	6.85	2.7
T145	6.47	3.62
T146	6.2	0.0
T147	5.93	5.51
T149	5.67	1.78
T150	5.61	2.85
T151	5.51	0.0
T152	5.44	1.75
T153	4.81	2.84
T154	4.73	0.0
T156	4.72	0.0
T157	4.4	1.63
T158	4.15	3.32
T159	4.12	0.0
T160	4.04	0.0
T162	3.73	2.52
T163	3.45	0.0
T164	3.37	0.0
T165	3.31	1.05
T166	3.3	0.0
T169	2.8	1.61
T171	2.66	0.46
T174	2.13	0.0
T175	2.02	0.0
T176	1.88	0.0
T178	1.8	0.0
T179	1.66	0.0
T180	1.58	0.0
T182	1.46	0.0
T183	1.42	0.0
T184	1.37	0.59
T185	1.28	0.0
T186	1.18	0.78
T188	1.13	0.0
T189	1.05	0.0
T192	0.78	0.0
T193	0.75	0.07
T195	0.61	0.0
T196	0.46	0.0
T197	0.27	0.0
