feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.23270023241534216,0.19472571988598034,0.27400086014991115,NA,NA,NA
T0__cont_trait_0,-0.0042886278839425526,-0.05944280512478148,0.04637345330487108,0.30618873060575874,0.11789448901033218,0.5299930456227542
T0__cat_trait_0,0.010866063653803337,-0.03166692402433359,0.05729739559625558,NA,NA,NA
T0__pvr_0,0.020488603919467063,-0.04797140565042566,0.11016787249348987,NA,NA,NA
T0__pvr_1,-0.038531799309971373,-0.14451184443496706,0.04306448985294062,NA,NA,NA
T0__temp,0.16729264857718867,0.0004964620808515924,0.31728581922805954,NA,NA,NA
T0__time,-0.08233839076612859,-0.23223401450571005,0.013168608323019887,NA,NA,NA
T1__cont_trait_0,0.018331303783297937,-0.053238215977875786,0.08910608546909193,0.40309778291108417,0.16550913886173735,0.7990690694837512
T1__cat_trait_0,0.018247813931651216,-0.04078242360527162,0.07545166752598836,NA,NA,NA
T1__pvr_0,0.037083542709246575,-0.0535311073499673,0.1615053857047895,NA,NA,NA
T1__pvr_1,0.00382316452088289,-0.05547999357778746,0.08240395339828935,NA,NA,NA
T1__temp,0.20003711633057855,0.03595726631255458,0.4012384096509011,NA,NA,NA
T1__time,-0.10712539077991537,-0.24707717928461947,0.024649920148595454,NA,NA,NA
T3__cont_trait_0,0.023171810674417585,-0.04334970337405088,0.10306469701278516,0.2993570425389627,0.08197147452820983,0.5323140380342906
T3__cat_trait_0,0.021021849562733858,-0.029251466379496383,0.07852660278184151,NA,NA,NA
T3__pvr_0,0.0097707745296004,-0.06370329265923408,0.10291168245254301,NA,NA,NA
T3__pvr_1,-0.0006012422438793128,-0.05779788242717444,0.05028203609645429,NA,NA,NA
T3__temp,0.11137659740199073,-0.0004213113388241013,0.23605159709943813,NA,NA,NA
T3__time,-0.09808297980124278,-0.22011274977314546,0.007136918301148848,NA,NA,NA
T5__cont_trait_0,-0.0049368256400718034,-0.08066806900553866,0.07371702862455481,0.17815938184262614,0.03359782299017547,0.3542984774526452
T5__cat_trait_0,-0.020169953641171308,-0.09223284040966123,0.043949074646496514,NA,NA,NA
T5__pvr_0,-0.04906608440311096,-0.1418421047497392,0.05911798806347294,NA,NA,NA
T5__pvr_1,0.01799469686808074,-0.10226277364560253,0.15126277143029976,NA,NA,NA
T5__temp,0.03945869291282631,-0.037732809523289765,0.15457136190102133,NA,NA,NA
T5__time,-0.037821376669269116,-0.12423802505665153,0.03062336493466879,NA,NA,NA
T6__cont_trait_0,0.01742672434846669,-0.04545319197304919,0.08390149388084549,0.2766984418588383,0.09257839156914224,0.4787516117447024
T6__cat_trait_0,0.01978677046851286,-0.023997043293104127,0.07960229591051393,NA,NA,NA
T6__pvr_0,0.004989068170197215,-0.07259160102196453,0.08579814404422775,NA,NA,NA
T6__pvr_1,-0.004863504587821864,-0.05486246342805872,0.046036936941094134,NA,NA,NA
T6__temp,0.09534494828597892,-0.003917691033806847,0.17673061895609352,NA,NA,NA
T6__time,-0.08868579724183769,-0.17942856311461247,0.0006093270955085522,NA,NA,NA
T7__cont_trait_0,-0.0070326992634518245,-0.06205617433537122,0.05466883942525022,0.20674193402097915,0.040106905875891885,0.40111722530923255
T7__cat_trait_0,-0.010265607912013239,-0.0830560799956388,0.06360605395181261,NA,NA,NA
T7__pvr_0,-0.01956481394809937,-0.08247838764909851,0.045113303624059575,NA,NA,NA
T7__pvr_1,-0.0034845882531051196,-0.043561826326912495,0.03679336739057003,NA,NA,NA
T7__temp,0.06456495782529854,-0.02161957854069893,0.1565906056860255,NA,NA,NA
T7__time,-0.050175546842991955,-0.13864402196623452,0.03778496092261453,NA,NA,NA
T8__cont_trait_0,-0.013494879809472638,-0.0574221379534842,0.0282062415788385,0.24400398992364103,0.10619480917844007,0.399009653954814
T8__cat_trait_0,0.007013372182263833,-0.029379555626314634,0.048140197248282904,NA,NA,NA
T8__pvr_0,0.0047521909972394185,-0.06350780057820986,0.06508532769533484,NA,NA,NA
T8__pvr_1,-0.01901389431462161,-0.064296428211572,0.020194549815002245,NA,NA,NA
T8__temp,0.08512024416899555,0.009202665708131219,0.17481170577285338,NA,NA,NA
T8__time,-0.053073275716105685,-0.1289768418160878,0.012597123083776127,NA,NA,NA
T10__cont_trait_0,0.020339400285234663,-0.09114886923978702,0.1465360485121304,0.29277825791579,0.06592036083981331,0.5769816137106167
T10__cat_trait_0,0.02598456661758667,-0.029816992639483925,0.09557674490171213,NA,NA,NA
T10__pvr_0,-0.0063426288948976095,-0.07819485769601736,0.0836559846550615,NA,NA,NA
T10__pvr_1,-0.0003628690560267615,-0.05838857463537256,0.05601485142263587,NA,NA,NA
T10__temp,0.07941848386780284,-0.008826757422577908,0.17094368419651468,NA,NA,NA
T10__time,-0.0589589273192519,-0.15548992158531227,0.02909367852590959,NA,NA,NA
T11__cont_trait_0,-0.0004008299271303895,-0.06103438970733815,0.07109325120633056,0.2702129871025614,0.0669652955628931,0.4670130882858166
T11__cat_trait_0,0.015316460095748705,-0.027058217784656204,0.07417857887216758,NA,NA,NA
T11__pvr_0,0.009217235528796058,-0.048660957908912235,0.08912283044364044,NA,NA,NA
T11__pvr_1,-0.02131110195217341,-0.08057777590313861,0.04071514375357562,NA,NA,NA
T11__temp,0.08542198281662691,-0.0025376372371589684,0.19529400154665277,NA,NA,NA
T11__time,-0.05073099187464853,-0.1501181365665644,0.02909441219621036,NA,NA,NA
T13__cont_trait_0,0.00015526679907254708,-0.04413302434477406,0.0543599645508913,0.25891946873875143,0.08517997640864355,0.45925768783210874
T13__cat_trait_0,0.017261674546951017,-0.020787003965761462,0.07885868423631764,NA,NA,NA
T13__pvr_0,0.006996681196584458,-0.06107497657321996,0.09089067346435559,NA,NA,NA
T13__pvr_1,-0.01091857237273469,-0.06797525414847368,0.03336007568073279,NA,NA,NA
T13__temp,0.0979582728991686,0.006168319464434156,0.22068979204815853,NA,NA,NA
T13__time,-0.08523408674563261,-0.1929076475927063,-6.585452220272958e-05,NA,NA,NA
T14__cont_trait_0,0.041058780437445055,-0.07844232160020922,0.16634475530228887,0.32834450146946814,0.10011337454779237,0.6077918469713987
T14__cat_trait_0,0.0184296439021307,-0.029040921496095447,0.09103158669741067,NA,NA,NA
T14__pvr_0,0.01573969395119948,-0.05360815242473113,0.09933183041892041,NA,NA,NA
T14__pvr_1,-0.016303215274808706,-0.07809009309866356,0.05126424151715271,NA,NA,NA
T14__temp,0.07381501086944446,-0.009073554311464713,0.18016200669530097,NA,NA,NA
T14__time,-0.03709564483128507,-0.13087340631982655,0.04155057121817793,NA,NA,NA
T16__cont_trait_0,0.06533563551844367,-0.10616956444961753,0.2364647670708143,0.35889113635585324,0.09236180410508989,0.6939625030550323
T16__cat_trait_0,0.0163648575290073,-0.03402033759313611,0.0837525171098907,NA,NA,NA
T16__pvr_0,0.0156818136574891,-0.04973329000049273,0.10567115430869314,NA,NA,NA
T16__pvr_1,-0.012623806197019216,-0.07836448395281073,0.06505487444004064,NA,NA,NA
T16__temp,0.07739989108051323,-0.01874704743607898,0.19495637312829794,NA,NA,NA
T16__time,-0.035967487647922944,-0.144768536672867,0.04092660074909913,NA,NA,NA
T17__cont_trait_0,-0.01609893419033793,-0.060532948100290446,0.03320928559755829,0.22440697689257158,0.06742315182345351,0.3675728420158092
T17__cat_trait_0,0.009872338228036525,-0.025600691679587097,0.04955953806212488,NA,NA,NA
T17__pvr_0,0.0035184790097946414,-0.048517479821332705,0.06876785974429794,NA,NA,NA
T17__pvr_1,-0.02775152745995501,-0.09113725776261565,0.02092814062779991,NA,NA,NA
T17__temp,0.07575895898967847,-0.007932664188557335,0.14970761553402837,NA,NA,NA
T17__time,-0.053592570099987226,-0.1194070610090985,0.028506085621847053,NA,NA,NA
T19__cont_trait_0,-0.003711110538129677,-0.08622531888332607,0.08735300904714541,0.1657713070770399,0.047030876177259706,0.3061577985970376
T19__cat_trait_0,-0.02201238014733474,-0.08638980556052349,0.04523219723714816,NA,NA,NA
T19__pvr_0,-0.032370949501533304,-0.09140261039814063,0.02109399926278213,NA,NA,NA
T19__pvr_1,-0.012898233084044773,-0.05599098117686483,0.028245402639127212,NA,NA,NA
T19__temp,0.03514629766957219,-0.020380445531439504,0.0995114656661682,NA,NA,NA
T19__time,-0.031082549736832044,-0.0990917188555064,0.02549035450710377,NA,NA,NA
T21__cont_trait_0,0.002491920474771958,-0.04734127594064849,0.058745685278910935,0.23791050877666492,0.07497696241974344,0.42143377461873
T21__cat_trait_0,0.016369271548415033,-0.02674735110024491,0.06957447371760378,NA,NA,NA
T21__pvr_0,-0.0015463906531338197,-0.07073201509059163,0.07309476446076241,NA,NA,NA
T21__pvr_1,-0.012349698234447853,-0.0600980177297789,0.03182303416942388,NA,NA,NA
T21__temp,0.0748382720262323,-0.006646814315443957,0.15506883954366538,NA,NA,NA
T21__time,-0.07459309880051478,-0.15393181222883767,0.01045290734713901,NA,NA,NA
T22__cont_trait_0,-0.014747677735277541,-0.055425856203131306,0.031829754850460586,0.22986381475027884,0.09778889467486937,0.3913873053550655
T22__cat_trait_0,0.008474759124341447,-0.02460408529227263,0.053998688163988035,NA,NA,NA
T22__pvr_0,0.003953095210039618,-0.05080861486193026,0.07222299523260745,NA,NA,NA
T22__pvr_1,-0.022543617079067824,-0.07227604720777145,0.022732436350388054,NA,NA,NA
T22__temp,0.07363778528873291,-0.0016881041202687422,0.1513742788118368,NA,NA,NA
T22__time,-0.05161076247383204,-0.12349873000574742,0.012405199218092723,NA,NA,NA
T23__cont_trait_0,-0.013605436871774908,-0.05609439431077578,0.03792331120657447,0.20981575596687155,0.07099880049803972,0.36614790463505265
