	ts	te
T0	35.0	24.63
T1	30.09	28.66
T2	27.93	12.53
T4	27.59	0.74
T5	26.27	25.04
T6	25.61	15.35
T7	22.7	14.38
T8	22.6	0.0
T9	21.99	17.6
T10	21.65	13.09
T12	21.46	18.99
T13	21.07	19.24
T15	20.79	13.47
T17	20.2	0.0
T18	20.17	3.23
T19	19.99	16.94
T20	19.69	16.82
T22	19.47	14.21
T23	19.25	7.99
T24	18.7	4.6
T25	17.75	0.0
T26	17.56	14.3
T28	17.33	2.6
T29	15.83	0.0
T30	15.76	7.25
T32	15.32	6.33
T33	15.3	4.77
T35	15.01	3.01
T36	14.96	11.46
T37	14.67	0.0
T38	14.56	7.08
T40	14.33	0.0
T41	13.72	12.74
T42	13.63	12.71
T43	13.44	8.02
T44	13.38	13.1
T46	13.15	12.97
T47	13.0	12.51
T48	12.94	6.15
T49	12.94	12.3
T51	12.78	12.5
T52	12.72	8.82
T53	12.45	8.21
T54	12.44	3.52
T57	12.23	7.81
T58	11.91	0.0
T59	11.83	6.96
T60	11.8	5.81
T62	11.36	0.0
T63	10.87	0.0
T65	10.63	0.0
T66	10.4	0.0
T67	10.19	7.91
T68	10.1	0.0
T69	10.04	7.56
T70	9.8	0.0
T71	9.47	5.06
T73	9.45	0.0
T74	9.39	3.18
T75	9.24	7.58
T76	9.02	8.48
T77	8.94	7.44
T78	8.85	7.81
T79	8.43	1.95
T80	8.33	0.0
T81	8.28	0.0
T82	8.27	0.0
T83	8.15	0.0
T84	8.09	0.0
T85	8.02	0.0
T86	8.01	0.0
T87	7.95	0.0
T90	7.78	5.61
T91	7.74	0.86
T92	7.64	0.0
T94	7.51	0.0
T95	7.5	4.88
T97	7.18	6.09
T98	6.92	0.0
T99	6.89	0.0
T100	6.86	0.0
T101	6.84	4.04
T102	6.82	0.0
T103	6.77	0.0
T104	6.75	0.0
T105	6.73	0.0
T106	6.68	1.89
T107	6.67	0.0
T108	6.46	3.52
T109	6.4	0.0
T110	6.36	0.0
T112	6.32	0.0
T113	6.25	0.0
T114	6.15	0.0
T115	6.1	0.0
T116	6.06	0.9
T117	6.04	0.0
T119	5.77	2.92
T121	5.46	0.0
T122	5.35	0.0
T123	5.25	0.0
T124	5.15	1.25
T125	5.13	0.0
T126	4.93	0.0
T127	4.9	0.0
T128	4.83	0.0
T129	4.8	1.14
T130	4.76	0.0
T131	4.71	0.0
T132	4.71	0.0
T134	4.41	0.0
T135	4.38	2.46
T136	4.33	0.0
T139	4.23	0.0
T140	4.22	0.0
T141	4.21	0.0
T142	4.2	0.0
T143	4.13	0.0
T144	4.12	1.37
T145	4.05	1.02
T146	3.98	0.0
T148	3.95	0.0
T149	3.94	2.95
T151	3.72	0.0
T152	3.65	0.0
T153	3.62	1.28
T154	3.6	0.0
T156	3.57	0.0
T157	3.52	0.0
T158	3.5	0.0
T160	3.39	0.0
T162	3.31	0.25
T163	3.27	2.69
T166	3.19	0.0
T167	2.56	1.78
T168	2.56	0.98
T169	2.52	0.0
T170	2.5	0.0
T171	2.42	0.63
T173	2.32	0.0
T174	2.25	0.0
T175	2.24	0.0
T177	2.2	0.92
T179	2.2	0.58
T182	1.93	0.0
T185	1.53	0.0
T186	1.51	0.0
T187	1.39	0.0
T188	1.37	0.23
T189	1.36	0.0
T190	1.35	0.0
T191	1.32	0.58
T193	1.25	0.0
T194	1.22	0.0
T195	1.2	0.0
T198	1.15	0.67
T199	1.11	0.0
T200	1.06	0.0
T201	1.06	0.41
T203	0.87	0.0
T204	0.86	0.0
T206	0.82	0.0
T207	0.81	0.05
T208	0.8	0.0
T210	0.79	0.22
T211	0.79	0.0
T215	0.68	0.0
T217	0.52	0.0
T219	0.4	0.0
T220	0.38	0.0
T222	0.31	0.0
T226	0.14	0.0
