	ts	te
T0	35.0	15.41
T1	31.49	22.65
T2	30.81	23.83
T3	30.27	9.78
T4	29.96	18.13
T5	29.57	19.31
T6	29.4	20.79
T7	29.15	17.84
T8	28.74	10.67
T9	28.18	12.56
T10	28.04	15.09
T11	27.77	14.58
T12	27.64	6.85
T13	27.09	18.03
T14	27.06	14.18
T16	26.59	17.44
T18	26.09	22.92
T19	26.06	6.98
T20	25.68	23.75
T21	25.57	17.15
T22	25.55	15.04
T23	25.53	22.57
T24	25.5	22.27
T25	25.25	17.09
T26	25.22	17.84
T28	25.16	17.84
T29	25.12	17.71
T30	25.04	23.94
T31	25.01	12.84
T32	24.98	19.85
T33	24.85	15.24
T34	24.83	21.95
T36	24.55	13.33
T37	24.47	22.85
T38	24.45	20.79
T40	24.28	12.17
T41	24.2	14.31
T42	24.11	13.83
T43	24.08	18.55
T44	23.94	20.58
T45	23.89	19.18
T46	23.85	12.81
T47	23.81	11.53
T48	23.74	15.96
T50	23.62	18.17
T51	23.59	14.75
T52	23.44	15.34
T53	23.43	18.46
T54	23.39	15.28
T57	23.32	9.84
T58	23.25	13.73
T59	23.2	14.17
T60	23.13	11.78
T61	23.06	8.62
T62	22.87	12.11
T63	22.86	15.19
T64	22.82	15.29
T65	22.71	19.34
T66	22.67	12.9
T67	22.67	2.62
T68	22.57	15.56
T69	22.32	13.2
T70	22.31	13.58
T71	22.0	16.19
T72	21.96	11.37
T73	21.85	13.39
T74	21.76	13.35
T75	21.74	13.53
T76	21.69	20.85
T77	21.64	11.12
T78	21.56	15.82
T79	21.48	11.95
T80	21.44	11.03
T81	21.43	15.08
T83	21.23	11.14
T84	21.22	14.9
T86	21.17	14.13
T87	21.13	15.32
T88	21.1	17.86
T89	21.08	13.56
T90	20.87	14.13
T91	20.83	14.44
T92	20.8	20.05
T93	20.79	7.71
T94	20.77	18.5
T95	20.73	18.45
T96	20.72	17.63
T98	20.6	12.56
T99	20.59	13.53
T100	20.58	12.91
T102	20.54	13.58
T103	20.51	13.93
T104	20.46	18.79
T106	20.35	13.34
T107	20.31	10.41
T108	20.27	11.94
T110	20.18	11.49
T111	20.15	9.82
T112	19.96	15.26
T113	19.94	17.15
T114	19.92	15.89
T115	19.85	17.13
T116	19.84	16.04
T117	19.79	16.58
T118	19.78	13.63
T120	19.73	17.39
T121	19.67	17.77
T122	19.59	7.18
T123	19.56	11.39
T124	19.5	16.7
T125	19.27	11.98
T126	19.22	13.12
T128	19.17	16.93
T129	19.13	15.77
T130	19.1	12.77
T131	19.02	12.69
T132	19.01	15.62
T133	18.97	11.12
T134	18.92	13.97
T135	18.87	6.65
T137	18.8	8.25
T138	18.77	15.66
T139	18.76	12.97
T140	18.75	8.69
T141	18.69	7.62
T142	18.64	12.23
T143	18.56	9.27
T144	18.54	14.22
T146	18.49	14.93
T148	18.33	16.84
T149	18.33	12.18
T151	18.32	17.69
T152	18.18	14.62
T153	18.05	15.78
T154	18.01	13.09
T156	17.94	15.12
T157	17.93	12.21
T159	17.91	10.73
T160	17.84	13.26
T162	17.73	10.33
T165	17.65	7.11
T166	17.64	11.1
T167	17.62	12.78
T170	17.42	11.72
T171	17.38	11.2
T172	17.38	16.99
T173	17.32	9.42
T174	17.28	9.06
T176	17.17	14.43
T177	17.16	14.59
T179	17.09	13.45
T180	16.94	9.15
T182	16.9	13.87
T183	16.88	8.5
T185	16.72	10.14
T186	16.7	0.0
T188	16.64	10.59
T189	16.62	14.97
T190	16.57	11.48
T191	16.53	12.96
T192	16.47	13.27
T193	16.37	8.73
T195	16.23	13.28
T197	16.15	13.36
T198	15.93	15.0
T199	15.82	11.15
T202	15.68	13.45
T203	15.52	11.53
T204	15.4	12.46
T205	15.33	15.07
T207	15.28	14.22
T208	15.1	12.74
T209	15.0	11.68
T210	14.86	10.9
T211	14.79	6.62
T213	14.54	3.56
T214	14.05	13.26
T216	13.87	12.01
T219	13.72	9.4
T220	13.67	10.17
T221	13.63	8.0
T222	13.58	13.29
T223	13.57	9.79
T224	13.3	11.82
T225	13.16	8.71
T226	13.06	10.82
T227	12.96	11.8
T230	12.51	7.64
T231	12.46	10.14
T232	12.34	4.39
T233	12.29	6.8
T235	11.83	8.32
T236	11.75	8.84
T237	11.71	6.85
T238	11.1	6.94
T239	9.58	7.28
T240	9.45	7.94
T241	7.27	6.1
T242	6.82	5.73
T243	6.67	6.03
T244	6.12	4.91
T246	2.84	1.66
