time,mean,lwr,upr
0.5,0.017037304787472923,0.0017062932437592888,0.03522770136781625
0.8555151760746504,0.01738310068034803,0.001869616799863441,0.035832503758651504
1.2110303521493009,0.017781676899029947,0.0019475889053803081,0.03651412830199009
1.5665455282239513,0.018240574927684737,0.0018637456535417467,0.03697157276994991
1.9220607042986018,0.01876852955542704,0.0022970389936180008,0.03813792131301997
2.277575880373252,0.01937568770021129,0.0022854976580986763,0.03861105337258475
2.6330910564479026,0.020073865864962712,0.004477726769453237,0.04182113301014439
2.9886062325225535,0.020876835659215925,0.003963980931986908,0.042208024826900246
3.3441214085972035,0.02180062771224668,0.004925353884031738,0.044351323899353506
3.699636584671854,0.022863860446771474,0.004624695686468659,0.04481506472548047
4.055151760746504,0.024088111623925074,0.004890332017258882,0.04617088788574611
4.410666936821155,0.025498325493100785,0.005799633780117678,0.048906826660415216
4.766182112895805,0.027123191788083076,0.008116653769372768,0.05306607179363449
5.121697288970456,0.02899538831432208,0.008477521239538615,0.0548881895795423
5.477212465045107,0.03115155694734432,0.008973348583724419,0.05782957823149541
5.832727641119757,0.033631855047124196,0.009382050616627245,0.060230695635534306
6.188242817194407,0.036478888323087114,0.010301604251989248,0.06301185639486052
6.5437579932690575,0.03973579789550267,0.014141337688517273,0.06851557050467408
6.899273169343708,0.04344323756485164,0.015829927782380463,0.0725930277653813
7.254788345418358,0.047634969164824285,0.017284100160803256,0.07574585572477188
7.610303521493009,0.052331932091304094,0.020688236103131575,0.08079278387564469
7.965818697567659,0.05753498127962769,0.029451447327547193,0.09123356185965109
8.32133387364231,0.06321690118800043,0.03514551598520411,0.09762826525290265
8.676849049716962,0.06931466752660144,0.04032241155746362,0.1034316885026936
9.032364225791612,0.07572348652774544,0.043310377587987156,0.10609655010274946
9.387879401866263,0.08229471274439186,0.051900858673095136,0.11535599837914262
9.743394577940911,0.08883932682077163,0.057461038648439856,0.12137068169360463
10.098909754015562,0.09513725399918284,0.061530869259864826,0.1269218300748756
10.454424930090212,0.10095199318883348,0.06852489701450377,0.13483923788984625
10.809940106164863,0.10605022308992629,0.07261990949879388,0.13975470547343968
11.165455282239513,0.11022478510772944,0.07971612598611023,0.14575229079454421
