feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
cont_trait_0,none,none,none,0.824,1.7801510764830724,0.4778807110899054,3.7230172943716093,0.01960289663171168,0.005505662770457337,0.03662764483145132,-9.45276766819654,-24.47734366132562,1.9178977764929641,4.0
cat_trait_0,none,0_1,none,0.5026666666666667,1.0068784729654532,0.5093950387257149,1.5242746422279607,0.01900820447297611,0.004793127357206773,0.0353852871475892,-15.730068678435526,-35.11851608410916,0.14781174335729474,5.0
pvr_0,none,none,none,0.8213333333333334,1.3330926351728434,0.6904749349851722,2.1691479671788567,0.01966324983697446,0.005104250632427091,0.03558464360722422,-11.710198132203734,-30.042793755697403,1.4276615578031056,3.0
pvr_1,none,none,none,0.7466666666666667,1.3516791962805519,0.6546084868662555,2.4248064668892213,0.021740319140144137,0.006304651872630157,0.042260261727381364,-15.99062112299886,-40.81909799410033,0.9886832756263857,2.0
temp,none,none,none,0.9653333333333334,2.3700695016292492,0.7607357119061082,4.407193509937259,0.04090366665562111,0.012214451491274186,0.06630949536849487,-24.46985139049113,-53.155891109241054,-1.591892771648645,1.0
time,none,none,none,0.5666666666666667,1.0589629572633832,0.6755736843097662,1.4888912572405584,0.008068283150898335,0.0013234029300644562,0.017211700022664776,-4.6070238148391285,-15.354175367899757,2.62349865396925,6.0
cont_trait_0,cat_trait_0,none,none,0.596,1.415701019528798,0.002426365283182789,16.966535163425178,0.034728713125995195,0.0022021354922391015,0.7891825672767265,-2.6113338082105715,-12.06851645550114,5.4107922202354075,10.0
cont_trait_0,pvr_0,none,none,0.704,0.6883555864446712,0.1800277446299319,1.3656444047369416,0.035457924731582637,0.002916840309051507,0.7708352545515521,-3.922031623345366,-15.129939392256972,5.696802154066006,6.0
cont_trait_0,pvr_1,none,none,0.7066666666666667,0.6634764669502954,0.07145088746304441,1.257452457016866,0.03554726362797322,0.0038374459488928585,0.9772102704188569,-5.4853160702940835,-20.058655118286595,5.65676270511625,3.0
cont_trait_0,temp,none,none,0.684,0.4343718471711007,0.03631125626214991,0.9000272968078841,0.034860652617166026,0.005117186419545788,0.6955074949009784,-3.059713934637822,-16.492440511753557,8.573570244213442,7.0
cont_trait_0,time,none,none,0.5093333333333333,0.7287366254621717,0.1506236919305849,1.4013061932225712,0.030140851215039916,0.001290170439216923,0.6282107972661001,-1.3895183024882245,-8.617122254374806,4.324370824455968,15.0
cat_trait_0,pvr_0,none,none,0.6506666666666666,0.7334167083020592,0.0002862379756449094,10.356397377714142,0.031178017260314526,0.0018234305143221682,0.8429147709083402,-4.309510746839286,-16.379404656093357,4.802452043969993,9.0
cat_trait_0,pvr_1,none,none,0.6813333333333333,1.1376414314237,0.002097323389967464,11.822289684809952,0.029604716118752164,0.0019945827974835384,0.9098757721791604,-6.063068194500245,-20.00725220459867,4.257777786054874,8.0
cat_trait_0,temp,none,none,0.9866666666666667,2.284644667732648,0.0005889259373449746,33.53927916221255,0.04230198726863703,0.00274909217415943,0.7259868116587765,-11.51051212976956,-31.369972825150114,2.176221703551164,1.0
cat_trait_0,time,none,none,0.6186666666666667,0.9719077181037322,0.0012049869256761422,4.206227515278717,0.022337977048579455,0.0012954166748060827,0.6501327784413933,-1.7871121735012612,-8.817295300023659,3.484449702522909,14.0
pvr_0,pvr_1,none,none,0.7786666666666666,0.7272551693364792,0.2590815536384001,1.2711904420937024,0.03247364636109203,0.0036052129184010527,0.6541661395317769,-7.55470748117456,-25.497795509462662,4.988690158144152,2.0
pvr_0,temp,none,none,0.788,0.47302005380078904,0.12475934886461171,0.9628985196987788,0.03108112326934103,0.004892613083207016,0.5470604506993437,-4.800220387096334,-22.65695956837601,9.284265850979807,3.0
pvr_0,time,none,none,0.5506666666666666,0.808299884025199,0.368008468692609,1.258387130667004,0.025240829654078478,0.0009845796863439612,0.7269888634770206,-1.8288881448310574,-9.95367596234405,4.692789022172008,11.0
pvr_1,temp,none,none,0.768,0.45582022071155515,0.07727238463183396,0.8725095598024604,0.038714279040028894,0.003887593857825084,0.6507628470235471,-4.070450238328974,-23.217477826068205,11.136784614700957,4.0
pvr_1,time,none,none,0.5173333333333333,0.8333559232588501,0.3427546155329879,1.4042317525378325,0.022740980693726164,0.0015464294876922102,0.6839203609257468,-1.9713712700640038,-10.908502898364475,5.156771282880015,13.0
temp,time,none,none,0.0,0.49119192652946486,0.1774828917653326,0.8799572982445537,0.023481217548225783,0.002045826936048459,0.7360270305359705,-3.930565098109791,-18.15565523924971,6.528359878173092,12.0
