scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	30.0	0.49998320636430216	0.3800979212249257	0.0	-0.008571662036644953	NA	0.3341264174327763	1.0	NA
T3	33.92	30.54	0.49980589493579125	0.3919748107376241	0.4723583272306671	-0.3527089943301733	-0.029144030855071612	-0.2105563863997678	1.0	1.0
T4	33.91	33.29	0.47734397187107247	0.36644309500275596	0.4986118797094592	0.07798379317081387	-0.31849022093048607	-0.4378031546152854	0.0	1.0
T5	33.81	29.63	0.4780134148884116	0.39999782658724237	0.47382179352285486	-0.3429821757195469	-0.31364047487281504	0.003447590942843848	1.0	1.0
T8	32.66	30.41	0.4278521243566375	0.345709793181968	0.47221277725138955	0.3536633754728615	0.5838485635905541	0.5648711424343633	1.0	1.0
T9	32.53	17.32	0.22532874915064624	0.23453686413257885	0.3788207554994865	-0.7791851955974645	-1.3204324086759907	-1.0806482977779652	0.0	0.0
T11	32.43	29.36	0.4939013809254379	0.3965453913660488	0.4992805674209093	-0.056122937687381885	0.16384600661272458	-0.13774776232872404	1.0	1.0
T12	32.21	18.17	0.18275074456261828	0.33017597798293663	0.3304864004608822	-0.9516922622507561	-1.4838078631415113	-0.6478019028752787	0.0	0.0
T15	31.75	31.36	0.4218313072058193	0.32371842515733634	0.49036655453821465	0.20629500681397142	0.6098202275685641	0.6803338498611249	1.0	1.0
T17	31.28	30.05	0.4876519264590939	0.38625047152759046	0.49601862338142616	-0.13224311990040694	-0.23388264125399463	-0.2766142885372853	1.0	1.0
T18	31.08	24.01	0.49949884169197295	0.39030368046928227	0.47524048538964164	-0.33331196082379827	-0.04683660060128597	-0.231689515996184	0.0	1.0
T20	30.61	25.34	0.1841380894262928	0.10721572073289728	0.21339855060716512	-1.3647488162190697	-1.4782226398958263	-1.6970886489963817	0.0	0.0
T22	30.38	29.67	0.3980045036379622	0.30790368874184704	0.497042017440174	0.11392806990776311	0.7064465307746952	0.7565841376449499	1.0	1.0
T24	30.05	29.41	0.4952927470385197	0.39711380825934084	0.49997232732082897	-0.011003241421153304	0.14384639980105832	0.12586135448849667	1.0	1.0
T25	30.01	23.05	0.07004684898673662	0.14050916741422292	0.1970065572923726	-1.4273661924404837	-2.0735014666448723	-1.5127936371722965	1.0	0.0
T26	29.88	27.49	0.49073301179765316	0.3932799678361872	0.3867418162378363	0.7495739178740144	0.20229555942673305	0.19251592271539514	1.0	1.0
T27	29.88	15.28	0.078930214171802	0.07893747112014712	0.07862468467536352	-2.0116424226615304	-2.0095325955975167	-1.884116138105427	1.0	1.0
T28	29.79	23.58	0.1747665637454887	0.1846652404076703	0.22708805176505573	-1.3139743909695956	-1.5163791736946406	-1.300293128896761	0.0	0.0
T30	29.44	28.37	0.4698638423776172	0.39074186016189744	0.49483449835611626	0.15072032212649236	-0.3687631350631041	-0.22633069375931933	1.0	1.0
T31	29.39	25.43	0.4602058933066062	0.2859230742944534	0.49694391851684866	-0.11580753280188855	-0.4259323613198595	-0.8569918691745482	1.0	1.0
T32	29.26	27.59	0.41104273140614417	0.3597818066807125	0.49853076699852933	-0.08023314151637084	-0.6546412280322591	-0.4814585728927669	0.0	0.0
T33	29.14	11.94	0.14813307180461238	0.08346673919550647	0.07726877451798363	-2.0210785513548206	-1.6312839712700822	-1.8514448996968762	1.0	1.0
T35	28.74	26.6	0.4651126714468017	0.39476928843127934	0.47092652951797026	-0.36200053263273696	-0.3977667838985487	-0.1696883442719173	1.0	1.0
T37	28.16	17.47	0.4679109620378854	0.3888505877760554	0.4751028862248865	-0.33426084820024765	-0.3809160457961607	-0.24867498413472805	1.0	1.0
T38	27.89	26.15	0.15994376038369085	0.16939279604967242	0.2607226143573462	-1.1934793221182776	-1.5790128342239271	-1.370983912703973	0.0	0.0
T40	27.57	24.53	0.40884443510617086	0.3214191110753362	0.2181383367531472	-1.3470280542257194	-0.6635401228854844	-0.6916986417635695	0.0	0.0
T41	27.39	23.25	0.35620983139235585	0.22776055697798248	0.4428307309091991	-0.5153710710063512	-0.8612521571599197	-1.109925055292014	1.0	1.0
T43	27.15	26.41	0.08539401826273982	0.060637512307973936	0.06821907032644227	-2.0874017674295016	-1.966224515640534	-2.0314600517487063	1.0	1.0
T44	27.04	25.02	0.4759418345238009	0.38985643278891513	0.4269005794065526	-0.5880047384804054	-0.3284371782831391	-0.237040329955153	0.0	0.0
T45	26.92	26.17	0.19457249033430174	0.11466293767261901	0.19180503004149316	-1.4477246129768235	-1.436861067457799	-1.6532424480584091	0.0	0.0
T46	26.82	20.37	0.45683469604481447	0.2828996789052625	0.4525807049332005	-0.4668692215814795	-0.44441162605948387	-0.8704534426607492	1.0	0.0
T47	26.69	25.79	0.31391960269142943	0.2664126891849814	0.34749549461978463	-0.8921523815978347	-1.0090679972406127	-0.9428888194172443	0.0	1.0
T48	26.55	25.56	0.444160787619918	0.3481397884778628	0.4880440074851945	-0.230093473895718	0.5089665604375606	0.5511417690604499	0.0	0.0
T49	26.53	0.0	0.015811499898585008	0.006843110866582852	0.0850010342780372	-1.9687887074133756	-2.748698218599627	-2.983158707470895	0.0	1.0
T50	26.33	21.53	0.471894465980476	0.3648655242218789	0.46219892806775786	-0.4146870199552416	-0.35574265980903796	-0.44845213561650465	0.0	0.0
T51	26.14	22.98	0.287078787224498	0.23569229598642372	0.4518223031951163	-0.47078190043324897	1.101697525799963	1.0756628717366803	1.0	1.0
T52	26.1	23.45	0.46752620086773944	0.33706151969877063	0.28748521579997155	-1.1002920975359507	-0.3832708516788077	-0.6119624111893373	0.0	0.0
T53	25.69	24.45	0.2728712620602299	0.20710142620492417	0.2999069837861066	1.057406922798493	1.1509854302449702	1.1999728180836695	1.0	1.0
T54	25.67	25.57	0.44109448586204736	0.3555092366199011	0.2667157879747942	-1.1724668572559622	-0.5236419774887415	-0.5078733888244583	0.0	0.0
T55	25.35	21.41	0.398139734897089	0.2797612221171725	0.3386489759356932	0.9232259977055634	0.705920373154538	0.884360044289941	1.0	1.0
T56	25.28	23.48	0.2780584842069633	0.2792086492921575	0.26462180578786665	-1.179796735441019	-1.1329491967984948	-0.8868019059055081	1.0	1.0
T57	25.22	22.55	0.2858240237878494	0.27997346113078275	0.4326345890212291	-0.5626395448566328	-1.1060377549123974	-0.883421634672897	0.0	1.0
T58	25.08	19.04	0.24750244432303165	0.2414755081417614	0.41537102188746966	-0.6368996297170595	-1.2402511694797616	-1.0507252648531447	0.0	0.0
T59	24.78	23.62	0.409001373113551	0.3314295837124051	0.43116213145382287	-0.5692284602626884	-0.662907208809767	-0.6413716357396989	0.0	0.0
T60	24.75	13.32	0.14286098696459418	0.013643327573653103	0.19917630198655428	-1.4189481231661514	-1.6554033138423452	-2.718426576856347	1.0	1.0
T62	24.1	21.64	0.4704948087305202	0.3496750923969312	0.3731282048159231	0.8001566597266412	0.3647611422297436	0.5423389503006814	1.0	1.0
T63	23.84	16.95	0.38757146002928294	0.25124216785164677	0.31607499273547857	1.0016237067030171	0.7464405065801982	1.0086083894797173	1.0	1.0
T64	23.74	21.3	0.4576054426388146	0.39967360870594604	0.40627474750589193	-0.6738529948809726	-0.44024331051194326	-0.042257319211030674	0.0	0.0
T66	23.58	20.99	0.4497328971393946	0.38122827172373097	0.4211417849605062	-0.6127473430209079	-0.48143008857246383	-0.32426045235355055	1.0	1.0
T67	23.21	21.33	0.367096191959077	0.32854733198243435	0.3379627943108442	-0.9256258009803766	-0.8221331379709702	-0.656097706295761	0.0	0.0
T68	22.79	9.11	0.37965804949272614	0.30645043313687675	0.46769513470361596	-0.38223849492850126	-0.7760798614038418	-0.7633928515250348	1.0	1.0
T69	22.59	11.51	0.20305578998455343	0.21464880908230546	0.11649276242839329	-1.7851341569833008	-1.404000011952364	-1.1668907811543447	1.0	1.0
T70	22.58	20.46	0.21530076084518018	0.15083359957843512	0.406697820221936	0.672161512481925	1.3576179876465035	1.4606303382805113	1.0	1.0
T71	22.26	0.0	0.2179281720974419	0.06506230535398397	0.20892858546612067	1.3816101576017406	1.3478104964649105	1.9931785503078405	1.0	1.0
T73	21.99	18.01	0.4929482598122612	0.3940795666842072	0.4472239380220696	-0.4939763865162666	0.1762696415525578	0.18060833495406345	1.0	1.0
T74	21.82	14.91	0.3132817668758617	0.13778238030525924	0.4542814682761612	-0.4579976215010899	-1.0112701935859443	-1.5268967125688806	1.0	1.0
T75	21.78	20.54	0.4999951113748292	0.3957201717872667	0.4573233233863517	-0.4417728017538645	0.004624698874469646	-0.1533995577111609	1.0	1.0
T76	21.58	13.6	0.17438346104142305	0.09684242964291097	0.16729865757595455	-1.5475578141059616	-1.5179612122902495	-1.7614496234213817	1.0	1.0
T77	21.52	18.68	0.19318784508021944	0.14037319537878382	0.1743523500306597	1.5180897665800392	1.442287207658884	1.513493468038039	1.0	1.0
T78	21.18	16.75	0.40919138681606443	0.3160200116231332	0.36341230639204475	0.8354434730099649	0.6621404198270399	0.7179861273978057	1.0	1.0
T79	21.05	20.45	0.1520886936412435	0.10104588840711992	0.14383517951205455	1.6509069749453018	1.6135180564028238	1.7348656782916094	0.0	1.0
T80	20.85	15.16	0.4356448555498742	0.2508348924526859	0.40666016309544417	0.672312170134231	0.5489948683279011	1.0103661718498298	1.0	1.0
T81	20.43	17.52	0.17905829510735233	0.10097730484052259	0.20429220211532054	-1.39926290449312	-1.4987783277420372	-1.7352936819582023	0.0	0.0
T82	20.05	18.91	0.2766704750319743	0.16132092873934623	0.4099493199189114	0.6590765068986612	1.1377700844923189	1.4093972270933832	1.0	1.0
T83	20.0	15.69	0.40769971780128444	0.3688042042620282	0.34722106175292533	-0.8931204408938019	-0.6681458171190641	-0.4214523214188865	0.0	0.0
T85	19.76	10.61	0.06998155121879548	0.08187050730250772	0.20735336238269253	-1.3875884961862146	-2.0739933639513475	-1.862817094743097	0.0	0.0
T86	19.37	18.66	0.4665571820052331	0.379692977262414	0.3301254331289647	0.9529473868174434	0.38914672803405903	0.3375976843446072	1.0	1.0
T87	18.85	16.91	0.4689924061472197	0.37489069622336835	0.41634712833172	-0.6328559277862682	-0.37422864494653185	-0.3765842711714706	0.0	0.0
T88	18.81	9.27	0.16258725884686695	0.07450464784792671	0.20288368943732646	-1.404660400922631	-1.5676169058058307	-1.9173729794252214	0.0	0.0
T89	18.63	15.13	0.27744304881707016	0.2444221328498042	0.4991982058121719	-0.05925086628543266	1.1350863004777625	1.0380231132696587	1.0	1.0
T91	18.4	17.89	0.4968751690082997	0.39991290196077117	0.49471460459551014	-0.15246865404406723	-0.11710693577098424	-0.021825885261579664	1.0	1.0
T92	18.2	17.6	0.4993338002075098	0.38489006799708647	0.4993694643644103	0.05253888332337081	-0.054005254749902754	-0.2902302635657468	1.0	1.0
T93	18.07	13.12	0.4246536704148431	0.30418421771311255	0.4195989681364832	-0.6192638693040091	-0.5977402978919246	-0.7739544054310208	0.0	0.0
T94	17.99	13.49	0.22770640921674773	0.20919777298988515	0.28468482214573176	1.1099799999805355	1.3117089100181853	1.1907575349283956	0.0	1.0
