scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T1	34.17	31.72	0.4798950258755492	0.386004447801786	0.49886150905004484	-0.0706157010588666	0.2996273736411868	0.2791222762679947	0.0	0.0
T2	33.98	31.0	0.49929419840465483	0.39933363498916363	0.4881389003604177	0.22916745261407134	-0.055588339288309585	0.06039223852466346	0.0	0.0
T4	32.95	26.38	0.41412707198197074	0.3898181615802358	0.421126914280231	0.612810369705825	0.6420296531716605	0.23749288377800795	0.0	0.0
T5	32.22	29.9	0.455753440663806	0.3679179405863959	0.46030356444694737	0.42538707636793893	0.4502058376673316	0.4276506859393446	0.0	0.0
T6	31.48	25.09	0.4966100264505459	0.30814303414399863	0.49946681471125864	0.048310767710918294	0.12199032684847924	0.7554599856072552	0.0	0.0
T7	31.07	30.72	0.3396863732392707	0.28228904389026	0.49940256186879384	0.05114053820575999	0.9195952518536158	0.8731643529733334	0.0	0.0
T9	30.02	26.61	0.46159789705070486	0.3158754334475265	0.4747507447288388	0.33667828690130264	0.41810494090511735	0.7186828804135823	0.0	0.0
T11	28.34	27.16	0.47395986812720964	0.3599071037826507	0.41353485313461574	0.6444629779379016	0.34205177192598646	0.4806669058576315	0.0	0.0
T12	28.15	22.21	0.27770419314823086	0.32791583888706133	0.468973604895354	0.37434579506429416	1.1341793884557967	0.659297192767438	0.0	0.0
T14	27.43	26.55	0.4901426687458371	0.3523188656140222	0.45350779850268547	0.462050264210671	-0.20870218234924004	-0.5269296067119128	0.0	0.0
T20	25.85	22.49	0.29109037537058485	0.3251098104264025	0.34645210070199206	-0.8958314378311939	-1.0878333078709062	-0.673403390732037	1.0	0.0
T21	25.44	21.09	0.3922429281033732	0.23587544927614604	0.31540085478374025	1.0039525007711	0.7286732704422709	1.0748727353299483	0.0	0.0
T22	25.24	19.35	0.3789848221700148	0.22251270618533006	0.2925795047821024	-1.0826907456430837	-0.7785771454039976	-1.1326631208087836	0.0	0.0
T24	24.57	21.85	0.15577615699812258	0.09674481446453644	0.2909226512378819	-1.0884126471067779	-1.5971963804357072	-1.7620757199697166	1.0	1.0
T25	24.43	20.31	0.346224379831161	0.34880784868876596	0.38081308732742675	0.7717868870349294	0.8966338540758636	0.5473240223640239	0.0	0.0
T29	23.02	19.36	0.307517349593075	0.23217190841883298	0.38385419476324256	-0.7604310524170004	-1.0311607748195237	-1.090857640932528	0.0	0.0
T30	23.0	19.44	0.4926242450030109	0.38090601431916465	0.3499590638230786	0.8834490964029221	0.18030336290209015	0.32710051394997025	0.0	0.0
T31	22.87	20.37	0.3645954559439848	0.1981529538274538	0.38324016142968537	0.7627302453425366	0.8311772328440161	1.2395787142069212	0.0	0.0
T32	22.82	14.9	0.48361293503789277	0.29510195500917674	0.494104795173313	-0.16107381292720485	0.26998994688664485	0.8156679551790436	1.0	1.0
T33	22.58	13.19	0.29569072215853787	0.2764921493276441	0.3135759181891661	-1.010254644675399	-1.0719518318533348	-0.898779526121336	1.0	0.0
T34	22.56	22.17	0.4487070051687865	0.3540973072348949	0.47775592828625796	0.3155138399868881	0.4865907591120546	0.516372427330699	0.0	0.0
T35	22.25	21.71	0.1688834885459758	0.17159637870633226	0.3018012055117611	-1.0508741753642896	-1.5408797473975278	-1.3606336120199687	1.0	1.0
T36	22.1	20.53	0.4509848824205065	0.3783342610012963	0.355705807452208	-0.8630484939701956	-0.4750723488627421	-0.34901879298637295	0.0	0.0
T37	22.08	0.0	0.10135211428670406	0.01630508318884886	0.18491339586270894	-1.475110546065205	-1.868493005030253	-2.6457461997303806	1.0	1.0
T39	21.73	20.56	0.49968041941796765	0.39432232606680107	0.4091013630477409	0.6625037716174866	0.037398022184049196	0.17683961711018506	0.0	0.0
