	ts	te
T0	35.0	30.3
T1	34.69	31.09
T2	34.61	30.48
T3	34.5	32.76
T4	33.62	23.25
T5	33.47	33.11
T6	33.35	17.21
T7	32.84	31.56
T8	32.72	27.56
T9	32.65	30.71
T11	30.88	21.36
T12	30.86	21.97
T13	30.48	29.36
T14	30.15	23.97
T15	30.14	24.37
T16	29.3	28.48
T17	29.29	25.8
T18	29.21	17.74
T19	29.04	27.75
T20	28.89	20.79
T22	28.34	27.17
T23	28.25	27.96
T24	28.21	23.86
T25	27.64	15.72
T26	27.33	24.69
T27	26.89	24.19
T28	26.89	17.09
T29	26.72	19.78
T30	26.7	14.65
T31	26.51	23.29
T32	26.42	21.67
T33	26.15	20.54
T34	25.84	25.23
T35	25.65	24.62
T36	25.45	22.09
T37	25.38	22.18
T38	25.25	23.38
T39	25.11	6.44
T40	25.09	20.64
T41	25.05	19.74
T43	24.66	20.75
T45	23.98	17.57
T46	23.85	17.16
T48	23.72	22.53
T49	23.65	20.45
T51	23.54	15.69
T53	23.25	20.61
T54	23.22	17.48
T55	23.05	17.46
T56	23.02	0.97
T58	22.5	15.02
T60	22.19	20.93
T61	22.03	14.75
T62	22.01	8.08
T63	22.0	14.93
T65	21.76	17.07
T66	21.58	17.22
T68	21.29	19.44
T71	20.94	19.02
T72	20.84	0.0
T73	20.58	18.32
T74	20.36	18.21
T75	20.33	0.0
T76	20.33	13.93
T77	20.16	13.55
T79	19.95	19.19
T80	19.67	18.53
T81	19.56	16.49
T83	18.78	5.17
T84	18.74	16.36
T85	18.44	17.66
T86	18.41	16.99
T87	18.06	12.24
T88	18.06	1.39
T89	17.99	5.41
T90	17.88	16.0
T91	17.8	17.73
T92	17.76	6.97
T93	17.73	14.69
T94	17.71	17.26
T95	17.66	0.0
T96	17.6	16.52
T98	17.28	11.94
T100	17.07	10.84
T101	17.0	16.87
T105	16.5	11.19
T106	16.48	15.14
T107	16.45	14.35
T108	16.31	14.45
T109	16.12	0.0
T110	16.02	15.07
T111	15.99	11.53
T112	15.96	11.46
T113	15.88	10.58
T114	15.78	12.66
T115	15.55	0.0
T116	15.28	12.47
T118	15.12	14.55
T120	15.08	0.0
T121	15.07	0.0
T122	15.0	12.86
T124	14.85	13.59
T125	14.42	8.86
T126	14.19	9.91
T128	13.88	6.52
T129	13.58	7.67
T130	13.55	5.3
T131	13.38	9.45
T132	12.94	10.69
T133	12.93	8.97
T134	12.71	12.64
T136	12.51	0.0
T138	11.89	9.39
T139	11.65	9.03
T140	11.62	0.0
T141	10.97	5.04
T142	10.91	7.6
T143	10.86	8.95
T144	10.54	9.32
T146	10.34	8.93
T147	10.08	9.45
T148	9.93	3.09
T149	9.89	3.58
T151	9.48	8.65
T152	9.38	8.99
T153	9.31	0.0
T154	9.2	0.0
T155	8.99	1.39
T156	8.81	3.2
T157	8.68	4.37
T158	8.57	0.13
T160	8.41	2.04
T163	8.35	2.63
T164	8.02	0.0
T166	7.8	5.13
T168	7.26	1.76
T169	6.99	5.17
T170	6.9	5.56
T171	6.88	4.94
T172	6.58	4.83
T173	6.49	0.0
T174	6.4	1.59
T175	6.33	4.87
T176	6.31	0.0
T177	6.12	2.94
T178	5.88	5.28
T179	5.83	3.9
T180	5.79	2.08
T181	5.47	0.0
T184	5.19	3.94
T186	4.99	0.53
T187	4.92	0.87
T188	4.72	0.95
T189	4.56	0.0
T190	4.43	1.09
T191	4.36	3.74
T195	4.04	1.88
T196	4.0	0.0
T197	3.89	1.61
T198	3.87	0.0
T199	3.77	0.0
T200	3.76	1.92
T201	3.75	0.0
T202	3.61	0.0
T203	3.6	0.0
T204	3.55	0.0
T206	3.43	0.0
T207	3.39	0.0
T209	3.27	0.0
T211	3.23	2.34
T212	3.19	0.0
T214	3.04	0.3
T215	2.97	0.0
T216	2.96	0.0
T217	2.95	1.64
T219	2.73	0.0
T221	2.51	0.0
T222	2.49	1.4
T224	2.39	0.0
T225	2.35	1.98
T227	2.29	0.64
T228	2.29	0.0
T230	2.24	0.07
T231	2.21	0.0
T232	2.12	0.0
T233	2.12	1.23
T234	2.09	0.24
T235	2.09	0.0
T236	2.07	1.29
T237	1.93	0.0
T239	1.82	0.67
T240	1.76	0.0
T241	1.75	0.0
T242	1.65	0.53
T243	1.4	0.14
T244	1.38	0.04
T246	1.02	0.0
T247	1.0	0.0
T248	0.96	0.0
T249	0.96	0.0
T250	0.94	0.0
T252	0.7	0.0
T253	0.62	0.0
T254	0.45	0.0
T255	0.42	0.0
