	ts	te
T0	35.0	22.25
T2	30.91	11.53
T3	30.11	24.08
T4	29.98	24.85
T5	29.8	14.49
T6	28.12	24.74
T7	27.75	20.46
T8	27.64	0.0
T9	27.47	22.18
T10	27.39	14.86
T11	27.1	0.0
T12	26.51	0.0
T13	26.47	14.57
T15	25.95	10.83
T16	25.62	17.32
T17	25.45	0.0
T18	25.27	13.48
T19	25.18	21.31
T20	25.16	22.28
T21	25.04	21.19
T22	25.02	19.8
T23	24.8	10.27
T24	24.73	22.69
T26	24.46	15.97
T27	24.4	21.36
T28	24.14	0.0
T29	24.05	14.13
T30	24.02	14.86
T31	23.87	14.94
T32	23.78	12.97
T33	23.69	10.17
T34	23.66	13.26
T35	23.64	0.0
T36	23.56	12.35
T37	23.5	13.93
T38	23.38	11.39
T39	23.35	19.15
T40	23.34	13.34
T41	23.33	13.58
T42	23.31	10.85
T43	23.22	21.03
T44	23.17	0.0
T45	23.1	14.37
T46	23.0	0.0
T47	22.98	0.0
T48	22.97	14.12
T49	22.92	11.41
T50	22.87	22.64
T51	22.87	8.08
T52	22.83	13.04
T53	22.78	14.63
T54	22.65	13.91
T55	22.64	12.41
T56	22.62	15.51
T57	22.48	14.85
T58	22.44	13.25
T60	22.33	19.09
T61	22.23	17.06
T62	22.19	14.78
T63	22.06	13.64
T64	22.05	21.26
T65	21.98	0.0
T66	21.93	13.12
T67	21.85	12.4
T68	21.8	11.56
T69	21.79	19.91
T70	21.69	12.54
T72	21.48	13.01
T73	21.45	13.33
T74	21.43	9.7
T75	21.37	0.0
T76	21.33	13.37
T77	21.32	11.01
T79	21.27	18.25
T80	21.26	11.77
T82	21.21	16.63
T83	21.1	10.61
T84	21.07	18.38
T85	21.0	13.82
T86	20.94	0.0
T88	20.78	18.88
T89	20.76	18.05
T90	20.73	13.89
T91	20.68	14.4
T93	20.65	15.51
T94	20.62	0.0
T95	20.57	14.56
T96	20.44	18.94
T97	20.43	10.51
T98	20.36	16.86
T99	20.33	13.75
T100	20.3	14.45
T101	20.3	11.99
T102	20.29	13.48
T103	20.24	12.88
T104	20.23	17.3
T105	20.18	1.83
T106	20.15	10.41
T107	20.11	2.5
T108	20.07	12.57
T109	20.0	14.27
T110	19.9	15.73
T111	19.78	0.0
T112	19.62	16.58
T113	19.57	10.69
T114	19.49	15.95
T115	19.45	17.7
T117	19.01	13.17
T118	18.91	13.7
T119	18.86	17.54
T120	18.78	14.93
T122	18.5	0.0
T123	18.48	16.52
T124	18.43	14.23
T125	18.42	13.48
T126	18.36	10.61
T127	18.35	10.02
T128	18.24	11.19
T129	18.22	13.53
T130	18.22	14.34
T131	18.18	13.7
T132	18.15	13.64
T133	18.08	12.0
T134	18.02	13.88
T135	17.98	14.58
T136	17.88	13.49
T137	17.8	13.17
T138	17.79	17.44
T139	17.69	14.35
T140	17.68	11.92
T141	17.5	13.99
T142	17.4	13.74
T143	17.29	0.0
T144	17.17	13.82
T145	17.11	0.0
T146	17.09	12.39
T147	17.06	13.82
T148	16.99	14.15
T149	16.76	14.02
T150	16.69	10.84
T151	16.26	14.36
T152	16.2	12.43
T153	16.17	14.82
T154	16.15	0.0
T155	15.98	14.6
T157	15.39	12.0
T158	15.27	12.66
T159	15.01	0.0
T160	14.98	0.0
T164	14.76	10.19
T165	14.69	0.0
T168	14.35	13.53
T169	14.16	0.0
T171	13.95	0.0
T172	13.95	0.0
T174	13.68	0.0
T175	13.53	10.77
T177	13.39	0.0
T178	13.25	0.0
T179	13.25	11.85
T181	13.07	12.02
T182	12.91	0.0
T183	12.89	12.67
T185	12.7	0.0
T186	12.54	11.5
T187	12.33	0.0
T188	12.23	10.96
T189	12.14	0.0
T190	12.1	0.0
T191	11.68	0.0
T192	11.29	0.0
T193	11.14	0.0
T194	11.1	0.0
T195	10.87	0.0
T196	10.81	0.0
T197	10.8	0.0
T198	10.65	0.0
T200	10.45	2.65
T201	10.25	0.0
T202	4.66	0.0
T203	3.53	0.0
T204	2.03	0.0
T206	0.22	0.0
