	ts	te
T0	35.0	0.0
T1	34.37	14.16
T2	33.9	15.09
T3	31.61	27.3
T4	31.46	9.24
T5	29.98	3.59
T6	29.7	0.0
T7	29.4	0.0
T8	28.16	24.35
T9	27.73	16.72
T10	26.8	0.0
T11	26.53	0.0
T12	25.26	6.8
T13	22.91	17.48
T14	22.07	14.29
T15	21.96	0.84
T16	21.59	15.92
T17	20.75	18.37
T18	20.47	12.83
T19	20.28	0.0
T20	20.02	19.7
T21	19.82	16.26
T22	19.75	15.71
T23	19.16	15.3
T24	19.03	17.14
T25	18.97	0.45
T26	18.92	10.7
T27	18.78	8.01
T28	18.62	16.62
T29	18.39	10.71
T30	18.38	0.0
T31	18.26	16.46
T32	18.24	16.43
T33	17.95	14.33
T34	17.76	16.45
T35	17.64	16.36
T36	17.46	0.0
T37	17.45	12.12
T38	17.39	15.05
T40	17.2	15.57
T41	17.18	13.69
T42	17.03	8.71
T43	16.88	14.35
T44	16.88	14.44
T45	16.8	15.15
T46	16.76	7.67
T47	16.73	8.86
T48	16.63	9.49
T49	16.53	13.22
T50	16.49	15.21
T51	16.27	4.77
T52	16.26	15.53
T53	16.24	12.81
T55	16.12	11.94
T56	16.08	12.49
T57	15.95	0.0
T58	15.84	13.21
T61	15.76	13.67
T62	15.69	3.52
T63	15.68	13.23
T64	15.62	8.72
T65	15.53	12.17
T66	15.42	13.52
T68	15.21	14.89
T69	15.18	13.65
T71	14.93	6.81
T73	14.7	12.43
T75	14.47	3.28
T76	14.46	10.16
T77	14.42	12.6
T78	14.11	10.75
T79	14.06	13.47
T80	13.99	13.01
T81	13.88	12.09
T82	13.76	10.95
T83	13.75	11.05
T84	13.69	12.53
T85	13.69	9.76
T86	13.65	6.05
T87	13.57	7.39
T88	13.56	13.36
T89	13.54	0.0
T91	13.45	10.87
T92	13.41	13.05
T93	13.34	7.91
T95	13.29	8.4
T96	13.2	9.82
T97	13.16	1.82
T98	13.0	10.22
T99	12.96	0.0
T101	12.8	8.78
T102	12.69	0.0
T104	12.53	8.39
T106	12.37	9.74
T109	12.24	12.04
T110	12.2	4.04
T112	12.02	11.52
T113	11.94	7.46
T114	11.85	5.1
T117	11.76	10.64
T118	11.7	5.08
T119	11.61	5.75
T120	11.59	9.29
T121	11.58	9.24
T123	11.32	0.0
T124	11.26	7.04
T125	11.15	9.07
T126	11.06	1.74
T127	11.05	4.33
T128	10.94	0.0
T129	10.85	9.43
T130	10.75	1.07
T131	10.73	8.17
T132	10.48	2.7
T133	10.39	1.34
T134	10.28	4.97
T135	10.28	7.24
T136	10.23	0.0
T137	10.21	0.0
T139	9.85	8.94
T140	9.82	1.0
T141	9.67	5.54
T142	9.61	5.09
T143	9.5	8.75
T144	9.41	5.08
T146	9.28	7.32
T147	9.22	4.15
T148	9.11	5.62
T149	9.06	0.0
T150	9.04	0.0
T151	9.02	8.22
T152	8.95	0.0
T153	8.77	0.0
T155	8.61	7.83
T156	8.57	0.0
T157	8.55	0.0
T158	8.53	7.38
T159	8.53	8.2
T160	8.44	0.0
T161	8.39	6.26
T162	8.34	7.48
T163	8.3	3.78
T164	8.29	0.0
T165	8.27	6.77
T166	8.21	3.32
T167	8.19	0.0
T168	8.15	7.75
T169	8.04	7.86
T170	8.02	5.27
T171	8.02	0.69
T172	7.93	5.56
T173	7.92	0.0
T174	7.91	5.3
T175	7.79	0.0
T176	7.78	5.14
T177	7.77	5.31
T178	7.6	0.0
T179	7.47	7.05
T183	7.1	5.45
T184	7.09	2.71
T186	7.08	6.7
T187	7.06	2.82
T188	7.01	0.0
T189	7.0	2.48
T190	6.91	2.14
T191	6.89	5.57
T193	6.68	4.75
T194	6.67	6.44
T196	6.56	4.82
T197	6.53	0.0
T198	6.36	5.12
T200	6.35	1.79
T201	6.26	2.38
T203	6.03	4.22
T204	5.92	0.0
T205	5.83	4.37
T206	5.79	4.63
T207	5.76	0.0
T208	5.71	2.54
T209	5.65	3.48
T210	5.45	0.0
T211	5.44	0.0
T212	5.39	1.78
T213	5.16	4.6
T214	5.14	2.23
T215	5.14	4.38
T216	4.66	1.41
T217	4.64	3.69
T218	4.61	3.66
T219	4.42	3.33
T220	4.37	1.14
T221	4.37	0.0
T222	4.31	0.0
T224	4.16	0.0
T225	4.13	0.0
T226	3.99	3.2
T227	3.98	0.0
T228	3.89	0.0
T229	3.86	2.41
T230	3.79	0.0
T231	3.76	0.0
T232	3.72	0.0
T233	3.7	1.71
T234	3.69	2.57
T235	3.68	0.15
T237	3.64	0.0
T238	3.44	3.18
T239	3.38	0.79
T244	3.23	0.2
T246	3.19	1.74
T250	2.95	1.33
T251	2.84	0.0
T253	2.75	0.91
T254	2.64	0.0
T255	2.62	0.0
T256	2.51	0.0
T257	2.4	0.0
T258	2.4	1.62
T259	2.36	0.05
T260	2.29	1.85
T261	2.21	0.0
T262	2.14	1.31
T263	2.06	0.18
T265	2.05	0.0
T266	1.96	0.0
T267	1.95	0.0
T268	1.89	0.0
T269	1.8	0.0
T270	1.79	0.0
T271	1.76	0.0
T272	1.64	0.0
T273	1.55	0.0
T274	1.53	0.0
T275	1.38	0.0
T276	1.34	0.0
T277	1.27	0.0
T278	1.26	0.0
T279	1.13	0.0
T280	1.1	0.0
T281	1.07	0.0
T282	1.04	0.0
T283	0.98	0.0
T284	0.98	0.0
T285	0.73	0.1
T286	0.71	0.0
T287	0.69	0.0
T289	0.5	0.2
T290	0.49	0.0
T291	0.34	0.0
T292	0.33	0.0
T293	0.2	0.0
