	ts	te
T0	35.0	28.32
T1	34.33	33.35
T2	33.99	26.93
T4	33.25	21.03
T6	31.85	28.06
T7	31.8	12.4
T9	30.74	25.01
T10	30.54	29.96
T11	30.23	28.32
T13	29.48	21.68
T14	29.05	21.6
T15	28.85	12.63
T16	28.44	25.01
T17	28.11	21.08
T18	28.1	25.42
T19	27.36	15.67
T24	26.17	13.26
T25	26.08	10.26
T26	26.08	20.55
T27	26.01	20.1
T29	25.32	17.08
T31	24.57	23.12
T33	23.57	18.84
T34	23.37	11.39
T35	23.14	20.2
T36	23.08	14.02
T38	22.96	22.18
T39	22.88	0.0
T41	22.7	16.9
T42	22.61	18.19
T46	22.42	15.71
T48	22.05	21.28
T49	22.05	20.83
T50	21.98	12.01
T51	21.97	19.4
T52	21.85	1.99
T53	21.63	0.0
T54	21.43	16.57
T55	21.13	19.24
T57	21.07	20.07
T59	20.77	19.82
T60	20.73	7.55
T64	19.84	16.04
T66	19.45	16.11
T69	19.24	17.33
T70	18.79	7.19
T71	18.75	9.11
T77	17.75	9.64
T78	17.73	15.66
T79	17.65	4.97
T80	17.58	0.18
T81	17.52	0.0
T82	17.43	12.56
T83	17.41	14.75
T84	17.39	13.66
T89	16.91	12.04
T90	16.82	5.28
T93	16.52	15.75
T97	16.07	0.0
T98	15.97	14.49
T99	15.85	7.96
T100	15.72	0.0
T101	15.72	8.97
T102	15.62	7.7
T103	15.57	13.1
T104	15.38	12.37
T105	15.37	6.35
T109	14.7	13.28
T110	14.69	0.13
T112	14.6	12.08
T114	14.41	11.27
T115	14.19	0.0
T116	14.03	12.62
T118	13.81	12.59
T120	13.67	9.03
T121	13.66	9.49
T122	13.54	10.15
T123	13.39	10.0
T124	13.38	8.69
T127	13.31	10.82
T128	13.21	11.5
T130	12.82	10.56
T131	12.8	10.91
T132	12.7	3.08
T133	12.47	6.17
T135	12.24	10.49
T136	12.13	10.15
T137	12.07	0.0
T138	12.04	11.58
T139	11.96	6.13
T140	11.73	7.73
T141	11.71	5.35
T142	11.6	11.45
T143	11.56	7.01
T144	11.36	10.7
T145	11.32	7.44
T146	11.04	7.05
T147	11.01	8.17
T150	10.75	9.42
T151	10.59	10.29
T152	10.51	10.43
T153	10.45	7.07
T154	10.27	0.0
T155	10.22	7.5
T156	10.19	8.1
T157	10.18	6.83
T158	9.84	8.13
T159	9.76	7.82
T160	9.7	9.2
T161	9.4	0.0
T162	9.39	9.18
T163	9.29	2.2
T164	9.25	5.15
T166	9.09	2.9
T167	9.08	8.57
T168	8.86	0.0
T171	8.67	5.82
T173	8.22	4.6
T174	8.16	3.48
T175	8.14	4.05
T176	8.06	0.0
T177	7.99	0.0
T178	7.93	0.0
T179	7.66	0.0
T180	7.65	0.0
T181	7.51	0.0
T182	7.32	4.26
T183	7.29	0.21
T185	7.24	6.37
T186	7.11	0.0
T187	7.09	4.36
T188	7.01	0.0
T189	6.94	0.0
T190	6.86	6.81
T191	6.64	0.17
T192	6.5	3.39
T194	6.39	2.46
T195	6.24	3.76
T196	6.09	4.25
T197	6.08	3.11
T198	5.99	2.73
T199	5.79	0.0
T200	5.56	0.0
T201	5.42	2.86
T202	5.39	3.98
T203	5.32	0.98
T205	5.18	1.96
T206	4.85	0.0
T207	4.69	0.0
T208	4.65	1.99
T209	4.53	0.96
T212	4.46	1.31
T213	4.38	0.0
T214	4.33	3.27
T215	4.09	1.11
T216	4.01	2.88
T217	3.99	0.0
T220	3.84	0.0
T222	3.81	2.21
T223	3.81	0.0
T224	3.77	0.0
T227	3.47	2.71
T228	3.42	1.31
T229	3.41	0.0
T231	3.22	1.73
T232	3.06	1.51
T233	2.96	0.0
T234	2.94	2.36
T237	2.84	0.5
T238	2.68	0.0
T239	2.67	0.0
T241	2.65	0.0
T242	2.59	0.0
T243	2.43	0.0
T244	2.38	0.93
T247	2.2	0.0
T248	2.1	0.0
T249	2.09	0.34
T250	2.0	1.39
T251	1.87	0.0
T252	1.71	0.55
T253	1.71	0.59
T254	1.67	0.0
T256	1.62	0.0
T257	1.51	0.0
T258	1.47	0.0
T261	1.23	0.0
T264	1.18	0.0
T267	1.07	0.0
T269	0.99	0.0
T270	0.99	0.0
T271	0.96	0.0
T277	0.79	0.0
T282	0.48	0.0
