sp	hmin	hmax
T0	33.447551444942604	33.447551444942604
T0	33.83715769174565	33.83715769174565
T0	32.01239432480768	32.01239432480768
T0	31.445357399960145	31.445357399960145
T0	34.3814380206341	34.3814380206341
T0	29.36779581372447	29.36779581372447
T0	34.00035764393014	34.00035764393014
T0	33.43429072804635	33.43429072804635
T0	33.8950916095615	33.8950916095615
T0	34.65885300674149	34.65885300674149
T1	33.51611498484353	33.51611498484353
T1	33.53946788645686	33.53946788645686
T1	33.60144531723172	33.60144531723172
T1	33.695807136568526	33.695807136568526
T2	31.63963131771036	31.63963131771036
T2	33.654064758799755	33.654064758799755
T2	28.02566543020222	28.02566543020222
T4	28.308197049101942	28.308197049101942
T4	29.51303627999266	29.51303627999266
T4	32.97371825270643	32.97371825270643
T4	26.508408534399898	26.508408534399898
T4	24.817807248263804	24.817807248263804
T4	27.777473788183464	27.777473788183464
T6	31.629567027380038	31.629567027380038
T6	30.366095385454134	30.366095385454134
T6	28.165987871461375	28.165987871461375
T6	29.17347882692908	29.17347882692908
T6	28.18982798390006	28.18982798390006
T7	30.25904480983785	30.25904480983785
T7	29.45758682890233	29.45758682890233
T7	31.440829398425592	31.440829398425592
T7	30.96086540092658	30.96086540092658
T7	30.79109590423362	30.79109590423362
T7	28.38541574028125	28.38541574028125
T7	29.272383614048813	29.272383614048813
T7	29.58160977468675	29.58160977468675
T7	30.097109825048058	30.097109825048058
T7	31.14118754409251	31.14118754409251
T7	31.301601384864714	31.301601384864714
T7	27.954963402041397	27.954963402041397
T7	23.713249130644407	23.713249130644407
T7	26.306948884725657	26.306948884725657
T7	26.37998158339153	26.37998158339153
T7	27.551212656390586	27.551212656390586
T7	27.814421183737732	27.814421183737732
T7	25.4926895218523	25.4926895218523
T7	27.73669305813205	27.73669305813205
T7	25.523967398424503	25.523967398424503
T7	26.956448319008402	26.956448319008402
T7	24.444156327967157	24.444156327967157
T7	21.990772000759446	21.990772000759446
T7	21.18184280989631	21.18184280989631
T7	22.72432716809153	22.72432716809153
T7	21.854214958088217	21.854214958088217
T7	22.5940266766243	22.5940266766243
T7	22.99477082650989	22.99477082650989
T7	21.589916848179204	21.589916848179204
T7	22.836765123412125	22.836765123412125
T7	17.07517811450885	17.07517811450885
T7	18.4070432276791	18.4070432276791
T7	16.833037515823243	16.833037515823243
