	ts	te
T0	35.0	9.31
T1	33.07	14.73
T2	32.09	17.86
T3	31.63	17.8
T4	31.53	10.92
T5	30.34	18.39
T6	30.18	19.52
T8	29.44	10.04
T9	29.36	27.07
T10	29.3	13.63
T11	28.63	12.25
T13	28.18	18.89
T14	27.94	19.68
T15	27.73	19.91
T16	27.5	14.41
T17	27.41	27.08
T18	27.0	23.19
T19	26.9	9.15
T20	26.87	10.56
T21	26.66	19.91
T22	26.56	12.31
T23	26.45	16.63
T24	26.18	7.96
T25	25.91	25.78
T26	25.83	17.65
T27	25.73	23.54
T28	25.6	22.03
T29	25.5	10.37
T30	25.47	14.22
T31	25.42	14.07
T33	25.33	12.95
T34	25.26	21.94
T35	25.16	20.93
T36	25.08	16.27
T37	25.06	22.89
T38	24.9	14.87
T39	24.9	18.73
T41	24.84	13.9
T42	24.46	12.8
T43	24.39	16.79
T44	24.39	14.58
T45	24.37	13.06
T46	24.32	13.31
T47	24.13	8.28
T48	24.1	18.75
T50	23.97	15.02
T51	23.94	21.73
T52	23.91	12.26
T53	23.85	21.16
T54	23.72	13.49
T55	23.64	14.13
T57	23.52	5.99
T58	23.52	18.56
T60	23.46	22.26
T61	23.43	22.1
T64	23.2	19.59
T65	23.18	14.15
T66	23.18	13.59
T67	23.11	14.79
T69	23.06	11.64
T70	22.99	13.73
T71	22.94	13.95
T73	22.81	11.84
T74	22.76	13.42
T75	22.73	19.05
T76	22.68	16.61
T77	22.62	19.5
T78	22.55	21.01
T79	22.54	17.09
T80	22.52	14.21
T81	22.48	11.56
T83	22.47	13.45
T84	22.4	10.17
T85	22.32	12.11
T86	22.18	16.13
T87	22.17	10.81
T88	22.15	15.98
T89	22.15	15.76
T91	22.11	10.88
T92	22.07	11.65
T93	22.03	11.07
T94	22.01	17.03
T95	22.0	14.48
T96	22.0	14.71
T98	21.9	14.15
T99	21.78	16.83
T100	21.73	6.04
T101	21.68	18.49
T102	21.59	14.17
T103	21.45	19.36
T104	21.44	15.86
T105	21.38	19.42
T107	21.33	16.39
T108	21.22	11.07
T109	21.19	14.41
T110	21.17	14.87
T111	21.16	13.39
T113	20.99	11.92
T114	20.96	18.16
T115	20.93	14.06
T116	20.92	17.74
T117	20.89	10.45
T118	20.84	11.86
T119	20.75	17.69
T120	20.74	15.17
T123	20.56	11.15
T124	20.52	10.33
T125	20.47	15.0
T127	20.44	15.75
T128	20.44	5.39
T129	20.24	14.55
T131	20.17	17.83
T132	20.08	13.74
T133	19.99	16.3
T134	19.98	5.91
T136	19.86	8.98
T137	19.84	10.46
T138	19.83	14.38
T139	19.79	17.81
T140	19.74	8.12
T143	19.62	15.81
T144	19.6	10.25
T145	19.6	19.44
T146	19.53	14.16
T147	19.5	10.09
T148	19.43	14.09
T149	19.32	15.83
T150	19.31	16.26
T151	19.28	7.02
T152	19.28	10.22
T153	19.15	10.11
T154	19.12	18.0
T155	19.1	17.75
T156	19.08	13.59
T157	19.05	11.2
T158	19.03	15.46
T159	19.03	9.82
T160	19.02	15.02
T161	19.02	14.92
T163	18.89	14.07
T164	18.86	14.91
T166	18.78	12.57
T168	18.68	16.69
T169	18.67	16.63
T171	18.6	10.55
T172	18.59	8.26
T173	18.55	15.33
T174	18.47	15.34
T175	18.37	13.12
T176	18.35	14.6
T177	18.32	13.0
T179	18.31	8.01
T180	18.22	16.54
T181	18.13	11.59
T183	17.99	13.06
T185	17.96	12.0
T186	17.86	15.4
T187	17.8	14.82
T188	17.79	12.11
T189	17.75	16.55
T190	17.73	12.89
T192	17.72	14.19
T194	17.71	13.3
T196	17.37	9.13
T197	17.34	15.23
T200	17.26	12.1
T201	17.23	14.98
T204	17.14	11.44
T205	17.08	13.13
T206	17.05	14.49
T207	17.02	9.72
T208	17.01	11.69
T210	16.84	13.23
T211	16.82	13.93
T212	16.8	11.1
T213	16.71	8.77
T214	16.54	9.42
T215	16.48	9.12
T216	16.46	13.1
T217	16.39	11.59
T218	16.38	11.97
T219	16.38	14.41
T222	16.32	12.28
T224	16.29	8.26
T225	16.24	13.96
T226	16.23	14.53
T228	16.09	11.22
T229	16.07	13.76
T230	16.02	11.53
T231	16.01	9.28
T233	15.96	10.19
T235	15.84	15.05
T237	15.71	7.74
T238	15.64	12.02
T239	15.62	13.71
T240	15.57	12.53
T241	15.42	2.14
T243	15.34	13.14
T244	15.33	13.25
T246	15.27	9.19
T247	15.26	11.32
T248	15.25	0.0
T249	15.2	11.48
T250	15.15	12.84
T251	15.14	9.45
T252	15.12	14.88
T253	15.08	12.34
T254	15.03	13.54
T255	14.84	12.33
T256	14.77	8.37
T259	14.35	5.33
T260	14.23	0.0
T261	14.09	5.97
T262	13.89	9.49
T263	13.85	9.84
T264	13.76	11.61
T265	13.55	12.98
T267	13.49	9.46
T268	13.48	11.52
T270	13.4	11.11
T271	13.04	11.87
T273	12.43	4.62
T274	12.36	11.63
T275	12.18	12.07
T276	12.05	7.38
T279	10.79	7.85
T280	10.59	9.89
T281	10.49	4.0
T282	10.34	6.64
T284	10.15	7.72
T285	10.01	5.99
T286	9.82	1.93
T287	9.73	8.08
T288	9.48	7.98
T289	9.12	6.75
T291	8.74	6.51
