cat_trait_0,temp,mean,lwr,upr
0.0,-2.335557817056028,0.07870882499371225,0.029284519231146378,0.13500348273029755
0.0,-2.296613556761299,0.07875648295512203,0.02927831727046091,0.13465459438659724
0.0,-2.25766929646657,0.0788180298826413,0.029526945510107122,0.1347545135929803
0.0,-2.218725036171841,0.07889439847404608,0.025787117586359234,0.1306775934256724
0.0,-2.179780775877112,0.07898656321098643,0.025711921956888324,0.1308891604343581
0.0,-2.140836515582383,0.07909552732494247,0.026696297139452124,0.1311230011128717
0.0,-2.1018922552876544,0.07922231361234704,0.026949635914719116,0.13059344657548322
0.0,-2.0629479949929252,0.07936795623105333,0.026853265333073265,0.13097404120017292
0.0,-2.0240037346981965,0.07953348691241571,0.02763762450536171,0.1316747615027678
0.0,-1.9850594744034675,0.07971992342452361,0.02733063046648365,0.13210307655867506
0.0,-1.9461152141087386,0.07992828567946085,0.025258842338006363,0.1299193058125063
0.0,-1.9071709538140098,0.08015965942078604,0.025212199991294433,0.1298971241081288
0.0,-1.8682266935192806,0.08041529880948455,0.025415882687601532,0.13045459561379563
0.0,-1.8292824332245519,0.08069671782513327,0.025509229468308737,0.13073582136449063
0.0,-1.790338172929823,0.08100568198608753,0.026169331956380496,0.13148721187411214
0.0,-1.751393912635094,0.08134403767462148,0.027720258408011764,0.13307340436518958
0.0,-1.7124496523403652,0.08171345675142648,0.029161013147365165,0.1346746633387778
0.0,-1.673505392045636,0.08211528343158601,0.025654501727540285,0.13145319455600685
0.0,-1.6345611317509072,0.08255056146353923,0.032227412098342574,0.13773150314813748
0.0,-1.5956168714561783,0.08302015076655883,0.026284757144740357,0.13243594377339732
0.0,-1.5566726111614493,0.08352479754076246,0.03011655982513151,0.13602739870971495
0.0,-1.5177283508667205,0.08406512358479662,0.034241427955947215,0.14047059842266452
0.0,-1.4787840905719916,0.0846416515524208,0.03400884761624658,0.14032145951389746
0.0,-1.4398398302772626,0.0852548585239939,0.032138883848627335,0.13924249900095037
0.0,-1.4008955699825336,0.08590513856166164,0.0336105020324836,0.14053034983218252
0.0,-1.3619513096878046,0.08659272721110196,0.032874112820045966,0.13989854186827533
0.0,-1.323007049393076,0.0873176768336362,0.03347436761304734,0.14111093015887635
0.0,-1.284062789098347,0.08807980814217131,0.03597620679401058,0.1437662125879065
0.0,-1.245118528803618,0.08887855559472316,0.03721206474162832,0.14608189084973355
0.0,-1.206174268508889,0.08971278918088145,0.03708393744889258,0.1464009559682363
0.0,-1.1672300082141602,0.09058078576497784,0.03784189411592323,0.14774701887812688
0.0,-1.1282857479194313,0.09148039805803514,0.03585108788189928,0.14592564531317617
0.0,-1.0893414876247023,0.09240926822551353,0.040081244542125284,0.15027257611651898
0.0,-1.0503972273299733,0.09336505676483287,0.03857356598724599,0.1505825542084464
0.0,-1.0114529670352443,0.09434570058188362,0.038649084529895704,0.15097884457514563
0.0,-0.9725087067405156,0.0953493234949556,0.038842930187631346,0.15284586360852764
0.0,-0.9335644464457866,0.0963738717554489,0.04076059044617663,0.15500173223376013
0.0,-0.8946201861510577,0.09741701641357721,0.04815281835736476,0.16199569216944004
0.0,-0.8556759258563287,0.09847622127777415,0.048805319545004736,0.16224512166999072
0.0,-0.8167316655615999,0.09954866693681068,0.04931041143390738,0.16039067029482298
0.0,-0.777787405266871,0.10063084029447879,0.042145925010032455,0.15683127507839606
0.0,-0.738843144972142,0.10171749205943938,0.039521256202421105,0.15433937121631028
0.0,-0.699898884677413,0.10280057952393777,0.04180531183139981,0.1569364533135809
0.0,-0.660954624382684,0.10386933858861357,0.04407887642854795,0.15859129277163103
0.0,-0.6220103640879553,0.10491089750252464,0.046533883283504655,0.16112857983524148
0.0,-0.5830661037932263,0.10591095292319168,0.04872469620325854,0.1643856230622859
0.0,-0.5441218434984973,0.10685448970595474,0.05782666829077045,0.17272611358808898
0.0,-0.5051775832037684,0.10772675640893008,0.059901439255075066,0.17416687741852843
0.0,-0.4662333229090394,0.10851452906066106,0.05780475111869847,0.17155425777213723
0.0,-0.42728906261431066,0.10920698235867403,0.05606734282581195,0.17161552644231928
0.0,-0.3883448023195817,0.10979632220038468,0.05710811935635914,0.17125882676452633
0.0,-0.3494005420248527,0.11027796251243867,0.051773421596358206,0.16512994535495942
0.0,-0.31045628173012396,0.11064955779933737,0.054009314670779976,0.1659445362534422
0.0,-0.27151202143539477,0.11091034297259977,0.05437121594181046,0.16531189445373506
0.0,-0.23256776114066602,0.11106182365088087,0.055839149515323386,0.16840773974786452
0.0,-0.19362350084593727,0.11110859709196945,0.06018146174600406,0.1714528599481472
0.0,-0.15467924055120807,0.11105898821938498,0.06050677666441086,0.16966296834682515
0.0,-0.11573498025647933,0.11092518081445728,0.06141856327156803,0.16981938778629507
0.0,-0.07679071996175013,0.11072177223253142,0.06168857537887144,0.16798872410112622
0.0,-0.03784645966702138,0.11046441465603715,0.059812008739175006,0.16690407029250587
0.0,0.0010978006277073682,0.11016785639303318,0.05983296014111468,0.16787218736856455
0.0,0.04004206092243656,0.10984172306306789,0.05317496164270934,0.16139701813058707
0.0,0.07898632121716531,0.10949246511388068,0.05148379389516272,0.15998012169980505
0.0,0.1179305815118945,0.10912600351985761,0.052535793564141404,0.16016304784540056
0.0,0.15687484180662326,0.10874690393921556,0.05375719434033106,0.16153019229594465
0.0,0.195819102101352,0.10835721451103499,0.05340904349483436,0.16296421342910247
0.0,0.2347633623960812,0.10795847608325491,0.05281523716738898,0.16497115880111157
0.0,0.27370762269080995,0.10755298195133184,0.0524356460048442,0.16603015496687706
0.0,0.31265188298553914,0.10714472456358946,0.05200810126218261,0.1673320855387637
0.0,0.3515961432802679,0.10674286984924622,0.047349057310286075,0.16358736910997781
0.0,0.39054040357499664,0.10636093676214338,0.0488034880725761,0.16627059726230395
0.0,0.42948466386972584,0.10601206304676256,0.05002081328638084,0.16798490822861098
