	ts	te
T1	33.17	20.03
T2	31.58	21.72
T3	30.91	25.31
T4	30.78	20.89
T5	30.11	13.93
T6	29.8	25.19
T7	29.73	27.36
T8	29.68	17.92
T9	29.33	22.59
T10	28.59	16.95
T11	28.49	25.79
T12	28.35	18.06
T13	27.76	23.74
T14	27.72	0.0
T15	27.14	14.23
T16	27.05	5.76
T17	27.01	18.9
T19	24.79	24.22
T20	24.72	24.5
T21	24.0	16.88
T22	23.97	10.81
T23	23.58	15.74
T24	23.55	15.53
T25	23.39	19.86
T26	23.37	20.07
T27	23.31	0.0
T28	22.67	1.01
T29	22.67	17.36
T30	22.06	6.48
T31	21.31	17.63
T32	21.12	0.0
T33	21.03	0.0
T35	20.65	15.05
T36	20.32	16.25
T37	20.23	17.96
T38	20.21	0.0
T39	19.9	10.71
T40	19.59	0.0
T41	19.14	17.72
T42	18.4	0.0
T43	18.33	14.93
T44	17.99	15.11
T45	17.81	9.54
T46	17.48	15.68
T47	17.28	9.92
T48	16.36	0.0
T49	16.06	12.78
T50	15.6	0.0
T51	15.02	4.47
T52	14.99	0.0
T53	14.94	5.49
T54	14.62	0.43
T55	14.58	0.0
T57	14.13	8.95
T58	13.91	0.0
T59	13.71	0.0
T60	13.61	9.65
T61	13.58	0.0
T62	13.47	8.64
T63	13.44	8.33
T64	13.28	2.56
T65	13.05	11.49
T66	12.98	8.2
T67	12.92	0.0
T68	12.62	11.32
T69	12.5	0.0
T70	11.62	3.43
T71	11.35	7.49
T72	11.34	1.06
T73	11.26	4.18
T74	11.25	1.07
T75	11.25	0.89
T77	10.98	5.13
T78	10.31	0.0
T79	10.13	0.0
T80	9.8	0.0
T81	9.67	5.72
T83	9.5	3.76
T84	9.38	1.4
T85	9.29	0.0
T86	9.23	5.04
T87	9.1	0.0
T88	8.9	1.34
T89	8.83	5.25
T90	8.83	0.0
T91	8.63	0.0
T92	8.55	0.0
T93	8.49	5.53
T94	8.44	6.96
T95	8.4	1.51
T96	8.37	0.0
T97	8.22	1.2
T98	8.1	0.0
T99	8.01	4.97
T100	7.85	3.98
T101	7.84	0.0
T102	7.8	0.0
T103	7.74	3.07
T104	7.72	0.0
T105	7.7	0.0
T106	7.67	0.0
T107	7.64	6.41
T108	7.52	0.0
T109	7.41	0.0
T110	7.4	7.02
T112	7.17	0.0
T113	7.11	0.0
T114	7.05	4.71
T115	7.04	4.05
T116	6.94	1.22
T117	6.85	0.0
T118	6.84	0.73
T119	6.83	0.0
T120	6.73	0.0
T121	6.54	0.96
T122	6.47	2.89
T123	6.46	4.5
T124	6.45	2.77
T125	6.45	0.0
T126	6.29	1.78
T127	6.21	0.0
T128	6.15	0.0
T129	6.1	0.0
T130	6.07	0.0
T131	6.07	0.0
T132	5.96	1.32
T133	5.76	0.0
T134	5.76	0.0
T135	5.62	0.0
T136	5.28	0.0
T137	5.17	0.0
T138	5.14	0.0
T140	5.1	0.0
T141	5.07	0.66
T142	5.05	2.87
T145	4.87	0.0
T146	4.86	3.39
T148	4.71	1.89
T149	4.69	0.0
T150	4.65	0.0
T151	4.47	0.0
T152	4.43	0.0
T153	4.41	0.89
T154	4.36	0.0
T155	4.3	0.0
T156	4.29	0.63
T157	4.15	1.5
T158	4.13	1.44
T159	4.11	0.0
T160	4.1	0.0
T161	4.09	0.0
T162	4.01	0.0
T163	3.97	0.0
T164	3.97	2.3
T165	3.94	0.0
T166	3.93	0.0
T168	3.89	0.0
T169	3.61	0.95
T170	3.56	0.0
T171	3.5	1.73
T172	3.47	0.0
T173	3.46	0.0
T174	3.41	0.0
T175	3.4	0.0
T176	3.29	0.0
T177	3.27	1.86
T178	3.21	0.0
T179	3.19	0.0
T180	3.18	0.0
T181	3.13	0.0
T182	3.13	0.0
T183	3.1	0.0
T184	3.04	2.05
T185	3.03	0.0
T186	3.02	0.0
T187	3.01	1.43
T188	2.98	1.51
T189	2.96	0.74
T191	2.83	0.0
T192	2.83	0.0
T193	2.82	0.0
T194	2.8	0.0
T196	2.75	1.3
T197	2.54	0.0
T199	2.48	0.0
T200	2.44	0.0
T201	2.35	0.0
T204	2.34	0.0
T205	2.32	0.0
T206	2.31	0.0
T207	2.31	0.0
T208	2.31	0.0
T209	2.24	0.0
T210	2.22	0.0
T211	2.21	0.75
T212	2.2	0.0
T214	2.13	0.0
T215	2.11	0.0
T217	2.05	0.0
T218	2.03	0.0
T220	1.96	0.0
T221	1.86	0.15
T223	1.82	0.0
T224	1.78	0.0
T225	1.68	0.0
T227	1.64	0.0
T228	1.55	0.0
T229	1.54	0.0
T230	1.53	0.0
T232	1.44	0.0
T233	1.39	0.0
T234	1.35	0.0
T235	1.35	0.0
T236	1.33	0.0
T237	1.3	0.0
T239	1.25	0.0
T240	1.21	0.0
T241	1.18	0.59
T243	0.89	0.0
T246	0.79	0.0
T247	0.76	0.0
T248	0.75	0.0
T255	0.3	0.0
T256	0.29	0.0
T257	0.28	0.0
T263	0.1	0.0
