	ts	te
T0	35.0	28.92
T1	33.38	18.23
T2	32.11	22.5
T3	31.25	22.0
T4	30.73	15.7
T5	30.13	26.35
T6	29.72	11.78
T7	29.61	15.84
T8	28.91	11.19
T9	27.51	15.8
T10	27.24	9.47
T11	27.14	7.93
T12	26.84	9.77
T13	26.79	12.12
T14	26.14	10.42
T15	25.86	22.55
T16	25.78	18.87
T17	25.55	14.7
T18	25.26	18.52
T19	25.25	24.1
T20	25.24	14.85
T21	25.2	17.37
T22	25.2	12.82
T23	24.89	4.87
T24	24.77	21.54
T25	24.76	13.47
T26	24.61	14.8
T27	24.53	20.54
T28	24.51	13.27
T29	24.44	15.84
T30	24.34	9.81
T31	24.28	21.92
T32	24.07	17.16
T33	24.03	17.12
T34	23.92	18.72
T35	23.78	12.99
T36	23.72	17.87
T37	23.66	11.71
T38	23.63	19.0
T39	23.62	15.12
T40	23.62	19.53
T41	23.49	8.96
T42	23.45	18.53
T43	23.45	16.02
T44	23.44	17.83
T45	23.25	15.79
T46	23.22	14.75
T48	23.12	8.76
T49	23.09	14.87
T51	23.02	19.18
T52	23.0	6.34
T53	22.94	20.93
T54	22.9	18.35
T56	22.79	17.09
T57	22.77	11.31
T58	22.73	14.05
T59	22.72	18.93
T60	22.7	17.19
T61	22.7	10.75
T62	22.66	18.78
T63	22.58	16.73
T64	22.31	15.23
T65	22.31	18.01
T66	22.26	8.52
T67	22.04	14.61
T68	22.0	17.72
T69	21.98	19.86
T70	21.94	21.15
T71	21.86	11.96
T72	21.73	17.27
T73	21.7	15.68
T74	21.67	15.54
T75	21.63	21.07
T76	21.62	15.56
T77	21.6	13.31
T78	21.59	18.42
T79	21.56	19.8
T80	21.55	16.0
T81	21.54	14.27
T82	21.53	17.66
T83	21.53	19.34
T84	21.52	15.36
T85	21.41	17.58
T86	21.37	15.63
T87	21.34	10.55
T88	21.34	14.61
T89	21.29	20.27
T90	21.27	11.82
T91	21.21	19.38
T92	21.2	12.6
T93	21.14	13.78
T94	21.12	9.8
T96	20.92	15.24
T97	20.87	12.17
T98	20.82	19.84
T99	20.81	16.26
T100	20.78	15.19
T101	20.64	13.42
T102	20.51	16.7
T104	20.35	11.92
T105	20.26	8.57
T106	20.18	12.31
T107	20.08	11.83
T108	20.04	13.1
T109	19.98	12.34
T111	19.94	11.12
T112	19.94	15.06
T113	19.85	15.0
T114	19.81	15.63
T115	19.78	12.9
T116	19.73	0.46
T117	19.67	14.66
T118	19.61	15.05
T119	19.61	11.44
T120	19.48	10.67
T121	19.44	12.73
T124	19.3	16.76
T125	19.29	12.78
T126	19.27	14.14
T127	19.23	13.69
T128	19.22	14.27
T129	19.19	15.99
T130	18.97	14.27
T131	18.9	10.58
T132	18.67	11.29
T133	18.63	13.44
T134	18.51	13.63
T135	18.51	8.07
T136	18.46	14.5
T137	18.42	16.76
T138	18.41	9.3
T139	18.36	12.85
T142	18.3	14.33
T144	18.24	15.14
T145	18.2	14.83
T146	18.19	7.01
T147	18.16	15.14
T148	18.11	7.09
T149	18.09	17.56
T151	18.08	14.86
T152	18.07	14.77
T153	18.05	16.12
T154	18.02	15.65
T155	17.98	8.2
T156	17.92	8.73
T157	17.89	4.29
T158	17.82	16.42
T159	17.8	11.96
T160	17.78	14.07
T161	17.75	14.99
T163	17.64	12.48
T164	17.64	16.84
T165	17.58	15.65
T166	17.43	12.82
T167	17.41	9.86
T168	17.4	9.63
T169	17.38	13.25
T170	17.37	10.72
T171	17.35	11.94
T173	17.32	11.79
T174	17.28	10.72
T175	17.18	14.39
T176	17.15	10.66
T177	17.14	16.71
T178	17.0	12.87
T179	17.0	3.04
T180	16.96	12.56
T181	16.91	7.41
T182	16.8	11.87
T183	16.73	12.09
T184	16.66	10.41
T185	16.62	14.51
T186	16.55	12.58
T187	16.55	8.86
T188	16.4	6.63
T189	16.29	14.34
T190	16.28	15.99
T191	16.04	14.65
T192	15.98	15.42
T193	15.97	6.3
T194	15.93	11.33
T195	15.9	12.49
T196	15.87	10.3
T197	15.84	14.58
T198	15.83	13.74
T199	15.68	12.82
T200	15.67	13.09
T201	15.57	9.78
T202	15.55	8.28
T203	15.53	13.83
T204	15.51	14.79
T205	15.4	12.21
T206	15.4	12.47
T207	15.38	12.46
T208	15.34	12.78
T209	15.26	8.55
T210	15.18	13.05
T211	15.14	12.25
T212	15.07	11.1
T213	15.02	13.62
T216	14.94	10.17
T217	14.91	13.72
T218	14.81	14.42
T219	14.75	1.69
T220	14.38	10.58
T223	13.7	5.8
T224	13.57	11.26
T225	13.53	13.17
T227	13.14	3.57
T229	12.83	8.47
T230	12.68	12.23
T231	12.66	11.57
T232	12.38	10.58
T233	12.28	9.47
T234	12.2	11.13
T235	12.17	4.57
T236	12.16	7.21
T237	12.09	0.0
T238	12.07	10.09
T239	12.01	10.34
T240	11.55	9.73
T241	11.48	7.33
T243	11.18	10.8
T244	11.14	8.97
T245	10.78	9.97
T246	10.47	8.36
T247	10.38	8.06
T248	10.07	8.44
T249	9.28	6.66
T250	9.27	6.93
T251	9.26	6.37
T254	8.89	5.45
T255	8.63	7.97
T256	8.09	2.58
T257	7.88	6.37
T258	7.3	6.07
T259	7.14	5.69
T261	6.69	4.24
T262	6.45	0.0
T264	6.0	1.51
T265	5.53	4.3
T267	4.44	3.79
T268	4.24	1.22
T269	3.84	2.19
T270	3.83	1.61
