sp	hmin	hmax
T0	34.82323570224049	34.82323570224049
T1	30.82116712231825	30.82116712231825
T1	30.90300920600961	30.90300920600961
T1	32.9363619747715	32.9363619747715
T1	34.941661527713734	34.941661527713734
T1	34.1264554603949	34.1264554603949
T1	29.614615252147253	29.614615252147253
T1	32.960235962012625	32.960235962012625
T1	30.107558503293706	30.107558503293706
T1	30.206169605884455	30.206169605884455
T1	32.52227652480283	32.52227652480283
T1	33.24436654276486	33.24436654276486
T1	23.04522940252187	23.04522940252187
T1	23.307353552609914	23.307353552609914
T1	26.436914675310685	26.436914675310685
T1	27.769666737581936	27.769666737581936
T1	24.847104108078792	24.847104108078792
T1	26.02880637993934	26.02880637993934
T1	27.231931247437014	27.231931247437014
T1	21.99839613290895	21.99839613290895
T1	19.3804226725846	19.3804226725846
T1	18.612417216138667	18.612417216138667
T1	20.204721169100633	20.204721169100633
T1	20.062711107254994	20.062711107254994
T1	19.074164158389635	19.074164158389635
T1	18.01951183971125	18.01951183971125
T1	18.70353802591892	18.70353802591892
T2	31.52626515636821	31.52626515636821
T2	31.267704379349578	31.267704379349578
T2	32.89319744874398	32.89319744874398
T2	32.68148893466106	32.68148893466106
T2	24.646533411909143	24.646533411909143
T2	27.86772718713685	27.86772718713685
T2	21.420702761307666	21.420702761307666
T2	16.028471905309267	16.028471905309267
T2	17.178035646012948	17.178035646012948
T2	17.77364894702652	17.77364894702652
T2	12.299619182003163	12.299619182003163
T2	12.959919689809398	12.959919689809398
T2	12.485695908614874	12.485695908614874
T2	13.59694397415068	13.59694397415068
T2	10.91530910795748	10.91530910795748
T2	10.399241431811983	10.399241431811983
T2	10.167759431778977	10.167759431778977
T2	9.97881578136511	9.97881578136511
T3	29.28854712221661	29.28854712221661
T3	29.661635190748303	29.661635190748303
T3	23.328915662400753	23.328915662400753
T5	27.795162741973044	27.795162741973044
T5	13.75475170242577	13.75475170242577
T6	29.723149911468443	29.723149911468443
T6	29.57800843782297	29.57800843782297
T6	23.714451664055204	23.714451664055204
T6	25.29310653560682	25.29310653560682
T6	21.22535010722718	21.22535010722718
T6	22.835202524016832	22.835202524016832
T6	19.838132517703933	19.838132517703933
T6	20.1435248648517	20.1435248648517
T7	28.270373288017097	28.270373288017097
T7	28.63154234424055	28.63154234424055
T7	28.35666705965348	28.35666705965348
T7	24.30803845402151	24.30803845402151
T7	26.048732880794994	26.048732880794994
T7	25.849343747774594	25.849343747774594
