	ts	te
T0	35.0	25.93
T3	31.47	11.3
T5	28.88	18.92
T6	28.82	25.09
T8	28.48	17.81
T9	28.3	22.86
T10	28.02	26.3
T11	27.97	22.77
T12	27.71	21.93
T14	26.97	23.5
T15	26.77	25.87
T19	25.88	23.24
T23	25.66	24.41
T24	25.44	17.45
T25	25.42	17.07
T26	25.38	20.46
T27	24.98	12.57
T30	24.52	21.8
T31	23.57	17.51
T32	23.52	19.87
T33	23.36	22.82
T35	23.05	18.73
T36	22.64	18.43
T37	22.43	0.36
T38	22.28	20.64
T41	22.08	17.99
T43	21.82	21.12
T44	21.54	20.2
T45	21.33	16.02
T46	21.29	21.0
T47	21.28	20.19
T48	21.19	20.84
T51	20.77	14.77
T52	20.67	15.13
T53	20.67	19.72
T54	20.64	14.08
T55	20.54	19.01
T56	20.34	15.43
T58	20.02	18.0
T59	19.92	16.3
T60	19.79	14.83
T63	19.45	17.72
T64	19.24	11.0
T65	19.23	9.95
T67	18.66	14.61
T68	18.62	14.0
T70	18.57	13.5
T71	18.37	16.12
T72	18.37	14.8
T73	18.32	14.92
T74	18.3	14.75
T75	18.26	15.32
T76	18.24	15.8
T77	18.15	14.0
T78	18.0	4.7
T79	17.87	10.65
T80	17.6	17.16
T83	17.31	1.48
T85	17.05	7.06
T86	17.04	13.67
T89	16.54	16.1
T90	16.52	12.66
T91	16.47	0.0
T92	16.39	10.09
T95	16.22	7.61
T96	16.18	15.25
T97	16.06	12.4
T98	16.02	12.98
T99	15.97	11.16
T100	15.96	9.73
T101	15.92	14.12
T105	15.64	13.24
T107	15.49	10.05
T108	15.46	3.98
T109	15.42	8.64
T110	15.17	8.76
T111	15.15	11.51
T114	14.63	10.46
T115	14.6	5.65
T119	13.78	11.15
T120	13.71	11.42
T122	13.63	10.42
T124	13.25	9.88
T125	13.25	1.42
T126	13.18	10.5
T127	13.15	11.59
T128	13.14	8.52
T129	12.95	12.91
T130	12.85	0.0
T131	12.82	12.33
T132	12.73	6.84
T133	12.67	8.83
T135	12.56	8.75
T136	12.55	0.0
T137	12.5	9.45
T140	12.37	11.56
T141	12.24	10.57
T142	12.21	10.49
T143	12.15	6.35
T144	12.0	9.15
T151	11.29	8.72
T153	11.12	0.0
T154	10.86	9.11
T156	10.8	0.0
T157	10.66	8.9
T158	10.59	6.77
T159	10.31	7.68
T160	10.31	9.68
T161	10.3	7.29
T162	10.29	1.94
T164	10.04	8.56
T168	9.35	8.81
T169	9.32	7.44
T172	8.92	7.85
T173	8.88	4.64
T174	8.85	4.21
T175	8.8	4.48
T176	8.77	7.91
T179	8.65	3.01
T180	8.55	7.18
T181	8.37	0.0
T183	8.08	5.87
T184	8.07	6.88
T185	7.99	7.51
T186	7.74	6.4
T187	7.71	4.6
T189	7.06	0.0
T190	6.99	2.17
T191	6.84	4.78
T192	6.79	6.04
T193	6.72	4.64
T194	6.7	5.08
T196	6.28	0.0
T197	6.03	0.0
T198	5.96	0.0
T199	5.9	4.68
T200	5.9	2.94
T203	5.75	1.37
T204	5.68	0.0
T205	5.63	3.53
T206	5.57	2.32
T208	5.53	0.32
T209	5.51	1.5
T210	5.29	4.0
T212	5.2	0.0
T213	5.15	0.0
T214	5.11	0.0
T215	4.86	0.0
T216	4.84	0.0
T217	4.8	3.92
T218	4.79	3.62
T220	4.69	1.49
T221	4.34	3.8
T222	4.21	3.78
T223	4.03	0.0
T224	4.02	2.63
T225	3.98	0.13
T226	3.98	0.0
T227	3.59	0.0
T230	3.18	2.62
T231	3.16	0.0
T233	3.06	0.96
T235	2.99	1.71
T237	2.42	0.0
T240	2.33	0.66
T243	1.76	0.0
T244	1.74	0.0
T247	1.34	0.0
T249	1.21	0.0
T251	0.72	0.0
