	ts	te
T1	34.48	32.9
T2	34.12	33.3
T3	33.77	31.71
T5	33.38	31.47
T6	33.11	24.73
T8	31.72	28.36
T9	31.45	30.44
T14	30.58	28.55
T15	30.49	27.41
T16	29.72	26.6
T17	29.52	27.16
T19	28.46	27.26
T20	28.42	24.05
T21	28.23	25.67
T22	27.98	23.87
T23	27.83	19.6
T24	26.82	24.25
T25	26.8	25.22
T26	26.73	25.99
T27	26.52	24.58
T28	26.46	18.63
T29	26.29	18.66
T31	25.99	21.81
T32	25.98	10.9
T34	25.91	25.29
T35	25.91	19.9
T36	25.9	24.24
T37	25.8	23.15
T42	25.06	23.24
T45	24.54	23.73
T46	24.51	23.24
T47	24.51	22.15
T48	24.3	21.97
T49	23.94	20.17
T50	23.63	18.48
T51	23.59	17.88
T53	23.42	11.93
T55	23.22	16.93
T56	23.12	10.88
T57	22.63	19.97
T58	22.53	11.13
T59	22.05	16.21
T60	22.02	10.78
T61	21.45	20.61
T62	21.39	20.17
T63	21.26	16.7
T64	21.25	0.0
T65	21.22	12.68
T66	21.14	18.11
T68	20.61	0.0
T70	20.37	14.03
T73	19.72	11.81
T74	19.56	10.9
T75	19.15	12.83
T76	19.12	17.74
T78	18.25	9.19
T79	17.92	16.76
T81	17.55	14.88
T82	17.41	15.46
T83	17.24	0.0
T84	17.19	5.09
T85	17.13	14.22
T87	16.46	0.0
T88	16.06	14.68
T89	16.0	14.07
T90	15.83	11.48
T91	15.77	10.4
T92	15.53	11.93
T93	15.49	8.14
T94	15.19	13.6
T95	15.18	12.41
T96	14.91	11.41
T97	14.5	12.85
T98	14.45	12.7
T99	14.23	0.0
T100	13.98	0.0
T101	13.97	12.43
T102	13.71	0.0
T104	13.42	12.54
T105	13.29	8.77
T106	13.26	2.82
T107	13.14	0.0
T108	13.04	10.79
T110	12.86	0.0
T111	12.71	4.91
T112	12.68	6.29
T113	12.66	9.83
T115	12.57	9.34
T117	12.4	9.8
T119	12.13	6.46
T120	12.13	8.54
T121	11.9	2.51
T124	10.99	5.14
T125	10.83	7.37
T126	10.56	8.98
T127	10.28	7.44
T128	10.23	0.0
T129	10.19	0.0
T130	10.17	7.12
T131	9.7	8.41
T132	9.55	2.26
T133	9.23	8.66
T135	9.02	7.21
T136	8.97	4.36
T138	8.67	6.83
T139	8.67	7.44
T141	8.24	5.28
T143	8.0	6.87
T145	7.89	5.76
T147	7.71	5.72
T148	7.68	0.0
T149	7.68	7.12
T150	7.6	5.99
T152	7.48	2.2
T154	7.05	0.0
T155	7.03	4.98
T156	6.61	6.37
T157	6.56	2.33
T158	6.34	1.06
T159	6.21	4.48
T160	6.21	0.0
T163	5.97	3.81
T164	5.83	0.0
T165	5.68	1.23
T166	5.53	2.98
T167	5.45	0.0
T168	5.3	1.6
T169	5.23	0.0
T170	5.07	2.4
T174	4.47	2.2
T175	4.34	2.07
T176	3.94	0.0
T177	3.88	3.11
T178	3.87	2.13
T179	3.75	0.93
T180	3.63	0.0
T181	3.61	0.0
T182	3.06	1.27
T183	2.76	2.45
T184	2.75	0.0
T185	2.71	2.09
T186	2.58	1.32
T187	2.56	0.0
T188	2.15	0.0
T189	2.11	0.0
T192	1.37	0.07
T193	1.17	0.0
T195	1.14	0.0
T196	1.11	0.0
T197	1.09	0.03
T198	1.05	0.0
T199	0.75	0.65
T202	0.63	0.0
T203	0.62	0.0
T205	0.45	0.0
T208	0.22	0.0
