NMDS1	NMDS2	Africa	America	Eurasia	Island	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	1.00467433223049	0	-0.763174957658255	0.326135881584621
-0.0184602625500703	-0.567317586836067	1	0	0	0	0.178645994930479	0	-0.868229828009859	0.469434866833654
0.142035802312936	-1.56118648538441	0	1	0	0	-0.382067264056638	0	-0.930073409060456	0.559897648107
0.194266825002114	-1.63273240063768	0	1	0	0	-0.885978631619388	0	-0.929993179487208	0.559780020797308
0.263965938334339	-0.170495841571779	0	0	1	0	-0.964241939871355	0	0.845323056208853	-0.0190507361985135
0.263965938334339	-0.170495841571779	0	0	1	0	-1.15972305257935	0	0.850168131139718	-0.0193150731516747
0.242329146842273	-0.175542130996932	1	0	0	0	1.05157900108326	0	0.864815809664358	-0.0201542680099264
0.134814355994058	-0.243390226809055	0	0	1	0	-0.713858743549362	0	0.831308853405529	-0.0182596518989031
0.19495139849217	-0.223090670725096	1	0	0	0	0.879145290408683	0	0.850446339526308	-0.0193325515615039
0.100421214012633	-0.386225089427438	0	0	0	1	-0.396054303797267	0	0.849222425139689	-0.0192610096260116
0.13077149655276	-0.207110947575169	1	0	0	0	0.805582572351816	0	0.865021205213219	-0.0201658298940109
0.217094065020907	-0.238321888268395	0	0	1	0	-0.922635136493321	0	0.849608162391823	-0.0192859114090727
0.29186712293248	-0.180649591666838	0	0	1	0	-0.396054303797267	0	0.868948856913302	-0.0203894300918137
0.28098057105069	-0.175243889773299	1	0	0	0	0.868583303825289	0	0.866372281009174	-0.0202422539124268
-0.666339184502935	-0.978623531843796	0	0	1	0	-0.899149057700853	0	-0.87635301867416	0.480114268273533
-0.530823275802624	-1.09025744803064	1	0	1	0	0.243671388368819	0	-0.850447622251566	0.445095566360241
-2.45263487793742	1.08959153900003	1	0	0	0	0.805582572351816	0	-1.00385800474362	1.15024930064104
-1.73451104900531	1.13340697049122	1	0	0	0	1.07891193760898	0	-1.00827982704775	1.19383772596265
-0.346161952688902	-0.497534449635795	0	0	1	0	-1.24550123115758	0	-0.772171781638525	0.335580910058567
-0.0984097137815234	-0.870448273676343	0	0	1	0	-0.510211494249734	0	-0.767547794487415	0.330698365157445
-0.974507467842991	-0.283534196697913	0	0	1	0	-1.22120528757917	0	-0.764855297480667	0.327891059001752
-0.369716114281058	-0.53141789121383	0	0	1	0	-0.899149057700853	0	-0.769010213347598	0.332226355002079
-0.0282152712225646	-0.68239770389694	1	0	0	0	1.13830202191177	0	-0.768135249032968	0.331309951607548
-0.414583843029675	-0.53445284639467	0	0	1	0	-0.941869425159565	0	-0.771004097296351	0.334337978274527
0.43787219068675	-0.560068068712387	0	1	0	0	0.603690030088408	0	-1.24645470327534	-2.7122518145916
-1.71873449869772	1.66982240067779	1	0	0	0	0.995900797049397	0	-1.12699223396664	1.59335590631049
-1.6866405917305	1.90822505694254	0	0	1	0	-0.965692947612844	0	-1.12434683025938	1.58429299290172
-1.68664059173146	1.90822505694352	0	0	1	0	-0.396054303797267	0	-1.11186619070029	1.54157624348613
-1.67311018539467	1.73061536594545	0	0	1	0	-1.24550123115758	0	-1.12274321263347	1.57879171666997
-1.68664059173608	1.90822505694826	0	0	1	0	-0.979679987353473	0	-1.1299934248561	1.60370223948964
1.37285055676594	0.648309788828526	1	0	0	0	0.934823494442549	0	1.29069219468619	-0.173925618525582
1.06234113213693	0.616778334033209	1	0	0	0	1.01479764205483	0	1.24583255264601	-0.159006406765456
1.37285055676594	0.648309788828526	0	0	1	0	-0.369058810932363	0	1.30106385949211	-0.177362355576298
1.37285055676594	0.648309788828527	0	0	1	0	1.74063895645996	0	1.3042434365799	-0.178415107252053
1.30741179705183	0.635066864936334	0	0	1	0	-0.530424369532332	0	1.30523453439368	-0.178743338661341
1.06000256094101	0.733434697159816	1	0	1	0	0.0501924413816451	0	1.2563896554	-0.162475723669494
-0.815959002114192	1.10228837072399	1	0	0	0	0.756585752802014	0	-0.826660385310297	0.556668733727164
-0.70665578525507	-0.734049517803922	1	0	0	0	1.05934020528192	0	-0.802202107574298	0.542865770884887
-0.0396905546967406	-1.27754260390367	0	1	0	0	-1.48896008355973	0	-1.13045453084809	-2.10404087362689
0.356160389552288	-1.10612747792026	0	1	0	0	-0.0247312994404992	0	-1.15302551176037	-2.22024577908093
0.423212791123226	-1.18916153862621	0	1	0	0	-1.19197591767969	0	-1.15713478838048	-2.23952198269985
-0.343765582145374	-1.0365355480159	1	0	1	0	-0.229615842163102	0	0.399476043990649	0.0807537103255681
-0.370101165135938	-0.851733865646352	0	0	1	0	-1.15972305257935	0	0.101570449495719	0.116221455818654
-0.447344999291067	-0.877743982550461	1	0	0	0	0.984427712581812	0	-0.59146889218328	0.190500844069343
-0.307519002546884	-0.826177802592687	0	0	1	0	-0.475825985213062	0	0.467363301002049	0.0693677146556582
-0.370101165135938	-0.851733865646352	0	0	1	0	-0.899149057700853	0	0.400158532136071	0.081088733905663
-0.399408460837228	-0.839437818975207	0	0	1	0	-0.74095546951251	0	0.153690679324337	0.10952775571856
-0.370101165135938	-0.851733865646352	0	0	1	0	-0.71112544989679	0	-0.0520188724809709	0.134061921810375
-0.57789663886497	-0.763704961138203	0	0	1	0	-1.15972305257935	0	0.398507503332943	0.0802780149916683
-0.370101165135938	-0.851733865646352	0	0	1	0	-1.10144653235724	0	0.399270096274349	0.0806528826703968
-0.100356671834941	-1.33411877387726	0	1	0	0	-2.13085216402823	0	0.520743232208293	0.0630739225601239
-0.350217659449109	-1.10061656866568	0	0	1	0	-0.843774552961717	0	0.523245363686293	0.0625993468967429
-0.444332803618098	-1.11884892485171	0	0	1	0	-0.868812872593916	0	0.404985121768792	0.0792735579154892
-0.399408460837228	-0.839437818975207	0	0	1	0	-0.667190285259157	0	0.216031282741898	0.101902110978001
-0.404282214879937	-1.05941177694698	0	0	1	0	-0.899149057700853	0	0.406746915859447	0.0801127292693064
-0.370101165135938	-0.851733865646352	0	0	1	0	-0.899149057700853	0	0.456883696105457	0.0725454035634962
-0.223422809527815	-0.396749683668074	0	0	1	0	-1.22120528757917	0	-0.758984461485563	0.418686241985385
0.151002162174363	-1.42219607157858	0	0	1	0	-0.815901706578702	0	-0.935698085422645	0.568215391975793
0.170683466246357	-1.44908740346427	0	1	0	0	-0.300122445465219	0	-0.931686958064678	0.562282496425809
0.300060328236166	-1.36857456152947	1	0	0	0	0.805582572351816	0	-0.938303219937971	0.572062854091128
0.0980591364424912	-1.19886651941199	0	0	1	0	-0.899149057700853	0	-0.931480649115362	0.562013578222043
-2.20167075377711	0.483958968833103	1	0	0	0	1.13830202191177	0	-0.807952512485185	0.520938982870846
1.04878505394002	0.863758290508446	1	0	0	0	1.06237719822923	0	1.25747752468036	-0.163512032362097
1.08299254011512	0.669883789413162	1	0	0	0	0.850563812337964	0	1.35998532702629	-0.20026533123792
1.27222745085973	0.587721096377361	1	0	0	0	0.822218544829814	0	1.35152679866892	-0.19725329494037
0.925248582959033	0.636195851535037	1	0	0	0	0.670537619295129	0	1.28590919529259	-0.173747513478673
1.08299254011512	0.669883789413162	1	0	0	0	1.03976847295487	0	1.35998532702629	-0.20026533123792
1.02839671264375	0.73507046434162	1	0	0	0	1.05157900108326	0	1.31269849148107	-0.183320040800097
-0.239250630511692	1.69602367332516	0	1	0	0	-1.97832762934151	0	-0.955238784578088	0.814728907279504
-0.539360890058233	1.80141832356426	1	0	1	0	-0.305878109506455	0	-0.947969267523777	0.799742644417354
-0.96188790502483	1.54173471109299	1	0	1	0	-0.254507936208948	0	-0.95057552304909	0.805103873357081
1.12192988625783	0.556943356837852	1	0	0	0	0.879145290408683	0	1.28294392503411	-0.171402374813437
1.30539697666393	0.821895143121385	0	1	0	0	-1.95271565548593	0	1.32450084135937	-0.185451527484107
1.13783525334634	0.966247957669062	0	0	0	1	-0.510211494249734	0	1.31045757594356	-0.180619941509314
1.21401142690682	0.947028098839172	0	0	0	1	-0.921562065651941	0	1.32485097104411	-0.185570235306467
1.17218857430516	0.721349911109801	0	0	1	0	-0.999994095734314	0	1.30207963084254	-0.17782226715626
1.20089888930885	0.872512673167317	0	0	0	1	-0.583234302449303	0	1.31132575537455	-0.180910710781776
1.28699654356522	0.794307984511626	1	1	1	0	-0.429840850336	0	1.30663069529161	-0.179343227306616
1.20912952757134	0.674248570396191	0	1	1	0	-1.58538685926097	0	1.32646694585058	-0.186120730929679
1.18450236810203	0.587199497869649	0	0	1	0	-1.12483137805146	0	1.32538055577923	-0.185751920045824
1.12951613361097	0.607002383911984	0	0	1	0	-0.717536879452205	0	1.28813200953587	-0.173113573925957
0.945999231421686	0.532412806128064	1	0	0	0	0.694563607944895	0	1.27613135681801	-0.169133678848814
1.30539697666393	0.821895143121385	0	0	1	0	-1.10342057777298	0	1.32594151341843	-0.185942471665137
-0.0396905546967406	-1.27754260390367	0	1	0	0	-0.361297606733702	0	-1.02966453348535	-1.56664566857892
-0.0396905546967406	-1.27754260390367	0	1	0	0	-1.48896008355973	0	-1.03227188008952	-1.57629361631212
-0.100356671834941	-1.33411877387726	0	1	0	0	-0.0247312994404992	0	-1.03427611534281	-1.58373291606657
-0.64275858523332	1.43198601115371	0	0	1	0	-0.899149057700853	0	-0.914408903245191	0.730705841903365
-0.452822722860624	1.41345946393699	0	0	1	0	-1.22120528757917	0	-0.916340520907082	0.734454200374722
-0.452822722860624	1.41345946393699	0	1	1	0	-1.50333518351029	0	-0.918165969676105	0.738004339525716
-2.11487309386108	-0.391416894911771	1	0	0	0	0.79107249493693	0	-0.991396482897347	1.1095715071872
-2.11487309386108	-0.391416894911771	1	0	0	0	0.718859551523309	0	-0.982669925026355	1.08594912791513
-2.11487309386108	-0.391416894911771	1	0	0	0	0.805582572351816	0	-0.980833379348042	1.08101454210669
-2.03095105017118	-0.318131194873546	1	0	0	0	0.805582572351816	0	-0.984018097127495	1.08959695633507
-2.39453275452371	1.54527619317039	1	0	0	0	0.805582572351816	0	-0.993395337612882	1.1192614785064
-2.58450581371261	1.43379047467902	1	0	0	0	1.00568666321293	0	-1.01021997369109	1.16805929422357
1.42643254115916	0.755016500591651	0	0	1	0	-0.798287147484352	0	1.3774883081404	-0.206675335710187
1.10694786145604	0.531745382584057	0	0	0	1	-0.510211494249734	0	1.37811628873678	-0.206903403988366
1.17778725653356	1.07580209066219	0	0	0	1	-2.16759977869058	0	1.37588593487545	-0.206093094534941
1.25096881371257	1.00106896117298	0	0	0	1	-0.583234302449303	0	1.37080454910653	-0.20424612373816
1.4264325411591	0.755016500591618	1	0	0	0	0.960469212664209	0	1.35788492803677	-0.199541956437684
1.12938793782752	0.803549572015277	0	0	0	1	-0.510211494249734	0	1.37814358611884	-0.2069133146406
1.20535391880801	0.779527740164358	0	0	0	1	-0.583234302449303	0	1.37820713807536	-0.206936314741873
1.42643254115915	0.755016500591647	0	0	1	0	-0.768288406038226	0	1.36860819505572	-0.203451630720378
1.37285055676594	0.648309788828526	0	0	1	0	-0.899149057700853	0	1.35844869128569	-0.199751162365659
1.42643254121173	0.755016500620209	1	0	0	0	0.845873345452687	0	1.35585609476368	-0.198819661836864
1.02656866378845	0.773109487997718	0	0	0	1	-0.510211494249734	0	1.37311606494808	-0.205080809704108
-1.43887051413826	-0.825341287886961	1	0	0	0	0.79107249493693	0	-0.862908479640687	0.728639239334077
-0.271570012928229	-1.12023492382837	0	0	1	0	-0.899149057700853	0	0.896203632897774	-0.0398691140982237
-0.261534417821888	-1.26369296261025	0	0	1	0	-0.899149057700853	0	0.898429447072284	-0.0401096178245427
0.00782404247883269	-1.35262480520825	0	1	0	0	-0.579147859716877	0	0.522800301059604	0.0636797475504823
-1.43887051413826	-0.825341287886961	1	0	0	0	1.07891193760898	0	-0.857167433680849	0.703396454279361
-1.43887051413827	-0.825341287886963	1	0	0	0	0.79107249493693	0	-0.851248452740915	0.691653160764866
0.944778975027732	-0.299854252259367	0	0	1	0	-0.396054303797267	0	1.25792853665853	-0.162992234670388
-0.330346187668827	-1.46225544260505	0	0	1	0	-0.899149057700853	0	-0.871760447096888	0.474033027851479
-0.330346187668827	-1.46225544260505	0	0	1	0	-0.773738121160329	0	-0.878993683504959	0.48367266083015
-0.330346187668827	-1.46225544260505	0	0	1	0	-0.899149057700853	0	-0.879832074912635	0.484793346257757
-0.330346187668827	-1.46225544260505	0	0	1	0	-0.899149057700853	0	-0.881724446327756	0.487323217056717
0.892148798427036	0.574403550907141	1	0	0	0	1.05157900108326	0	1.01544435060637	-0.0802963901527126
-1.94339585412745	1.14912017838805	0	0	1	0	-0.979679987353473	0	-1.06966330051897	1.3960932720699
-1.9433958541274	1.14912017838802	1	0	0	0	0.813917430773856	0	-1.06258321626623	1.37376331807667
-1.94339585412738	1.14912017838801	0	0	1	0	-0.519592428020289	0	-1.06503673781248	1.38148815469243
-0.298141242446881	-0.544071998628314	1	0	0	0	0.730535102187381	0	-0.803680708028241	0.380430055692118
-0.307814608648706	-1.37287531267069	0	0	1	0	-0.899149057700853	0	-0.878092026200579	0.483749923130459
-0.242622660617342	-1.35519082716484	0	0	1	0	-0.475825985213062	0	-0.898581302953789	0.513866738747541
-0.242622660617342	-1.35519082716484	1	0	0	0	1.13830202191177	0	-0.891651216687202	0.503328732313342
-0.242622660617342	-1.35519082716484	0	0	1	0	-0.899149057700853	0	-0.892972772915217	0.505138249543322
-0.0256151895693261	-1.46318553656085	0	1	0	0	0.358469721776827	0	-1.21977183014891	-2.56994634610808
0.00782404247883269	-1.35262480520825	0	1	0	0	-0.197077274763269	0	-1.20988814283176	-2.51957537362496
0.142035802312936	-1.56118648538441	0	1	0	0	-1.48896008355973	0	-0.856231614685241	0.452204790622216
0.121922736553118	0.309083250195692	0	0	1	0	-0.899149057700853	0	-0.922887666571509	0.74717060111113
