scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	32.96	0.4999901519001522	0.382739422613957	0.0	-0.006563982110652254	NA	0.3106299231534105	0.0	NA
T5	32.51	25.77	0.3235161655701395	0.32129620788492397	0.3440203241653	-0.9043905970367746	-0.9758831103407386	-0.6923031273124051	1.0	1.0
T7	30.86	29.05	0.49989560928967125	0.39215190716318765	0.4997765095308414	0.031272821909176164	-0.021371874988859167	-0.2081967584771579	0.0	0.0
T9	29.2	19.54	0.3170332713481932	0.24573491642272668	0.4098687059677962	-0.6594027921833182	-0.9983125781517201	-1.0323635160797826	1.0	1.0
T10	29.07	17.81	0.4857059484306929	0.3553093302755009	0.48914022021959647	-0.21916910420111033	0.2518884389178041	0.5090832720008952	0.0	0.0
T11	28.93	13.12	0.19051814158926514	0.28160649864693427	0.30587685350498917	-1.03681884552214	-1.4528016832410457	-1.6319232321190986	1.0	1.0
T12	28.78	24.26	0.3941098782253035	0.35517163909030713	0.40954779734490526	-0.6607007087536797	-0.7215106645120901	-0.5099153387352918	1.0	1.0
T13	28.01	24.31	0.3942305067657231	0.3320863389543338	0.3813831368854664	-0.7696641596552382	-0.7210465968594614	-0.6379867956029179	1.0	1.0
T14	27.93	25.87	0.32017274209457247	0.2648649845271097	0.48866103269389943	0.22400700177510516	0.9874575947587213	0.9496233469041377	0.0	0.0
T17	27.16	20.09	0.47914422038071525	0.3370669235708826	0.41776338665651347	-0.6269594802507505	-0.30528942188734853	-0.6119337564875309	1.0	1.0
T18	26.76	8.8	0.15449307848941626	0.1521585031889052	0.2350339681287423	-1.2850275223785312	-1.6028501584642303	-1.0232799466098808	1.0	1.0
T19	26.53	22.48	0.4068388570371717	0.3276771136061948	0.49406340445013586	-0.16164165871878808	-0.6715970797866537	-0.6605042659716849	0.0	0.0
T20	26.37	25.79	0.45673308653110856	0.35190348076003725	0.3924435883844401	-0.7279051852173217	-0.4449587541275387	-0.5293726477147959	1.0	1.0
T21	26.35	24.25	0.3807655278909849	0.21299100654474998	0.38702040019116934	-0.7485224720587431	-0.7719638664821801	-1.1741356176449491	1.0	1.0
T22	25.31	20.97	0.39187520042435103	0.31729434845771487	0.38488956965107574	-0.7565467313466293	-0.7300797749856829	-0.7118292062120468	0.0	0.0
T23	25.13	19.9	0.38828773421671225	0.34997062511829485	0.40627433807527147	-0.6738546306164958	-0.7437300741492359	-0.5406325203699367	1.0	1.0
T24	25.01	22.66	0.36728130310006274	0.30306594304451023	0.30748721994634653	-1.03126469873249	-0.8214621783729903	-0.7791419399470106	1.0	1.0
T25	24.44	19.16	0.422995486968484	0.38005730641966623	0.48309442507774336	-0.2743012530441907	0.6048569355037801	0.3344760341428697	0.0	0.0
T26	24.15	23.02	0.4988013864818102	0.39372822551046555	0.39665313992371437	-0.7116928143061063	0.07245846848801107	0.18593144865528116	0.0	0.0
T27	23.99	19.48	0.4895362269070869	0.3995984922791432	0.43233417576867245	0.5639882477117754	0.21509258069058546	0.04687054615984737	0.0	0.0
T29	23.72	19.42	0.3399897384965834	0.22692979689484866	0.4141525872457327	0.6419246864716147	0.918532905493672	1.1135201636693617	0.0	0.0
T31	23.52	21.17	0.35895081121193184	0.25777952254418746	0.3807439156886838	-0.7720442842843306	-0.8514618216833079	-0.9803569565492757	0.0	1.0
T32	23.33	10.16	0.24959312440968798	0.26397334554702406	0.375228428881677	-0.7924471195961807	-1.2328108204922805	-1.53605580990452	1.0	1.0
T33	23.09	14.62	0.12859212142823626	0.36710490651840205	0.34750124306827457	-0.8921321009493851	-1.723526351393295	-2.3376662536660837	1.0	1.0
T34	22.79	21.92	0.41943378609229176	0.3555460567385516	0.4238783387422696	-0.6010749092905985	-0.6199589137780749	-0.5076503041133769	0.0	0.0
T35	22.46	19.29	0.28706084657090397	0.26079450266134513	0.25374859096991614	-1.2180733822268646	-1.101759569000322	-0.967296905720247	1.0	1.0
T36	22.17	20.28	0.4628028213223016	0.3629201937624908	0.3976986311531189	0.7076358343231963	0.41122874125696546	0.4613062710785484	0.0	0.0
T39	21.39	20.42	0.49463331475671807	0.39761863749540555	0.49437365533989747	0.1573365806587972	0.15364297132668528	0.11428909212225645	0.0	0.0
T40	21.31	17.59	0.49825152114941884	0.3760590932302541	0.4113654580456125	-0.6533286421489884	-0.08753857086960459	-0.36743527174148854	0.0	0.0
T41	21.18	5.05	0.13725748744906305	0.2290717440372325	0.3276621185558093	-0.96150533529456	-1.6816329733981017	-1.3637659761801741	0.0	0.0
T46	20.54	14.09	0.37847209571687773	0.03718595878102367	0.4520705222905903	0.46950417861365235	0.7804766694937466	0.4619993542805322	0.0	0.0
T47	20.49	17.81	0.4989399586038769	0.3921293156105721	0.46835014566853594	0.37821263620607876	-0.06813665827929716	-0.208499194164891	0.0	0.0
T48	19.56	15.08	0.4657440204505702	0.39603222274895306	0.34481362606814986	0.9016007104693969	0.3940191512365371	0.14767233587003772	0.0	0.0
T49	19.55	16.33	0.4902891211615661	0.35656806231469274	0.4783620089795266	0.3110879001842533	-0.2071305950992987	-0.5014279146213312	0.0	0.0
T50	19.48	16.7	0.31022374237125233	0.28337741695063884	0.29790905655471234	-1.0642983112244342	-1.0218243767063189	-0.868330719703493	1.0	1.0
T51	19.38	15.77	0.3064392947771743	0.31567130892383216	0.486398057560947	-0.2456275947425651	-1.034879062200328	-0.7196659935966665	0.0	0.0
T56	18.42	16.6	0.4542927833331446	0.3536764458379339	0.4012665029226026	0.6936939329399474	0.45793813624114427	0.5188853218413616	0.0	0.0
T57	18.34	0.0	0.49796647722229004	0.07221813275326504	0.3420573688669192	-0.9112847063720564	-0.09441823404692729	-0.6599747608562764	1.0	1.0
T60	17.76	16.35	0.46719178324644217	0.3962138523909577	0.47237787765119843	-0.3525806265269314	-0.38530741786808775	-0.14423629949385675	0.0	0.0
T61	17.48	16.56	0.49893223277098825	0.3767189610572397	0.23991973741037878	-1.2673946713252962	-0.06838477019596101	-0.36217903604767493	0.0	0.0
T62	17.46	1.61	0.3195151418043075	0.19114706960095848	0.4718444197983837	0.3560685957917499	0.9897322925246858	1.192271935216418	0.0	0.0
T63	17.4	4.93	0.24485095062023976	0.3504862029007053	0.3253028926854764	-0.9696906092184159	-1.249713600284134	-2.1377918155809104	1.0	1.0
T64	17.35	16.68	0.4803929031976528	0.388237291085005	0.4996125559863619	-0.04117917729765742	-0.295817969333837	-0.2555231986861494	0.0	0.0
T65	17.28	15.75	0.4357659572891073	0.31829622096949883	0.4992220878175359	0.05836108349966431	0.5484408470992688	0.7069685720638755	0.0	0.0
T66	17.12	4.57	0.06438251088156227	0.3651951119677724	0.2331753103968551	-1.2917675219493734	-2.1175134670831124	-2.3111108642859164	1.0	1.0
T68	16.94	13.3	0.33637788162868665	0.20593772843314656	0.29495614551838784	1.074486779634628	0.9311636635950472	1.2578501208218198	0.0	0.0
T69	16.93	13.99	0.4555794636592165	0.040234398314180485	0.48088488020213793	0.29200884983582315	0.45113246484527997	0.48156088628401134	1.0	0.0
T72	16.56	10.54	0.012482968195659123	0.3958698201098539	0.07161194290906615	-2.0618122842625435	-2.841198057872205	-3.1628707830581204	1.0	1.0
T73	16.54	11.8	0.37102569621170756	0.25620544372620374	0.4110762158223901	0.6545051155559897	0.8078438573816529	1.495989713303251	0.0	0.0
