	ts	te
T0	35.0	32.96
T5	32.51	25.77
T7	30.86	29.05
T9	29.2	19.54
T10	29.07	17.81
T11	28.93	13.12
T12	28.78	24.26
T13	28.01	24.31
T14	27.93	25.87
T17	27.16	20.09
T18	26.76	8.8
T19	26.53	22.48
T20	26.37	25.79
T21	26.35	24.25
T22	25.31	20.97
T23	25.13	19.9
T24	25.01	22.66
T25	24.44	19.16
T26	24.15	23.02
T27	23.99	19.48
T29	23.72	19.42
T31	23.52	21.17
T32	23.33	10.16
T33	23.09	14.62
T34	22.79	21.92
T35	22.46	19.29
T36	22.17	20.28
T39	21.39	20.42
T40	21.31	17.59
T41	21.18	5.05
T46	20.54	14.09
T47	20.49	17.81
T48	19.56	15.08
T49	19.55	16.33
T50	19.48	16.7
T51	19.38	15.77
T56	18.42	16.6
T57	18.34	0.0
T60	17.76	16.35
T61	17.48	16.56
T62	17.46	1.61
T63	17.4	4.93
T64	17.35	16.68
T65	17.28	15.75
T66	17.12	4.57
T68	16.94	13.3
T69	16.93	13.99
T72	16.56	10.54
T73	16.54	11.8
T74	16.54	0.0
T75	16.4	6.73
T76	16.35	14.87
T77	16.32	11.8
T78	16.06	2.25
T79	16.03	15.48
T81	15.75	15.44
T82	15.74	0.0
T84	15.66	0.0
T85	15.58	11.97
T87	15.32	10.54
T88	15.06	14.08
T89	15.03	5.99
T90	14.91	13.43
T92	14.23	9.72
T93	13.9	8.58
T94	13.8	9.06
T95	13.31	8.13
T96	13.28	3.65
T97	13.24	0.0
T98	13.15	9.91
T99	13.09	11.47
T101	13.0	11.16
T102	12.95	8.14
T103	12.91	0.0
T104	12.68	9.91
T106	12.35	8.14
T107	12.19	10.67
T108	11.78	4.32
T110	11.53	0.0
T111	11.47	0.0
T112	11.43	2.57
T113	11.19	8.94
T114	11.14	1.79
T116	10.94	0.0
T118	10.88	0.0
T119	10.61	6.51
T120	10.56	0.0
T122	9.8	8.74
T123	9.77	6.94
T124	9.74	6.91
T125	9.59	8.49
T126	9.56	0.0
T127	9.48	0.71
T128	9.47	6.04
T129	9.47	1.21
T130	9.36	7.44
T131	9.31	8.35
T133	9.11	5.42
T134	9.01	8.6
T136	8.96	4.26
T137	8.9	6.28
T138	8.86	0.0
T139	8.78	8.37
T140	8.74	5.96
T141	8.71	4.79
T142	8.61	6.16
T143	8.61	0.0
T144	8.43	6.04
T145	8.09	1.65
T146	7.94	5.26
T147	7.85	7.64
T149	6.89	3.98
T150	6.85	6.41
T151	6.84	0.0
T152	6.75	0.0
T153	6.75	0.9
T154	6.5	4.65
T155	6.47	0.28
T156	6.1	5.46
T157	5.78	1.19
T158	5.6	0.0
T159	5.39	4.66
T160	5.32	3.99
T161	5.2	2.27
T162	5.15	0.0
T165	4.88	0.0
T167	4.83	2.98
T169	4.63	3.54
T171	4.27	4.18
T172	4.22	0.0
T173	4.17	0.0
T174	4.1	0.0
T175	3.78	0.0
T177	3.6	2.15
T178	3.54	0.0
T179	3.43	0.0
T181	3.38	0.0
T182	3.36	0.77
T183	3.1	0.0
T184	3.01	2.68
T187	2.68	1.24
T188	2.66	1.96
T189	2.61	0.0
T190	2.6	0.0
T191	2.47	0.0
T192	2.45	0.0
T194	2.44	1.4
T196	2.37	0.0
T197	2.28	1.77
T198	2.27	1.15
T200	1.83	0.0
T202	1.4	0.0
T203	1.29	0.58
T204	1.28	1.26
T205	1.21	0.0
T206	1.15	0.31
T207	1.07	0.0
T209	0.92	0.0
T210	0.86	0.0
T211	0.8	0.0
T213	0.72	0.0
