	ts	te
T0	35.0	30.09
T2	34.09	12.49
T4	30.58	24.52
T5	30.31	0.0
T6	28.67	22.81
T7	28.39	17.04
T8	27.91	21.23
T9	27.62	21.22
T11	26.05	21.77
T12	25.94	23.45
T14	25.39	13.08
T16	24.72	21.48
T17	24.65	21.57
T18	24.01	23.69
T19	23.91	22.77
T21	23.83	22.32
T22	23.72	21.94
T23	23.59	22.74
T24	23.51	20.57
T25	23.49	15.84
T26	23.47	0.0
T28	23.24	0.0
T29	23.19	18.18
T31	23.15	19.61
T33	22.82	16.82
T36	22.31	18.92
T37	22.22	16.76
T38	22.14	17.7
T40	21.99	10.98
T41	21.86	15.81
T43	21.54	16.66
T44	21.5	14.81
T45	21.4	15.68
T46	21.0	18.65
T47	20.94	0.0
T50	20.81	0.43
T53	20.3	17.42
T55	20.25	17.52
T56	20.2	16.65
T57	20.16	19.15
T58	19.73	16.24
T59	19.67	18.13
T60	19.61	8.07
T62	19.49	9.15
T64	19.3	14.19
T65	18.89	12.32
T66	18.55	12.5
T69	18.44	11.36
T70	18.42	0.0
T73	18.24	0.0
T74	18.14	15.85
T75	17.99	14.26
T76	17.86	17.66
T79	17.3	14.19
T81	17.14	14.73
T82	17.09	7.41
T83	17.05	15.28
T84	17.04	16.4
T87	16.72	14.3
T88	16.72	15.2
T90	16.6	10.36
T91	16.57	14.28
T92	16.36	11.57
T93	16.31	0.0
T94	16.0	10.56
T95	15.97	13.42
T96	15.9	0.0
T97	15.64	1.52
T98	15.6	10.1
T99	15.57	8.61
T101	15.23	9.57
T102	15.06	2.78
T103	15.05	0.0
T104	15.04	0.0
T105	14.92	12.68
T106	14.92	13.29
T107	14.88	0.0
T108	14.78	14.64
T109	14.78	12.81
T110	14.63	8.62
T111	14.62	13.12
T112	14.49	1.63
T113	14.48	5.79
T114	14.26	0.0
T115	14.07	0.0
T116	13.85	12.49
T120	13.53	10.34
T121	13.28	11.11
T123	13.09	11.52
T124	13.01	6.41
T126	12.84	4.34
T127	12.69	9.72
T128	12.65	10.44
T131	12.61	6.19
T132	11.97	11.14
T134	11.88	4.82
T137	11.64	10.2
T138	11.63	8.07
T140	11.41	9.48
T141	11.31	2.52
T142	11.23	7.15
T143	11.18	7.02
T144	11.14	10.31
T145	11.12	0.0
T146	11.08	9.84
T147	10.73	4.06
T149	10.64	2.77
T150	10.63	8.52
T151	10.39	8.96
T152	10.39	8.01
T153	10.36	9.16
T155	10.28	8.44
T156	10.27	1.55
T157	10.26	7.88
T160	10.08	9.47
T161	9.97	2.62
T162	9.97	6.28
T164	9.62	8.52
T165	9.53	4.77
T166	9.51	7.28
T167	9.4	7.61
T168	9.35	0.0
T169	9.34	5.88
T170	9.31	0.0
T171	9.19	8.32
T172	9.14	7.42
T173	9.1	8.21
T174	9.08	0.0
T176	8.7	6.44
T177	8.7	7.51
T178	8.49	0.0
T179	8.41	6.32
T180	8.25	0.0
T181	8.22	4.75
T186	7.31	0.0
T187	7.29	3.08
T188	7.05	0.09
T190	6.82	0.0
T191	6.54	1.89
T192	6.42	3.29
T193	6.32	1.49
T194	6.18	3.77
T195	6.17	1.37
T196	5.92	3.28
T197	5.83	1.86
T198	5.78	0.0
T200	5.32	4.22
T201	5.21	1.79
T202	5.13	4.69
T203	4.99	3.99
T204	4.84	2.6
T205	4.69	0.0
T206	4.68	2.98
T207	4.66	0.36
T209	4.32	0.0
T210	4.02	3.96
T211	3.88	0.0
T214	3.58	0.0
T215	3.3	0.0
T216	3.27	2.11
T217	3.25	0.0
T220	3.11	1.79
T221	3.05	0.0
T223	2.82	0.0
T225	2.57	0.0
T226	2.35	0.0
T227	2.32	1.42
T228	2.28	0.0
T229	2.15	0.73
T230	2.08	0.0
T231	1.89	1.4
T233	1.75	0.0
T234	1.72	0.0
T237	1.56	0.0
T238	1.44	0.0
T239	1.14	0.0
T241	0.86	0.0
T243	0.73	0.0
T245	0.52	0.42
T246	0.52	0.0
T247	0.52	0.0
T248	0.51	0.0
T249	0.48	0.0
T250	0.38	0.0
T251	0.32	0.0
T254	0.16	0.0
