scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	20.84	0.35496705441562504	0.13972708122038266	0.0	0.0070406657821956535	NA	-0.08858282664696113	0.0	NA
T1	33.3	26.63	0.30172787759857295	0.19132104120396246	0.30172787759857295	-0.00015962517890918265	-0.00835999427241412	0.4686284538225903	0.0	0.0
T2	33.23	30.81	0.30822067842141093	0.15330013517827945	0.30822067842141093	-0.005275633939441573	0.3552403311826017	0.8628731241243637	0.0	0.0
T3	32.78	26.64	0.31134476719840803	0.1880060063140396	0.31134476719840803	-0.14895809406640714	0.12870275085735794	-0.31404253728560333	0.0	0.0
T4	31.74	31.22	0.24653775482856763	0.12354599710430801	0.24653775482856763	-0.02271096181416347	-0.03279399835437823	-0.11213294903838276	0.0	0.0
T5	29.8	0.15	0.10647930049474388	0.2000968821349754	0.24848775392088115	0.08105291317967457	0.4678585903168525	0.5736356311279939	1.0	0.0
T7	29.07	25.43	0.03158182037895966	0.06223321197598326	0.3233852340366654	-0.006210239821317406	0.3057766994423573	0.48417835924073066	1.0	0.0
T8	28.68	19.38	0.34025271619472686	0.19148009170238345	0.34025271619472686	0.18796561529586361	0.7139596618809805	1.0771825279755556	0.0	0.0
T9	27.78	23.16	0.3548816654476341	0.19376269292843026	0.3548816654476341	0.8680757351141836	0.6788922358945294	0.38437766914286986	0.0	0.0
T10	27.21	24.77	0.29294866584812057	0.15941186109251504	0.29294866584812057	-0.2986774697773435	0.3965654481730932	0.37166122174898447	0.0	0.0
T11	26.87	21.29	0.3465143584863932	0.07733940803808101	0.3465143584863932	0.3340165476088958	0.6432840559664226	0.8402917196967604	0.0	0.0
T12	26.58	0.0	0.31178764240984996	4.7201654067891054e-06	0.31178764240984996	0.9627719702347531	0.9063375050588145	1.0893212056437096	0.0	0.0
T13	25.05	21.26	0.279488341144052	0.1366748035171514	0.279488341144052	0.18287792295838448	0.17804973549887532	0.1568369271782586	0.0	0.0
T14	24.11	0.0	0.15954326703635943	0.20011966367681475	0.15954326703635943	-0.01811241048908885	0.022214748331932852	0.9252922030268648	1.0	1.0
T15	23.82	16.7	0.1278513945756734	0.055382046600706995	0.1278513945756734	0.04456738199315262	0.2579377322477404	0.8444623441481665	1.0	1.0
T16	23.49	12.26	0.27750857184850286	0.19849033376805109	0.27750857184850286	0.9644639194644373	0.540557156221374	0.5837910003201403	0.0	0.0
T17	23.16	18.48	0.3436831186881752	0.19573606341499772	0.3436831186881752	0.690038183516048	0.6566599861015099	1.0998694463394219	0.0	0.0
T18	22.67	0.0	0.11924691000226757	0.20011966367681475	0.11924691000226757	0.44516284962100633	0.764751277729846	1.694963814583234	1.0	1.0
T19	22.2	20.22	0.287885170275628	0.1418084887251828	0.287885170275628	1.0433472060150353	0.5203658897506342	0.6646123615930908	0.0	0.0
T20	21.54	1.92	0.10324312027127679	0.19770526772283073	0.10324312027127679	0.9103435983300007	-0.2907901888451877	-0.207150577025297	1.0	1.0
T22	21.24	0.0	0.31935377396507275	4.7201654067891054e-06	0.31935377396507275	0.03203247222829669	0.44851673863929503	-0.535182552818415	0.0	0.0
T23	20.9	0.0	0.23966996907514057	4.7201654067891054e-06	0.23966996907514057	0.5771431821248588	-0.1735891943418001	-0.20979839427971445	0.0	0.0
T24	20.44	16.84	0.22213177846301635	0.09652244919421345	0.22213177846301635	-0.2912191912223285	-0.5218464156059923	-0.278706202606842	0.0	0.0
T25	20.23	9.1	0.28824021269398764	0.17516457539673266	0.28824021269398764	0.8959443917538431	-0.05736777854200126	-0.12807717115958925	0.0	0.0
T26	20.19	0.0	0.038381040827070334	0.20011966367681475	0.3165860135885547	-0.4920495880719416	-1.073304206994502	-0.6888612716101549	1.0	0.0
T28	19.83	18.08	0.35286037139504345	0.16015786556809342	0.35286037139504345	-0.3811696965234613	-0.8663486865457599	-0.6762022128485617	0.0	0.0
T29	19.51	14.04	0.35492967123034985	0.19996039933325	0.35492967123034985	1.1140951126623777	0.8005040491517917	1.009408060814632	0.0	0.0
T30	19.24	17.45	0.2558225375896798	0.10495091026336742	0.2558225375896798	0.6038933610288015	1.0764441939440337	1.4505525023240589	0.0	0.0
T31	18.9	4.6	0.31426320639129834	0.07665604828242532	0.31426320639129834	0.3260019885593225	1.279796307503903	1.2062937743696829	0.0	0.0
T32	18.11	10.86	0.22253083747752833	0.1933429691456889	0.22253083747752833	-0.04544739997831683	0.16131385024274014	0.0144268385836233	0.0	0.0
T33	17.67	14.0	0.2208012524715257	0.16317860389131758	0.2208012524715257	0.2541000594789845	0.4570032395344007	0.47386663505312	0.0	0.0
T34	17.32	12.12	0.31632022836088947	0.19741334824240156	0.31632022836088947	-0.30514875436791783	-0.435072826492501	-0.3163977492806258	0.0	0.0
T35	16.79	12.97	0.13794087788787687	0.1933429691456889	0.13794087788787687	0.38987692219974124	0.7448954908655565	0.6299153634630366	0.0	0.0
T36	16.43	1.19	0.20664857988374657	0.2000359281545136	0.20664857988374657	-1.220519524369844	-0.8075899684927157	-0.27393190783627086	1.0	1.0
T37	16.23	3.92	0.21005519261808578	0.19057535615668372	0.21005519261808578	-0.7809915833695432	-1.2177052872513792	-1.5070214925021288	1.0	1.0
T38	15.52	11.98	0.2946807647247592	0.19211736429108264	0.2946807647247592	1.1429813352336227	1.0082883923279453	1.1581884488505751	0.0	0.0
T39	15.43	12.32	0.20516317010779564	0.2001162973425318	0.20516317010779564	-0.08850500009960763	0.2505138829805026	0.34829438638167315	0.0	0.0
T40	15.36	2.13	0.0775789453694181	0.17916187285916282	0.0775789453694181	0.9123324847988261	0.7358763824237426	-0.4128057892341987	1.0	1.0
T41	15.24	0.0	0.044513366303547366	0.20011966367681475	0.3104536881120777	1.215825368508472	1.3890841588836182	1.286091967107406	1.0	0.0
T42	15.22	0.0	0.193246839295512	4.7201654067891054e-06	0.193246839295512	-0.4652676219182543	-0.5913050790157963	-1.570970823144683	0.0	0.0
T43	15.1	3.03	0.13483123136190592	0.13132387155346098	0.22013582305371915	0.4466937764260568	0.7608713934061742	0.033103191162651605	1.0	0.0
T45	14.92	0.0	0.2032388125516497	0.20011966367681475	0.2032388125516497	0.3939760277614991	0.4431185050472638	0.045696024946653695	1.0	1.0
T47	14.46	9.7	0.2209343259815737	0.15057517835723339	0.2209343259815737	0.3936595210052535	-0.2919648389506756	-0.2618309065114742	0.0	0.0
T48	14.42	5.04	0.2719133789746131	0.16396127342669478	0.2719133789746131	0.05489678215358141	0.3535539939200036	0.8577646564137628	0.0	0.0
T49	14.27	0.94	0.14381843144614134	0.1966096913020173	0.14381843144614134	0.012542875369505938	-0.011552734132946513	0.3462385821428994	1.0	1.0
T50	14.23	11.0	0.2859749568429179	0.1899598595874883	0.2859749568429179	0.24925347887534022	0.07697178741742788	0.13415879127109195	0.0	0.0
T51	13.95	6.26	0.28422371169743754	0.13759151045995213	0.28422371169743754	-0.18786396264517607	0.15354589884277636	0.04911004515659585	0.0	0.0
T52	13.89	4.08	0.14481669291922689	0.15212156301698665	0.14481669291922689	0.4704834658356813	0.7125519989064664	0.5027462737910137	1.0	1.0
T53	13.75	0.0	0.3503706773188633	4.7201654067891054e-06	0.3503706773188633	-0.08409839199201317	-0.2706306885016538	-0.19961305105332983	0.0	0.0
T54	13.52	12.25	0.33379922487028346	0.17895534479821434	0.33379922487028346	-0.23353483341290077	0.12103725744941707	0.05728826446358706	0.0	0.0
