	ts	te
T0	35.0	33.29
T2	33.53	30.7
T3	32.93	25.74
T4	32.83	25.37
T5	32.7	31.11
T6	32.49	31.18
T7	32.29	27.5
T8	32.07	29.02
T11	31.54	27.7
T13	31.17	29.46
T14	29.95	28.52
T15	28.54	27.92
T16	27.74	27.1
T17	27.62	25.76
T18	27.36	25.74
T19	27.31	5.07
T20	27.23	26.26
T21	26.43	24.62
T22	26.35	25.51
T23	26.16	18.96
T24	25.69	24.12
T25	25.36	24.71
T26	23.45	22.71
T27	23.36	19.48
T28	22.94	21.28
T29	22.69	21.27
T30	22.21	3.29
T32	21.49	21.19
T33	21.32	17.18
T34	21.23	16.85
T35	20.97	20.42
T36	20.61	9.88
T37	20.12	5.95
T39	19.22	0.0
T43	18.58	9.25
T45	18.11	17.29
T46	18.06	0.0
T47	17.88	15.27
T49	17.37	0.0
T50	17.31	0.39
T51	17.29	0.0
T53	17.0	15.91
T54	16.9	5.01
T56	16.65	14.66
T58	16.62	4.34
T59	16.59	15.47
T60	16.45	10.29
T61	16.44	0.0
T62	16.4	14.4
T63	16.15	0.0
T64	15.89	12.03
T65	15.88	0.0
T66	15.86	0.0
T67	15.75	5.62
T68	15.73	14.11
T69	15.67	8.83
T70	15.6	0.0
T71	15.53	0.0
T72	15.39	0.0
T73	15.27	7.63
T74	15.21	1.25
T75	13.65	0.0
T76	13.57	11.16
T78	12.78	12.29
T79	12.4	1.78
T80	12.18	6.39
T81	11.86	11.67
T82	11.52	4.45
T84	11.39	3.98
T85	11.27	4.78
T86	11.18	6.86
T87	11.1	0.0
T88	10.98	7.6
T89	10.73	10.4
T90	10.43	8.85
T91	10.28	9.14
T92	10.27	9.88
T93	10.26	9.57
T94	10.17	5.05
T95	10.1	0.0
T97	9.89	6.24
T98	9.85	8.13
T99	9.77	2.51
T100	9.65	7.39
T101	9.55	4.97
T102	9.32	9.28
T103	9.29	8.11
T104	8.91	7.33
T105	8.66	0.0
T106	8.48	7.87
T107	8.33	7.26
T108	8.19	7.81
T109	8.18	8.01
T110	8.11	5.03
T111	8.1	2.49
T112	8.06	7.76
T113	8.02	0.0
T114	7.7	4.3
T115	7.63	0.0
T117	7.56	0.52
T118	7.55	0.28
T119	7.46	0.0
T120	7.44	4.54
T121	7.26	5.19
T122	7.22	5.28
T125	6.7	0.0
T126	6.42	3.81
T127	6.41	0.0
T128	6.39	2.18
T129	6.25	0.0
T130	6.08	0.0
T132	5.7	4.05
T135	5.49	0.0
T136	5.48	4.7
T137	5.23	0.0
T138	5.1	2.33
T139	5.04	0.0
T141	4.99	0.0
T142	4.99	0.0
T144	4.74	0.58
T145	4.51	3.19
T146	4.51	0.0
T147	4.45	0.07
T148	4.18	0.0
T149	4.18	2.99
T150	3.74	0.0
T152	3.67	0.0
T153	3.54	0.0
T155	3.53	1.95
T156	3.47	0.0
T158	3.38	0.0
T159	3.37	0.0
T160	3.37	0.0
T162	3.3	2.71
T163	3.25	0.98
T166	3.1	0.93
T167	3.1	0.0
T168	3.05	1.52
T170	3.01	1.5
T171	2.98	1.25
T173	2.77	0.0
T175	2.68	0.0
T178	2.53	0.0
T179	2.42	0.0
T180	2.41	0.0
T181	2.4	0.0
T183	2.25	0.99
T186	2.22	0.0
T187	2.21	0.0
T192	2.03	0.08
T193	1.98	0.0
T194	1.92	0.0
T195	1.89	0.0
T196	1.84	0.0
T197	1.8	0.0
T198	1.77	0.0
T201	1.65	1.1
T202	1.62	0.0
T203	1.6	0.0
T204	1.59	0.2
T205	1.52	0.0
T206	1.48	0.0
T207	1.36	0.0
T209	1.28	0.0
T210	1.17	0.0
T211	1.16	0.0
T213	1.1	0.41
T215	1.09	0.45
T218	0.99	0.38
T219	0.84	0.0
T220	0.8	0.0
T222	0.76	0.0
T225	0.53	0.0
T226	0.52	0.0
T227	0.51	0.0
T228	0.4	0.0
T229	0.37	0.0
T231	0.3	0.0
T233	0.18	0.0
