feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.998,92.81753097303553,0.9166290287848652,335.9431950274814,0.29151171482845106,0.11584808580080172,0.4613874464008116,-243.09375542921725,-484.6858129734279,-42.47772554010953,1.0
NMDS2,none,none,none,0.83,3.1202290523970304,0.1246346445600895,8.742149652330943,0.09802879358755719,0.043378024395097574,0.16467625025450625,-70.11513021454394,-144.104075217792,-11.194992866200323,6.0
Geography,none,Africa_America,none,0.719,1.0612075480098875,0.017504948945330133,3.488508481682659,0.22013452663290556,0.11975064808279995,0.32685481691318014,-138.86220823004368,-251.6093827606253,-45.21966346708865,3.0
Geography,none,Africa_Eurasia,none,0.831,0.6793683613881311,0.04165980962515379,1.5771717230755544,0.22013452663290556,0.11975064808279995,0.32685481691318014,-138.86220823004368,-251.6093827606253,-45.21966346708865,3.0
Geography,none,Africa_Island,none,0.961,0.33644192556540814,0.008883583200473203,0.8777511104581931,0.22013452663290556,0.11975064808279995,0.32685481691318014,-138.86220823004368,-251.6093827606253,-45.21966346708865,3.0
Geography,none,America_Eurasia,none,0.547,1.0613065649790003,0.07473092682207899,2.3967725758265694,0.22013452663290556,0.11975064808279995,0.32685481691318014,-138.86220823004368,-251.6093827606253,-45.21966346708865,3.0
Geography,none,America_Island,none,0.877,0.5833688589082563,0.022777522138030033,1.554190922134076,0.22013452663290556,0.11975064808279995,0.32685481691318014,-138.86220823004368,-251.6093827606253,-45.21966346708865,3.0
Geography,none,Eurasia_Island,none,0.898,0.5967958787141875,0.07319468251224372,1.6494324205527602,0.22013452663290556,0.11975064808279995,0.32685481691318014,-138.86220823004368,-251.6093827606253,-45.21966346708865,3.0
Temperature,none,none,none,0.828,4.424422068022441,0.01693800740691049,12.944270313547,0.10584586543440384,0.046467739011388245,0.16928104555869503,-35.60159185978056,-71.1702871910046,-4.769801144323594,7.0
PVR1,none,none,none,0.816,2.0699424084304168,0.14546856022544055,4.545597093124466,0.12042256304427904,0.049848981379761396,0.21146241337622193,-100.50031453013597,-208.03850503439952,-19.029882578467266,4.0
PVR2,none,none,none,0.777,3.518881422383788,0.0591768113576897,10.487610716491627,0.11863413970505024,0.041218294265985105,0.2070367692539648,-89.7399683672278,-183.92540540614323,-18.573655478491673,5.0
time,none,none,none,1.0,41.01602113656761,1.5584172839849806,128.38394537790347,0.17880285095950943,0.07428544356572848,0.2775724488839342,-207.51761282802346,-407.9075698776451,-28.624848535176795,2.0
NMDS1,NMDS2,none,none,0.737,0.07565634630151798,0.00019969072292999344,0.24773003177158703,0.09521304671352791,0.03198611606209521,0.17576244988362233,-49.24960051984502,-147.36176938437484,30.70710137946179,6.0
NMDS1,Geography,none,Africa_America,0.766,0.18103755941537894,0.00013675389267086145,1.953496959464621,0.1593551751952469,0.05764184111565159,0.268530135195446,-48.35099896385663,-155.08173944088503,44.598475933614964,2.0
NMDS1,Geography,none,Africa_Eurasia,0.76,0.051276961890448544,6.6286887303143985e-06,1.1296340564685883,0.1593551751952469,0.05764184111565159,0.268530135195446,-48.35099896385663,-155.08173944088503,44.598475933614964,2.0
NMDS1,Geography,none,Africa_Island,0.657,0.8019620987642733,0.006560854356460487,2.345775452308307,0.1593551751952469,0.05764184111565159,0.268530135195446,-48.35099896385663,-155.08173944088503,44.598475933614964,2.0
NMDS1,Geography,none,America_Eurasia,0.597,5.109832301274754,0.002550686221715374,91.70194095573711,0.1593551751952469,0.05764184111565159,0.268530135195446,-48.35099896385663,-155.08173944088503,44.598475933614964,2.0
NMDS1,Geography,none,America_Island,0.614,0.9652497958156406,0.005196385223948835,5.38010833622777,0.1593551751952469,0.05764184111565159,0.268530135195446,-48.35099896385663,-155.08173944088503,44.598475933614964,2.0
NMDS1,Geography,none,Eurasia_Island,0.616,0.936011476016759,0.0006475446624823613,3.0109516051351926,0.1593551751952469,0.05764184111565159,0.268530135195446,-48.35099896385663,-155.08173944088503,44.598475933614964,2.0
NMDS1,Temperature,none,none,0.711,0.07855750571518925,0.000203781531624375,0.27686098310933005,0.09891560758684266,0.03214847380717007,0.18198106183252014,-23.389495438525888,-71.58219650032197,18.58328595808996,17.0
NMDS1,PVR1,none,none,0.705,0.10748071111420325,4.8400188485308596e-05,0.3706907415159403,0.12473212758833425,0.04291006520903987,0.2320848701426488,-86.17897346728054,-228.11595950606392,19.33753121135294,3.0
NMDS1,PVR2,none,none,0.734,0.06242287313660056,0.00012401493673505,0.22325887275453563,0.09992078127974437,0.029919856652361968,0.18398003153765452,-39.08539981073233,-160.74012657639423,73.94964731434419,9.0
NMDS1,time,none,none,0.995,0.07379292706716474,0.00017585249163475065,0.2408777217351934,0.15162728450842483,0.04162015498299545,0.2752092307095875,-100.22695814752659,-218.16518162123214,-1.3205286318548133,1.0
NMDS2,Geography,none,Africa_America,0.651,0.4996950777866479,0.0003795148192931189,5.699494392986044,0.08366718880799383,0.03723421792902785,0.1366631558507051,-34.00528218474866,-105.5054791612713,22.571299106659467,12.0
