feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.79,4.080603278686665,0.031031839738070444,12.765966069601026,0.14438580752966865,0.05315708578063211,0.24212607263259453,-105.24467839280061,-221.5049868549018,-12.873263288769579,5.0
NMDS2,none,none,none,0.959,2.983534794084376,0.4492424878005252,6.378341075571226,0.14576241449118513,0.06609212732312036,0.23231071871010817,-92.50139693049744,-190.243010111059,-15.1074747262997,3.0
Geography,none,Africa_America,none,0.893,3.601931143437555,0.15519864759860783,9.89166721173714,0.2537332076336332,0.1433077049456987,0.3884323969458522,-151.41037455978375,-285.1774453102141,-42.68183160926958,2.0
Geography,none,Africa_Eurasia,none,0.906,2.1790984722758027,0.29802008149273096,4.438681598333525,0.2537332076336332,0.1433077049456987,0.3884323969458522,-151.41037455978375,-285.1774453102141,-42.68183160926958,2.0
Geography,none,Africa_Island,none,0.859,0.6444930517170219,0.0343170932713817,1.6085406546234537,0.2537332076336332,0.1433077049456987,0.3884323969458522,-151.41037455978375,-285.1774453102141,-42.68183160926958,2.0
Geography,none,America_Eurasia,none,0.662,0.8895163220409501,0.11155832251085146,1.863893658450215,0.2537332076336332,0.1433077049456987,0.3884323969458522,-151.41037455978375,-285.1774453102141,-42.68183160926958,2.0
Geography,none,America_Island,none,0.98,0.2749992564894721,0.01705329775178839,0.7114744111552523,0.2537332076336332,0.1433077049456987,0.3884323969458522,-151.41037455978375,-285.1774453102141,-42.68183160926958,2.0
Geography,none,Eurasia_Island,none,0.982,0.3295537863935359,0.04098001035730163,0.7205615718553906,0.2537332076336332,0.1433077049456987,0.3884323969458522,-151.41037455978375,-285.1774453102141,-42.68183160926958,2.0
Temperature,none,none,none,0.912,6.087387159227419,0.1294889614416476,17.423620246322088,0.16782786907818378,0.06139406233431776,0.2945853912899005,-31.960387915363167,-64.03611561264819,-5.183904143965833,4.0
Humans,none,0_1,none,0.999,0.20606038988457498,0.06905175258455724,0.36273466343317073,0.6157597206759202,0.34089822396272323,0.9073458173992761,-84.02862240337144,-144.69879144347743,-27.6860213287639,1.0
Humans,none,0_2,none,1.0,0.07302506637321322,0.011578443024890167,0.14264650852237598,0.6157597206759202,0.34089822396272323,0.9073458173992761,-84.02862240337144,-144.69879144347743,-27.6860213287639,1.0
Humans,none,1_2,none,1.0,0.352801538858461,0.17990918427215216,0.5363793188943552,0.6157597206759202,0.34089822396272323,0.9073458173992761,-84.02862240337144,-144.69879144347743,-27.6860213287639,1.0
PVR1,none,none,none,0.872,2.656634966344005,0.3488486226020474,6.5195880222526945,0.14085348092722824,0.05327418324900896,0.24965027019698105,-79.01744762974062,-180.99902755784922,-7.490665667238773,6.0
PVR2,none,none,none,0.836,2.9272035749539755,0.04924912485821904,7.6776640282807085,0.12894698053256298,0.044701718122786796,0.2371792832124799,-85.97089906557028,-192.81833205640248,-5.364648988893123,7.0
time,none,none,none,0.936,3.548192400622662,0.5418314675361958,9.249037407493264,0.11792634792421462,0.018640223594941625,0.23215854083471096,-47.90664090649007,-100.52846327998543,-4.542788312942491,8.0
NMDS1,NMDS2,none,none,0.816,0.5451596321410148,0.015577790319686846,1.5155812846070573,0.09541335521664743,0.034661029608453034,0.1648381685735034,-61.62840048237167,-165.82633790320392,17.701747579991434,6.0
NMDS1,Geography,none,Africa_America,0.631,1.5555637853563602,0.0002929085685185811,20.687175381351462,0.1092078112793129,0.04196375242765942,0.1722796612131422,-49.0069377608831,-136.2923588908396,27.825936829528587,7.0
NMDS1,Geography,none,Africa_Eurasia,0.739,2.371358360471735,0.0009944803196466408,29.42080217541534,0.1092078112793129,0.04196375242765942,0.1722796612131422,-49.0069377608831,-136.2923588908396,27.825936829528587,7.0
NMDS1,Geography,none,Africa_Island,0.666,0.7236616403683234,0.001768339690544324,4.168443239138395,0.1092078112793129,0.04196375242765942,0.1722796612131422,-49.0069377608831,-136.2923588908396,27.825936829528587,7.0
NMDS1,Geography,none,America_Eurasia,0.657,0.7563141278793547,3.8969873825325425e-05,9.431124727947482,0.1092078112793129,0.04196375242765942,0.1722796612131422,-49.0069377608831,-136.2923588908396,27.825936829528587,7.0
NMDS1,Geography,none,America_Island,0.707,0.7140555484402449,0.009616797015287499,2.4333510771840925,0.1092078112793129,0.04196375242765942,0.1722796612131422,-49.0069377608831,-136.2923588908396,27.825936829528587,7.0
NMDS1,Geography,none,Eurasia_Island,0.655,0.743321965384942,0.0017457554682809367,3.2122900807156953,0.1092078112793129,0.04196375242765942,0.1722796612131422,-49.0069377608831,-136.2923588908396,27.825936829528587,7.0
NMDS1,Temperature,none,none,0.394,0.5859086221394773,0.007591417168309512,1.6884841453522266,0.07945615587575348,0.033349689485008556,0.13282602667518026,-23.599091519228054,-60.89293253543582,7.7148920191413595,22.0
NMDS1,Humans,none,0.0_1.0,0.886,0.48208861362553423,0.05996147063994668,1.2853330646164178,0.13011821709096238,0.04031532069912981,0.23907630049516246,-27.42774618529632,-72.13432989655047,11.837148483108535,3.0
NMDS1,Humans,none,0.0_2.0,0.779,0.816509098037469,0.2959333475065519,1.4249566544648558,0.13011821709096238,0.04031532069912981,0.23907630049516246,-27.42774618529632,-72.13432989655047,11.837148483108535,3.0
NMDS1,Humans,none,1.0_2.0,0.607,0.9198079963010055,0.22286388788921005,1.9744919489222919,0.13011821709096238,0.04031532069912981,0.23907630049516246,-27.42774618529632,-72.13432989655047,11.837148483108535,3.0
NMDS1,PVR1,none,none,0.74,0.39009923151150677,0.02005755372929806,0.9652913257145124,0.1027148418280722,0.040829489014339714,0.18077486623335223,-45.22645191794035,-136.26507837392955,26.347786242847178,10.0
NMDS1,PVR2,none,none,0.76,0.6517351831106803,0.007168200855703473,1.8099435005862703,0.08325308050051386,0.024969166844855485,0.15190762758468046,-46.72966472740878,-144.58965945741892,26.087415813144446,9.0
NMDS1,time,none,none,0.751,0.44728304581601175,0.03553307071910143,1.1003256894136961,0.0580978860653404,0.015714358113631456,0.11627231149511963,-40.14480020316888,-94.04443297810704,4.715280679369812,18.0
NMDS2,Geography,none,Africa_America,0.77,3.1245583370623793,0.0202760555965748,37.277592221862115,0.10458907925828712,0.046344163113821904,0.16384264064423434,-45.34908961226707,-135.50387291798143,34.312547745580844,8.0
NMDS2,Geography,none,Africa_Eurasia,0.793,3.275718713935036,0.0008567657144654622,37.52126687622471,0.10458907925828712,0.046344163113821904,0.16384264064423434,-45.34908961226707,-135.50387291798143,34.312547745580844,8.0
NMDS2,Geography,none,Africa_Island,0.759,0.5158904803381825,0.0010273161493353548,3.394611731051312,0.10458907925828712,0.046344163113821904,0.16384264064423434,-45.34908961226707,-135.50387291798143,34.312547745580844,8.0
NMDS2,Geography,none,America_Eurasia,0.588,0.532034611798406,0.000308273623585573,9.145856320315987,0.10458907925828712,0.046344163113821904,0.16384264064423434,-45.34908961226707,-135.50387291798143,34.312547745580844,8.0
NMDS2,Geography,none,America_Island,0.846,0.4996213168045664,0.003161353459931959,1.754224096882307,0.10458907925828712,0.046344163113821904,0.16384264064423434,-45.34908961226707,-135.50387291798143,34.312547745580844,8.0
NMDS2,Geography,none,Eurasia_Island,0.837,0.49400135646390936,0.0024913043068730497,1.9028016544527968,0.10458907925828712,0.046344163113821904,0.16384264064423434,-45.34908961226707,-135.50387291798143,34.312547745580844,8.0
NMDS2,Temperature,none,none,0.609,0.3999777149573728,0.013119025515186976,1.1943235107355212,0.07533618816694773,0.03091509463389579,0.13128751307605965,-20.958358367757672,-54.536604204205446,7.030667639219587,23.0
NMDS2,Humans,none,0.0_1.0,0.961,0.2926287008853353,0.00021835046678448188,0.9402238697183438,0.10700455015034868,0.030178278114485053,0.19468060826561964,-21.56680546575447,-54.96883019546971,7.155379131458972,4.0
NMDS2,Humans,none,0.0_2.0,0.897,0.6450084237714091,0.0523999747434735,1.095561896675963,0.10700455015034868,0.030178278114485053,0.19468060826561964,-21.56680546575447,-54.96883019546971,7.155379131458972,4.0
NMDS2,Humans,none,1.0_2.0,0.801,0.770416673932425,0.18258540884342478,1.3764994162582582,0.10700455015034868,0.030178278114485053,0.19468060826561964,-21.56680546575447,-54.96883019546971,7.155379131458972,4.0
NMDS2,PVR1,none,none,0.821,0.3512666172671194,0.026888973029414693,0.8550154463617444,0.07945608223912648,0.031488124282520714,0.13427334790741127,-39.95263934419985,-121.3220363163619,25.72358116606989,14.0
NMDS2,PVR2,none,none,0.765,0.36640390941004986,0.015397325224869028,0.8981453613511653,0.0666766999096925,0.02573901704782522,0.11687112569529351,-20.360610632848257,-104.08856295677754,53.146088929412656,25.0
NMDS2,time,none,none,0.896,0.2785423980049106,0.010325975739622734,0.7308947864833817,0.03995903204842178,0.009401726191273819,0.07675442387902895,-29.163179811380637,-72.76837522665636,4.98533250259851,19.0
Temperature,Geography,none,Africa_America,0.74,1.9536386458089825,0.003296581658353406,10.440329333370865,0.13262841503131548,0.05512055625088609,0.21694693635656798,-33.927989507633114,-83.73848749089558,5.732666507836484,2.0
Temperature,Geography,none,Africa_Eurasia,0.815,3.374379171112901,0.003531603299686887,44.609830885753794,0.13262841503131548,0.05512055625088609,0.21694693635656798,-33.927989507633114,-83.73848749089558,5.732666507836484,2.0
Temperature,Geography,none,Africa_Island,0.651,0.5517273426340782,0.0006969021138358632,3.6481497319388727,0.13262841503131548,0.05512055625088609,0.21694693635656798,-33.927989507633114,-83.73848749089558,5.732666507836484,2.0
Temperature,Geography,none,America_Eurasia,0.604,0.4858762499759724,0.0004400181218287921,4.9539704394125375,0.13262841503131548,0.05512055625088609,0.21694693635656798,-33.927989507633114,-83.73848749089558,5.732666507836484,2.0
Temperature,Geography,none,America_Island,0.788,0.4975785017514026,0.00335382039903372,3.3001167697906038,0.13262841503131548,0.05512055625088609,0.21694693635656798,-33.927989507633114,-83.73848749089558,5.732666507836484,2.0
Temperature,Geography,none,Eurasia_Island,0.833,0.34566899588042294,0.0029492642090646285,2.3736380171940716,0.13262841503131548,0.05512055625088609,0.21694693635656798,-33.927989507633114,-83.73848749089558,5.732666507836484,2.0
Geography,Humans,Africa_America,0.0_1.0,0.828,3.352848521011445,0.15442816823143907,9.277060058433113,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_America,0.0_2.0,0.694,1.4428491350962371,0.3400371655000157,3.0800582730888157,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_America,1.0_2.0,0.537,1.201394915722038,0.10186007146007847,3.102928187411708,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_Eurasia,0.0_1.0,0.91,2.620781902336262,0.43721080436557364,5.68283776948837,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_Eurasia,0.0_2.0,0.65,1.2325894403495303,0.5121813868170225,2.325872632611091,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_Eurasia,1.0_2.0,0.672,0.9193150399130642,0.2165771272753455,2.1574507641280922,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_Island,0.0_1.0,0.715,0.8918545445587089,0.1189475909413367,2.1094689096228874,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_Island,0.0_2.0,0.509,1.0432839101026645,0.36583952473221826,1.8283204334084768,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Africa_Island,1.0_2.0,0.662,1.7766697535222,0.032978102885831695,5.027867621266888,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,America_Eurasia,0.0_1.0,0.535,1.2830317943645642,0.09570168473321351,2.927957573623812,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,America_Eurasia,0.0_2.0,0.585,1.0057580003980422,0.19821925236542387,1.6211007317060586,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,America_Eurasia,1.0_2.0,0.649,0.8072845332235012,0.21008350422647737,1.8957849935200795,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,America_Island,0.0_1.0,0.909,0.46518425340844094,0.004813795109800297,1.2098390925714202,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,America_Island,0.0_2.0,0.696,0.8624606212927206,0.16820972514415428,1.5380097529640029,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,America_Island,1.0_2.0,0.682,1.8633029129969163,0.0851547700025034,5.222088637914771,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Eurasia_Island,0.0_1.0,0.954,0.40117349071161085,0.05799256936257472,0.993010878706265,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Eurasia_Island,0.0_2.0,0.645,0.9213065571867858,0.2450967868917834,1.507868512892809,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
Geography,Humans,Eurasia_Island,1.0_2.0,0.754,2.1531076221602135,0.09413915239243241,6.322700358748272,0.1562263453503866,0.06427802042875826,0.2532518394362044,-12.84127218559169,-41.26538199765332,12.543590923001602,1.0
PVR1,Geography,none,Africa_America,0.721,1.981782218505423,0.0003758947924341635,22.753772879365936,0.10015232999605857,0.045420340978420355,0.15988871444216157,-36.40563811874784,-116.37218562989148,34.56474959740672,12.0
PVR1,Geography,none,Africa_Eurasia,0.66,1.652964100463894,0.001069426180486449,16.60878034054156,0.10015232999605857,0.045420340978420355,0.15988871444216157,-36.40563811874784,-116.37218562989148,34.56474959740672,12.0
PVR1,Geography,none,Africa_Island,0.625,0.8159370180862274,0.001724833822259196,3.397748331687699,0.10015232999605857,0.045420340978420355,0.15988871444216157,-36.40563811874784,-116.37218562989148,34.56474959740672,12.0
PVR1,Geography,none,America_Eurasia,0.683,0.5724802439436799,0.0022209097515289355,9.960220588573318,0.10015232999605857,0.045420340978420355,0.15988871444216157,-36.40563811874784,-116.37218562989148,34.56474959740672,12.0
PVR1,Geography,none,America_Island,0.667,0.7900723173705233,0.010114875671660965,2.391643828571995,0.10015232999605857,0.045420340978420355,0.15988871444216157,-36.40563811874784,-116.37218562989148,34.56474959740672,12.0
PVR1,Geography,none,Eurasia_Island,0.637,0.8413619206978246,0.04510718721545462,2.6083267186923416,0.10015232999605857,0.045420340978420355,0.15988871444216157,-36.40563811874784,-116.37218562989148,34.56474959740672,12.0
PVR2,Geography,none,Africa_America,0.685,1.3988757258634343,0.0010000655785080653,7.926513042779804,0.09112834932126809,0.03712496148485989,0.15512739587428875,-32.66533095208909,-111.06837730015798,32.54726835039207,15.0
PVR2,Geography,none,Africa_Eurasia,0.74,1.8702181921674064,0.010618224755387519,21.86161519445114,0.09112834932126809,0.03712496148485989,0.15512739587428875,-32.66533095208909,-111.06837730015798,32.54726835039207,15.0
PVR2,Geography,none,Africa_Island,0.631,0.9403477862641256,0.006523562819838564,1.7417319575808072,0.09112834932126809,0.03712496148485989,0.15512739587428875,-32.66533095208909,-111.06837730015798,32.54726835039207,15.0
PVR2,Geography,none,America_Eurasia,0.704,0.4537365380048401,0.0009001636886755125,8.742338706670893,0.09112834932126809,0.03712496148485989,0.15512739587428875,-32.66533095208909,-111.06837730015798,32.54726835039207,15.0
PVR2,Geography,none,America_Island,0.718,0.9321200116122724,0.580252372354245,1.3007662771395039,0.09112834932126809,0.03712496148485989,0.15512739587428875,-32.66533095208909,-111.06837730015798,32.54726835039207,15.0
PVR2,Geography,none,Eurasia_Island,0.726,0.928657308141821,0.48422236603662777,1.2828484026666005,0.09112834932126809,0.03712496148485989,0.15512739587428875,-32.66533095208909,-111.06837730015798,32.54726835039207,15.0
time,Geography,none,Africa_America,0.817,1.621497358533523,0.010517748359492993,5.609514177815097,0.06910062257110339,0.01985459792306091,0.12873378473086033,-44.32789050911878,-103.91300262673877,5.135495067068348,11.0
time,Geography,none,Africa_Eurasia,0.838,2.641461858391343,0.0042334138509910295,34.16135053008769,0.06910062257110339,0.01985459792306091,0.12873378473086033,-44.32789050911878,-103.91300262673877,5.135495067068348,11.0
time,Geography,none,Africa_Island,0.751,0.6851365483849026,0.0184086420864557,2.1836284544851967,0.06910062257110339,0.01985459792306091,0.12873378473086033,-44.32789050911878,-103.91300262673877,5.135495067068348,11.0
time,Geography,none,America_Eurasia,0.548,0.7322942688203662,0.0017878813482348022,3.7062008859602167,0.06910062257110339,0.01985459792306091,0.12873378473086033,-44.32789050911878,-103.91300262673877,5.135495067068348,11.0
time,Geography,none,America_Island,0.905,0.705112083740052,0.18846380903573248,1.2239850461282435,0.06910062257110339,0.01985459792306091,0.12873378473086033,-44.32789050911878,-103.91300262673877,5.135495067068348,11.0
time,Geography,none,Eurasia_Island,0.903,0.6178154714324682,0.08100016782724526,1.1430922325833255,0.06910062257110339,0.01985459792306091,0.12873378473086033,-44.32789050911878,-103.91300262673877,5.135495067068348,11.0
Temperature,Humans,none,0.0_1.0,0.854,0.42959035634613163,0.013213444915353598,1.5817380642664152,0.12089747481192274,0.03333243317252757,0.2289528528107142,-3.5000594944102152,-28.215202212661723,19.932992181658847,5.0
Temperature,Humans,none,0.0_2.0,0.834,0.7356453840652459,0.14483635066944592,1.3646305860850974,0.12089747481192274,0.03333243317252757,0.2289528528107142,-3.5000594944102152,-28.215202212661723,19.932992181658847,5.0
Temperature,Humans,none,1.0_2.0,0.795,0.7506859274605234,0.1434732484283001,1.523846494284353,0.12089747481192274,0.03333243317252757,0.2289528528107142,-3.5000594944102152,-28.215202212661723,19.932992181658847,5.0
Temperature,PVR1,none,none,0.528,0.4607919652800268,0.017004177230236714,1.4970852458291994,0.07426039682478291,0.02785533328045649,0.1308503870009311,-20.76760446798953,-61.1037968457299,10.805648029895167,24.0
Temperature,PVR2,none,none,0.759,0.31080796234710306,0.004819210943778206,0.9796252647643957,0.06206868467549441,0.023680998172015633,0.10990028131722909,-13.329671563319666,-43.070417293498735,12.710826662027955,26.0
Temperature,time,none,none,0.865,0.23381178997360622,0.003340090262169527,0.7561301229689196,0.042172380656316635,0.011272221585455065,0.08194133601220506,-7.5285472690928135,-28.991107874011448,11.99113228187639,27.0
PVR1,Humans,none,0.0_1.0,0.727,0.6334743217140708,0.01515718834116761,2.4119100608294644,0.10424849113601284,0.033074829647708144,0.18761042109807277,-19.913038571904096,-54.987546020029924,10.858281021041194,21.0
PVR1,Humans,none,0.0_2.0,0.667,0.9107863087990373,0.2934903086319636,1.4615882273702592,0.10424849113601284,0.033074829647708144,0.18761042109807277,-19.913038571904096,-54.987546020029924,10.858281021041194,21.0
PVR1,Humans,none,1.0_2.0,0.715,0.8154865569028718,0.2127550995037718,1.7971667628293657,0.10424849113601284,0.033074829647708144,0.18761042109807277,-19.913038571904096,-54.987546020029924,10.858281021041194,21.0
PVR2,Humans,none,0.0_1.0,0.876,0.39375889978685896,0.006023806171672906,1.5262517292317253,0.0922592513715412,0.028989711204183487,0.1904292813473114,-8.170346862047296,-27.3296895771133,8.314335570647415,13.0
PVR2,Humans,none,0.0_2.0,0.831,0.7462175103987332,0.1779365675107005,1.2720486448535113,0.0922592513715412,0.028989711204183487,0.1904292813473114,-8.170346862047296,-27.3296895771133,8.314335570647415,13.0
PVR2,Humans,none,1.0_2.0,0.85,0.5681311007492682,0.0037707393193177415,1.3143907067952554,0.0922592513715412,0.028989711204183487,0.1904292813473114,-8.170346862047296,-27.3296895771133,8.314335570647415,13.0
time,Humans,none,0.0_1.0,0.928,0.9604154330258663,0.880470282043889,1.0172097673005507,0.07866574071820862,0.010756116967028884,0.16557535375760374,-6.893776765211399,-37.69186449662271,18.84332452410166,17.0
time,Humans,none,0.0_2.0,NA,NA,NA,NA,0.07866574071820862,0.010756116967028884,0.16557535375760374,-6.893776765211399,-37.69186449662271,18.84332452410166,17.0
time,Humans,none,1.0_2.0,NA,NA,NA,NA,0.07866574071820862,0.010756116967028884,0.16557535375760374,-6.893776765211399,-37.69186449662271,18.84332452410166,17.0
PVR1,PVR2,none,none,0.796,0.4350140862001664,0.013763973072304524,1.314373562401008,0.08044224572118727,0.028741384870201416,0.13920862106273757,-29.30721693743908,-105.11115466305012,32.61790733875222,16.0
PVR1,time,none,none,0.864,0.40637073222629955,0.028026738738357315,0.8659238084678849,0.04057252432322088,0.009743846635808464,0.07813137777547612,-28.108014313605064,-80.04480578935932,8.9212814774001,20.0
PVR2,time,none,none,0.77,0.3653592726970994,0.008076255474000182,0.9721785529917174,0.03400926701651458,0.010455116012541005,0.06862884932695933,-16.54361971121161,-50.80131931214419,12.223532276176172,28.0
