feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.827,4.021610415747416,0.022966181597684432,12.273674890046012,0.1688227439264252,0.07020423089114566,0.26977911299150786,-128.68949084146806,-258.42434366309635,-21.303070093284703,5.0
NMDS2,none,none,none,0.953,3.442378762405476,0.6093606247222875,8.971692495819358,0.17579276140669864,0.08364085297103471,0.2833402544445219,-113.25883096060801,-224.9689888145861,-21.34335583646913,3.0
Geography,none,Africa_America,none,0.861,4.412444940495705,0.15995367080792058,14.358338041329125,0.26767774846143283,0.14576047825403862,0.414703060665721,-170.63707444974142,-325.07258354563703,-45.10388658498175,2.0
Geography,none,Africa_Eurasia,none,0.835,2.2195778737520797,0.21385775855245825,4.787799146248619,0.26767774846143283,0.14576047825403862,0.414703060665721,-170.63707444974142,-325.07258354563703,-45.10388658498175,2.0
Geography,none,Africa_Island,none,0.763,0.9943249151711033,0.032576465627186316,2.241985551972156,0.26767774846143283,0.14576047825403862,0.414703060665721,-170.63707444974142,-325.07258354563703,-45.10388658498175,2.0
Geography,none,America_Eurasia,none,0.655,0.9227144203267547,0.02854865741946902,2.260541120790559,0.26767774846143283,0.14576047825403862,0.414703060665721,-170.63707444974142,-325.07258354563703,-45.10388658498175,2.0
Geography,none,America_Island,none,0.945,0.37250400891853097,0.006128596006707334,1.0434998518431775,0.26767774846143283,0.14576047825403862,0.414703060665721,-170.63707444974142,-325.07258354563703,-45.10388658498175,2.0
Geography,none,Eurasia_Island,none,0.941,0.4502796545061794,0.03522199237153929,1.0556359943627152,0.26767774846143283,0.14576047825403862,0.414703060665721,-170.63707444974142,-325.07258354563703,-45.10388658498175,2.0
Temperature,none,none,none,0.899,7.163672089730798,0.01614389476840154,23.360949792054154,0.2099774491758223,0.08457218238308539,0.3589228575193267,-39.48449025763782,-77.15979523134149,-7.847800225932019,4.0
Humans,none,0_1,none,1.0,0.1777372583229514,0.03736680151453401,0.33608424860507596,0.7051493701545386,0.429506308896556,1.0774963103045152,-88.82577181332435,-156.2750284323237,-31.673331494740978,1.0
Humans,none,0_2,none,0.999,0.06279440307767307,0.006879187377867776,0.12623624896147895,0.7051493701545386,0.429506308896556,1.0774963103045152,-88.82577181332435,-156.2750284323237,-31.673331494740978,1.0
Humans,none,1_2,none,0.998,0.34460489610690026,0.15571808967968895,0.5458266661727168,0.7051493701545386,0.429506308896556,1.0774963103045152,-88.82577181332435,-156.2750284323237,-31.673331494740978,1.0
PVR1,none,none,none,0.846,3.3303664469277425,0.06217698645690248,9.399658228495,0.15950647094931425,0.06373671216932553,0.26196128670933655,-99.31066451692567,-208.38116816304705,-14.958071100309127,6.0
PVR2,none,none,none,0.726,3.6680359005295076,0.012164275072169078,10.74517749275529,0.14337585944147177,0.051695510163498354,0.2590389972539735,-96.25737343402052,-212.36766332122198,-11.339457857270418,7.0
time,none,none,none,0.906,4.456098342087989,0.168853796036409,11.481705290748252,0.12820518204392406,0.02095968104327102,0.26415108901529316,-58.014584438547864,-123.43293405606767,-2.223288990597382,8.0
NMDS1,NMDS2,none,none,0.785,0.6402220985672035,0.007563231171007215,2.007226553512184,0.11019907893802347,0.04006506524320307,0.19163595150497953,-71.19559635257087,-192.9632528995765,19.55947355354425,8.0
NMDS1,Geography,none,Africa_America,0.632,1.3210387865318771,0.0012629034964119162,11.532712469988354,0.13591597206320127,0.06063192882222894,0.223236397706257,-65.06949678843509,-172.93089991382067,24.984707681872464,6.0
NMDS1,Geography,none,Africa_Eurasia,0.83,3.2835139029583003,0.0073739616806723736,40.80758101499643,0.13591597206320127,0.06063192882222894,0.223236397706257,-65.06949678843509,-172.93089991382067,24.984707681872464,6.0
NMDS1,Geography,none,Africa_Island,0.64,0.750227097333179,0.0020441619059004996,8.111431672755836,0.13591597206320127,0.06063192882222894,0.223236397706257,-65.06949678843509,-172.93089991382067,24.984707681872464,6.0
NMDS1,Geography,none,America_Eurasia,0.62,0.784815348714208,0.0005826013302583814,7.441353788809374,0.13591597206320127,0.06063192882222894,0.223236397706257,-65.06949678843509,-172.93089991382067,24.984707681872464,6.0
NMDS1,Geography,none,America_Island,0.631,0.7331136097178168,0.0012454341587714798,5.056195716696575,0.13591597206320127,0.06063192882222894,0.223236397706257,-65.06949678843509,-172.93089991382067,24.984707681872464,6.0
NMDS1,Geography,none,Eurasia_Island,0.586,0.7891902396428662,0.0029696551585105878,7.184609705139963,0.13591597206320127,0.06063192882222894,0.223236397706257,-65.06949678843509,-172.93089991382067,24.984707681872464,6.0
NMDS1,Temperature,none,none,0.762,0.4529812858004041,0.003220867173185611,1.3222511355611648,0.09877173036016776,0.04356224909095651,0.1647115498132955,-28.99249023611678,-71.7189240068725,5.574303392769991,17.0
NMDS1,Humans,none,0.0_1.0,0.875,0.4571363205549609,0.016557295500911094,1.5339806042691189,0.1544110445716017,0.04341175914914943,0.27122279564223434,-26.173687918825276,-73.87764686464104,16.342510452273018,3.0
NMDS1,Humans,none,0.0_2.0,0.763,0.8269890806262966,0.1762827700590324,1.4365167604516063,0.1544110445716017,0.04341175914914943,0.27122279564223434,-26.173687918825276,-73.87764686464104,16.342510452273018,3.0
NMDS1,Humans,none,1.0_2.0,0.663,0.8970916755845966,0.1669074036380099,1.4909796168586933,0.1544110445716017,0.04341175914914943,0.27122279564223434,-26.173687918825276,-73.87764686464104,16.342510452273018,3.0
NMDS1,PVR1,none,none,0.743,0.42595820443350557,0.007658849887997171,1.2709097211567402,0.12516607538612814,0.04784199623332331,0.22605487817266387,-61.75436001733047,-171.2950683761663,18.718789410827583,9.0
NMDS1,PVR2,none,none,0.79,0.766835766188352,0.002885963794938092,2.3301145043005342,0.09725616423977873,0.03446772969916566,0.18579789658127627,-56.43012347635385,-168.06376705138518,29.99839287392149,15.0
NMDS1,time,none,none,0.757,0.4866151597547194,0.0056158548832195045,1.418599141387704,0.07035040373442018,0.016190438937813197,0.13613406088487776,-45.21869093134567,-112.51605730547996,7.792208033340842,19.0
NMDS2,Geography,none,Africa_America,0.747,3.300291299389692,0.0047133021282361985,51.25187525630479,0.12950328408534237,0.0670153683174725,0.20207586827764007,-59.55336155446297,-169.17451125501572,31.5948474720243,7.0
NMDS2,Geography,none,Africa_Eurasia,0.809,3.6991563624828405,0.00046607130462135974,73.28539906312095,0.12950328408534237,0.0670153683174725,0.20207586827764007,-59.55336155446297,-169.17451125501572,31.5948474720243,7.0
NMDS2,Geography,none,Africa_Island,0.744,0.44778480435325174,0.00032235576989676464,3.644350649436012,0.12950328408534237,0.0670153683174725,0.20207586827764007,-59.55336155446297,-169.17451125501572,31.5948474720243,7.0
NMDS2,Geography,none,America_Eurasia,0.602,1.8085083671322233,0.007653230141593142,21.424003203252852,0.12950328408534237,0.0670153683174725,0.20207586827764007,-59.55336155446297,-169.17451125501572,31.5948474720243,7.0
NMDS2,Geography,none,America_Island,0.825,0.432288689001775,0.00396050256999526,2.3502093066616885,0.12950328408534237,0.0670153683174725,0.20207586827764007,-59.55336155446297,-169.17451125501572,31.5948474720243,7.0
NMDS2,Geography,none,Eurasia_Island,0.831,0.4121174640591819,0.000688802898017915,2.996870272348261,0.12950328408534237,0.0670153683174725,0.20207586827764007,-59.55336155446297,-169.17451125501572,31.5948474720243,7.0
NMDS2,Temperature,none,none,0.862,0.2921603265163475,0.009014233550431697,0.824009908022415,0.09885054038511293,0.042507661958627936,0.1658430973338211,-28.06113471872907,-70.71712890684427,6.948561118714963,13.0
NMDS2,Humans,none,0.0_1.0,0.941,0.3088535137088526,0.010715226410500182,1.1011095583275314,0.13011155122623436,0.045939073660275956,0.2413461931617871,-23.113247298465087,-61.51018598352181,6.426831712936178,4.0
NMDS2,Humans,none,0.0_2.0,0.89,0.6085157014182732,0.07267237776242791,1.2413386538847517,0.13011155122623436,0.045939073660275956,0.2413461931617871,-23.113247298465087,-61.51018598352181,6.426831712936178,4.0
