feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.994,30.86984750782368,0.7432676093471801,92.25093845198892,0.22735665255775855,0.09637359794710984,0.3685673280664387,-164.41601249854116,-331.16595172563757,-24.80388080202971,2.0
NMDS2,none,none,none,0.796,2.0755739325428193,0.1533807475021807,5.124740768853462,0.08223176132986085,0.03677489516254429,0.14983469787021794,-54.19522468043904,-118.1583512321796,-6.776251663889354,6.0
Geography,none,Africa_America,none,0.726,0.8906485479590992,0.026184369882671907,2.218612749259297,0.1824447160009736,0.10161987416733333,0.28162287625711113,-106.59102067973785,-201.8982805263795,-35.32536270653026,3.0
Geography,none,Africa_Eurasia,none,0.735,0.8158735881724046,0.0958098249053474,1.6789227349903342,0.1824447160009736,0.10161987416733333,0.28162287625711113,-106.59102067973785,-201.8982805263795,-35.32536270653026,3.0
Geography,none,Africa_Island,none,0.957,0.37928004586076564,0.02690512933867007,0.8930237347641791,0.1824447160009736,0.10161987416733333,0.28162287625711113,-106.59102067973785,-201.8982805263795,-35.32536270653026,3.0
Geography,none,America_Eurasia,none,0.589,1.2489850988918552,0.1955895172763441,2.425226951417436,0.1824447160009736,0.10161987416733333,0.28162287625711113,-106.59102067973785,-201.8982805263795,-35.32536270653026,3.0
Geography,none,America_Island,none,0.913,0.5574251785281776,0.03192164595309455,1.307359565416309,0.1824447160009736,0.10161987416733333,0.28162287625711113,-106.59102067973785,-201.8982805263795,-35.32536270653026,3.0
Geography,none,Eurasia_Island,none,0.94,0.4748005390041933,0.1006197122007375,1.0798172048846164,0.1824447160009736,0.10161987416733333,0.28162287625711113,-106.59102067973785,-201.8982805263795,-35.32536270653026,3.0
Temperature,none,none,none,0.74,2.598478513274048,0.1123386878782053,5.945149511202434,0.085717698798015,0.03373161785604938,0.145183664736922,-25.855910794294086,-55.11501282247821,-1.542613479073168,7.0
PVR1,none,none,none,0.742,1.552902957760046,0.40781448633726786,3.204733078221162,0.09285186381925292,0.029467339866350365,0.1566260057187394,-64.4688645499644,-137.67487528068017,-8.597310988594415,4.0
PVR2,none,none,none,0.755,2.572787179344574,0.06395042633941134,6.799735375777313,0.08448681320582763,0.026749441527236014,0.14908065363228185,-57.30308244452203,-121.29081269965195,-9.094980482184269,5.0
time,none,none,none,1.0,21.503629954390306,1.3537325176761006,64.02105781929545,0.16735850049397255,0.08666425011805351,0.2649764551205951,-170.9093431884415,-335.4572754429059,-35.14816106000211,1.0
NMDS1,NMDS2,none,none,0.711,0.1074386941197744,0.0008366748012850449,0.3280280239372432,0.07814977217878673,0.02652563666223672,0.14891955349444735,-33.24520986275684,-104.65822216597223,24.76155668804438,4.0
NMDS1,Geography,none,Africa_America,0.728,0.3193923192279898,0.00015676050394057805,2.886925719530991,0.10875260631271483,0.03741325023197517,0.19222521379102409,-30.690107208072984,-110.96649642387285,38.586857480136985,6.0
NMDS1,Geography,none,Africa_Eurasia,0.693,0.11001061786849181,2.697813251028591e-05,1.9688810518613526,0.10875260631271483,0.03741325023197517,0.19222521379102409,-30.690107208072984,-110.96649642387285,38.586857480136985,6.0
NMDS1,Geography,none,Africa_Island,0.616,0.9185111739667695,0.05111054064992285,1.6564013103200752,0.10875260631271483,0.03741325023197517,0.19222521379102409,-30.690107208072984,-110.96649642387285,38.586857480136985,6.0
NMDS1,Geography,none,America_Eurasia,0.646,2.6102800516685463,0.006127727661665342,44.191586466083834,0.10875260631271483,0.03741325023197517,0.19222521379102409,-30.690107208072984,-110.96649642387285,38.586857480136985,6.0
NMDS1,Geography,none,America_Island,0.62,0.9107296181330118,0.002196218997563286,4.198451039107565,0.10875260631271483,0.03741325023197517,0.19222521379102409,-30.690107208072984,-110.96649642387285,38.586857480136985,6.0
NMDS1,Geography,none,Eurasia_Island,0.66,0.8865814637824936,0.009487312933651758,2.0755019669089214,0.10875260631271483,0.03741325023197517,0.19222521379102409,-30.690107208072984,-110.96649642387285,38.586857480136985,6.0
NMDS1,Temperature,none,none,0.562,0.12910811049468895,0.0005975771396331359,0.42728658243298845,0.07365313107100643,0.022772238279914907,0.1306722308046795,-14.829840576180585,-50.330560158772755,15.922464730704462,18.0
NMDS1,PVR1,none,none,0.521,0.1085382781351441,0.0008051472850840163,0.3057413503316812,0.08471965453305944,0.029302248390265195,0.14607041518499939,-46.41612193158552,-145.27904840740234,26.764184029030503,2.0
NMDS1,PVR2,none,none,0.651,0.11071673617875918,0.0008655058119711562,0.3422882050126539,0.058632751477844997,0.017677849942689568,0.10698662042515644,-23.983337896310132,-101.60480877712189,43.63678192136729,14.0
NMDS1,time,none,none,0.987,0.09095109054975409,0.0022219835366395937,0.241769010506571,0.1292753410298826,0.035884136631257106,0.23107678844191332,-77.06727402410094,-164.5931434166987,-1.8479606911902806,1.0
NMDS2,Geography,none,Africa_America,0.654,0.6261286935061654,0.001301795906704552,6.860148009823674,0.06820397780350773,0.029694218109754936,0.11919993966821353,-25.849584006476196,-82.68947127111045,21.168254537566384,13.0
NMDS2,Geography,none,Africa_Eurasia,0.624,0.7051980816831052,0.00017973337859934825,8.93654814339467,0.06820397780350773,0.029694218109754936,0.11919993966821353,-25.849584006476196,-82.68947127111045,21.168254537566384,13.0
NMDS2,Geography,none,Africa_Island,0.554,0.9683225059728255,0.009664905938966281,2.1095452422221106,0.06820397780350773,0.029694218109754936,0.11919993966821353,-25.849584006476196,-82.68947127111045,21.168254537566384,13.0
NMDS2,Geography,none,America_Eurasia,0.575,1.5196007484343945,0.005003781368705069,16.571149178558873,0.06820397780350773,0.029694218109754936,0.11919993966821353,-25.849584006476196,-82.68947127111045,21.168254537566384,13.0
NMDS2,Geography,none,America_Island,0.562,0.93808808265273,0.0034812041634539746,3.6632208502023067,0.06820397780350773,0.029694218109754936,0.11919993966821353,-25.849584006476196,-82.68947127111045,21.168254537566384,13.0
NMDS2,Geography,none,Eurasia_Island,0.555,0.96439559048171,0.0154170270776866,2.6298915620651475,0.06820397780350773,0.029694218109754936,0.11919993966821353,-25.849584006476196,-82.68947127111045,21.168254537566384,13.0
NMDS2,Temperature,none,none,0.749,0.580990134665263,0.011982809188064433,1.5711586730770524,0.05019289523209352,0.015392474614616519,0.08808640934937642,-11.770151227438028,-37.05274210821233,9.384744002410741,19.0
NMDS2,PVR1,none,none,0.65,0.6551494273851045,0.030551533088475653,1.5473794000997,0.056492954626440654,0.017002349709522895,0.10228290687064295,-29.25373864359904,-83.6188549208893,12.308487430749778,15.0
NMDS2,PVR2,none,none,0.838,0.5733677826036799,0.013169362332749603,1.5552462794951982,0.04321912264970888,0.014553333733935601,0.07965026337164903,-19.49695678866527,-65.10781907524762,18.86559287950348,17.0
NMDS2,time,none,none,1.0,0.09079651283277317,0.0027326124971110274,0.23950292254222255,0.04327219771388044,0.01308651261709026,0.0767682790250645,-28.763558177845795,-84.65960006559988,15.57645419309739,8.0
Temperature,Geography,none,Africa_America,0.589,0.9076373001580584,0.0010375918803012178,6.965924875991678,0.09204643000417785,0.03343744753768215,0.15571398190333538,-19.629223068616785,-51.96309279623881,6.60539660276595,12.0
Temperature,Geography,none,Africa_Eurasia,0.592,1.0064210646664002,0.00010022582369941092,13.56774855805256,0.09204643000417785,0.03343744753768215,0.15571398190333538,-19.629223068616785,-51.96309279623881,6.60539660276595,12.0
Temperature,Geography,none,Africa_Island,0.602,0.8347514777291218,0.0014251285056863865,3.4840806194438807,0.09204643000417785,0.03343744753768215,0.15571398190333538,-19.629223068616785,-51.96309279623881,6.60539660276595,12.0
Temperature,Geography,none,America_Eurasia,0.598,1.606561317387138,0.001951927063226569,18.57527955209788,0.09204643000417785,0.03343744753768215,0.15571398190333538,-19.629223068616785,-51.96309279623881,6.60539660276595,12.0
Temperature,Geography,none,America_Island,0.623,0.8587192054552171,0.0005212707157634458,5.3956240411682295,0.09204643000417785,0.03343744753768215,0.15571398190333538,-19.629223068616785,-51.96309279623881,6.60539660276595,12.0
Temperature,Geography,none,Eurasia_Island,0.708,0.6417415755951896,0.00105580977524745,4.049338506399559,0.09204643000417785,0.03343744753768215,0.15571398190333538,-19.629223068616785,-51.96309279623881,6.60539660276595,12.0
PVR1,Geography,none,Africa_America,0.628,0.7626862819783287,0.0001876639415123835,7.371307027697363,0.07548249988573455,0.02870303464186038,0.12955206600527344,-31.241273337934356,-92.96926269419453,15.043850526867686,7.0
PVR1,Geography,none,Africa_Eurasia,0.63,0.760154664024614,0.00021007387031857472,10.662986862867578,0.07548249988573455,0.02870303464186038,0.12955206600527344,-31.241273337934356,-92.96926269419453,15.043850526867686,7.0
PVR1,Geography,none,Africa_Island,0.6,0.9263395737209539,0.0046484393489398135,2.084476299676339,0.07548249988573455,0.02870303464186038,0.12955206600527344,-31.241273337934356,-92.96926269419453,15.043850526867686,7.0
PVR1,Geography,none,America_Eurasia,0.565,0.8864994748490056,0.0031584682571458925,9.242889890785042,0.07548249988573455,0.02870303464186038,0.12955206600527344,-31.241273337934356,-92.96926269419453,15.043850526867686,7.0
PVR1,Geography,none,America_Island,0.557,0.9336633258916943,0.011423017722524463,2.61895117803949,0.07548249988573455,0.02870303464186038,0.12955206600527344,-31.241273337934356,-92.96926269419453,15.043850526867686,7.0
PVR1,Geography,none,Eurasia_Island,0.588,0.9360655641127962,0.038885371188614015,2.2094294544169024,0.07548249988573455,0.02870303464186038,0.12955206600527344,-31.241273337934356,-92.96926269419453,15.043850526867686,7.0
PVR2,Geography,none,Africa_America,0.64,0.7627868812662832,0.000230694800758405,5.201775806836742,0.06621822060437664,0.028063201224787965,0.11761768406507886,-25.850889644216412,-78.40785478370356,17.42214936824729,11.0
PVR2,Geography,none,Africa_Eurasia,0.557,0.8518539523078018,0.0011756700710622951,6.488945956993954,0.06621822060437664,0.028063201224787965,0.11761768406507886,-25.850889644216412,-78.40785478370356,17.42214936824729,11.0
PVR2,Geography,none,Africa_Island,0.595,0.9778188906714405,0.6315240959746599,1.2566088597869283,0.06621822060437664,0.028063201224787965,0.11761768406507886,-25.850889644216412,-78.40785478370356,17.42214936824729,11.0
PVR2,Geography,none,America_Eurasia,0.746,0.8744773585491039,0.0003441057139723674,10.922372448201195,0.06621822060437664,0.028063201224787965,0.11761768406507886,-25.850889644216412,-78.40785478370356,17.42214936824729,11.0
PVR2,Geography,none,America_Island,0.554,0.9853132934141944,0.48511525633076324,1.5124534311962716,0.06621822060437664,0.028063201224787965,0.11761768406507886,-25.850889644216412,-78.40785478370356,17.42214936824729,11.0
PVR2,Geography,none,Eurasia_Island,0.587,0.9860757165659353,0.6277859469388944,1.3312156599023743,0.06621822060437664,0.028063201224787965,0.11761768406507886,-25.850889644216412,-78.40785478370356,17.42214936824729,11.0
time,Geography,none,Africa_America,0.722,0.27639800436595197,0.0006620947353843991,1.7564656203045357,0.06650536112210995,0.021966584195404724,0.11603757561698005,-46.29677432533308,-114.65598451863798,8.757970920667049,3.0
time,Geography,none,Africa_Eurasia,0.72,0.1460659342514942,0.00014670727627010907,1.906050042761442,0.06650536112210995,0.021966584195404724,0.11603757561698005,-46.29677432533308,-114.65598451863798,8.757970920667049,3.0
time,Geography,none,Africa_Island,0.788,0.5946306377451167,0.008103328381002065,1.5864228192202219,0.06650536112210995,0.021966584195404724,0.11603757561698005,-46.29677432533308,-114.65598451863798,8.757970920667049,3.0
time,Geography,none,America_Eurasia,0.538,3.142126175786306,0.015551124967683357,39.731715890302745,0.06650536112210995,0.021966584195404724,0.11603757561698005,-46.29677432533308,-114.65598451863798,8.757970920667049,3.0
time,Geography,none,America_Island,0.685,0.7115968813096625,0.006507673821873179,2.0702600918903777,0.06650536112210995,0.021966584195404724,0.11603757561698005,-46.29677432533308,-114.65598451863798,8.757970920667049,3.0
time,Geography,none,Eurasia_Island,0.727,0.7160013498211575,0.00011165296684863145,1.6186849554193083,0.06650536112210995,0.021966584195404724,0.11603757561698005,-46.29677432533308,-114.65598451863798,8.757970920667049,3.0
