feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.35731404628595703,0.26681965638214555,0.4545459303735511,NA,NA,NA
Afrochoerodon_kisumuensis__NMDS1,0.014471283931350774,-0.14141351985800282,0.16597665513935025,0.3611598547996018,0.08007945147365308,0.7550170702099639
Afrochoerodon_kisumuensis__NMDS2,-0.06456488791765656,-0.18908547300902143,0.0778921786484731,NA,NA,NA
Afrochoerodon_kisumuensis__Geography,-0.07245875554525048,-0.2809980551850329,0.17177148308076307,NA,NA,NA
Afrochoerodon_kisumuensis__Temperature,-0.04126212868787834,-0.2349043761159743,0.16939966435391285,NA,NA,NA
Afrochoerodon_kisumuensis__PVR1,-0.011419691864195466,-0.15480036377421094,0.12888585530415286,NA,NA,NA
Afrochoerodon_kisumuensis__PVR2,-0.019618441647797927,-0.10937841079495797,0.07302876250020252,NA,NA,NA
Afrochoerodon_kisumuensis__time,0.19485213113805275,0.011954167232921108,0.4342001505576396,NA,NA,NA
Afromastodon_coppensi__NMDS1,0.08391408855700855,-0.10370025961250107,0.34023680214594987,0.6395855990538164,0.0450728169531287,1.7715066869942575
Afromastodon_coppensi__NMDS2,-0.019160226537959787,-0.17502314948909553,0.181144722388616,NA,NA,NA
Afromastodon_coppensi__Geography,-0.010460214327888462,-0.27662622957579874,0.39277171247540277,NA,NA,NA
Afromastodon_coppensi__Temperature,0.06663675101191494,-0.1043581239953725,0.28313396236160326,NA,NA,NA
Afromastodon_coppensi__PVR1,0.044004179568945034,-0.15498305931264883,0.31777870929703916,NA,NA,NA
Afromastodon_coppensi__PVR2,-0.001774558368465219,-0.11208199308357986,0.16963246472803067,NA,NA,NA
Afromastodon_coppensi__time,0.12176748733334486,-0.021324673375934224,0.34576816029886276,NA,NA,NA
Amebelodon_floridanus__NMDS1,0.10702122543537118,-0.03569451757731885,0.2874680049927674,0.5199576806723845,0.12905480704017533,1.0353705489071916
Amebelodon_floridanus__NMDS2,-0.10343230986936883,-0.40758060962374254,0.15955714272724822,NA,NA,NA
Amebelodon_floridanus__Geography,0.13144981171016562,-0.15554032113837207,0.47655727430377604,NA,NA,NA
Amebelodon_floridanus__Temperature,0.03638297288832353,-0.072502943214074,0.1648568591333607,NA,NA,NA
Amebelodon_floridanus__PVR1,0.03413085148051074,-0.13991174366049514,0.23941649552674787,NA,NA,NA
Amebelodon_floridanus__PVR2,-0.02420355970663963,-0.11621673511189551,0.09196673876094888,NA,NA,NA
Amebelodon_floridanus__time,-0.02080054987947342,-0.10843029736223134,0.08523727349768508,NA,NA,NA
Amebelodon_fricki__NMDS1,0.14622216872489507,-0.03478729360739226,0.3384455510666373,0.707867795219641,0.15344362861486205,1.4182800963957634
Amebelodon_fricki__NMDS2,-0.09332455041864746,-0.444500946421398,0.18604018214894977,NA,NA,NA
Amebelodon_fricki__Geography,0.181105612747299,-0.12469548965913656,0.5849659832437029,NA,NA,NA
Amebelodon_fricki__Temperature,0.058306055619485,-0.12184961983946643,0.2578527564726664,NA,NA,NA
Amebelodon_fricki__PVR1,0.071176453606885,-0.12917144382806922,0.319763661994514,NA,NA,NA
Amebelodon_fricki__PVR2,-0.0032744301779604316,-0.13100022882429885,0.11342304760069735,NA,NA,NA
Amebelodon_fricki__time,-0.00784747730501386,-0.10753590854703898,0.11099902119941166,NA,NA,NA
Anancus_arvernensis__NMDS1,0.15809186350745955,-0.036775144099271066,0.38610974618747806,0.5821776525436007,0.15240637966353549,1.1781069323886624
Anancus_arvernensis__NMDS2,-0.021677706658516198,-0.1897653909701871,0.15293469782269992,NA,NA,NA
Anancus_arvernensis__Geography,0.028575847719298376,-0.1347377446027596,0.21137795765374762,NA,NA,NA
