feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.993,47.551303159070926,0.5748698561764318,188.27393332004692,0.2595219626542039,0.11025999482759391,0.42578313466045636,-197.0430589881306,-390.69874592628497,-35.50949301847879,2.0
NMDS2,none,none,none,0.812,3.0468674048281463,0.24343343238213425,7.616200178864754,0.09327025225027277,0.03837278290903146,0.15003218804076288,-67.62560501461404,-138.17687373519334,-11.02877094094805,6.0
Geography,none,Africa_America,none,0.722,0.8620499301883099,0.017917728402352156,2.3544993069787106,0.21290707598752875,0.11782890629448675,0.3241331887569781,-131.74342813646547,-237.84312601348853,-43.00140580071866,3.0
Geography,none,Africa_Eurasia,none,0.754,0.8222512117434008,0.05544308515593987,1.9288721401400113,0.21290707598752875,0.11782890629448675,0.3241331887569781,-131.74342813646547,-237.84312601348853,-43.00140580071866,3.0
Geography,none,Africa_Island,none,0.973,0.30904198298121066,0.013914094469182747,0.7527725188214348,0.21290707598752875,0.11782890629448675,0.3241331887569781,-131.74342813646547,-237.84312601348853,-43.00140580071866,3.0
Geography,none,America_Eurasia,none,0.612,1.3163436380638927,0.12914063710473134,2.601435782625681,0.21290707598752875,0.11782890629448675,0.3241331887569781,-131.74342813646547,-237.84312601348853,-43.00140580071866,3.0
Geography,none,America_Island,none,0.908,0.5098795570497878,0.020842903139983188,1.3155130290621546,0.21290707598752875,0.11782890629448675,0.3241331887569781,-131.74342813646547,-237.84312601348853,-43.00140580071866,3.0
Geography,none,Eurasia_Island,none,0.95,0.42840240936616714,0.07406275549157812,1.030937504453706,0.21290707598752875,0.11782890629448675,0.3241331887569781,-131.74342813646547,-237.84312601348853,-43.00140580071866,3.0
Temperature,none,none,none,0.827,2.5971950825435837,0.22221226791904927,6.163119460319061,0.0998322330224087,0.041986031115181593,0.16648612359227258,-28.33077487730289,-59.00727042664033,-3.4577992836806857,5.0
PVR1,none,none,none,0.771,1.7394782789071355,0.3135647022851717,4.076388187960991,0.10760961455286316,0.04293453301797396,0.1795719390315337,-80.21932446244192,-167.5768656714119,-13.042417375655532,4.0
