feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.997,32.48789802490939,0.41095406294100795,102.25102314922975,0.24356967002075489,0.10498702266535778,0.40190380427469174,-174.7257424403576,-350.46915951721144,-32.006345759766475,1.0
NMDS2,none,none,none,0.634,1.3285363493266584,0.18796940149510272,2.8111413311956435,0.081654926403568,0.037218758039238256,0.14626486536604574,-57.293678602031434,-118.86899981515347,-7.617272245331492,6.0
Geography,none,Africa_America,none,0.794,0.7934823741944416,0.04572365952618517,2.022078730440793,0.1940991225682721,0.10425264354747717,0.3007903420792764,-112.02831822205584,-197.69331352025455,-35.19431552561218,3.0
Geography,none,Africa_Eurasia,none,0.753,0.786631300505223,0.113728835311876,1.680326406334404,0.1940991225682721,0.10425264354747717,0.3007903420792764,-112.02831822205584,-197.69331352025455,-35.19431552561218,3.0
Geography,none,Africa_Island,none,0.97,0.33195412668576807,0.03362906025062412,0.7675135600870575,0.1940991225682721,0.10425264354747717,0.3007903420792764,-112.02831822205584,-197.69331352025455,-35.19431552561218,3.0
Geography,none,America_Eurasia,none,0.639,1.316156963941563,0.22263211993928003,2.63764417625213,0.1940991225682721,0.10425264354747717,0.3007903420792764,-112.02831822205584,-197.69331352025455,-35.19431552561218,3.0
Geography,none,America_Island,none,0.902,0.5800551547098699,0.029363475097351852,1.3287176683327635,0.1940991225682721,0.10425264354747717,0.3007903420792764,-112.02831822205584,-197.69331352025455,-35.19431552561218,3.0
Geography,none,Eurasia_Island,none,0.946,0.5034689178913438,0.10872370757914443,1.0373111184367627,0.1940991225682721,0.10425264354747717,0.3007903420792764,-112.02831822205584,-197.69331352025455,-35.19431552561218,3.0
Temperature,none,none,none,0.769,2.978429229099843,0.1039869450376005,8.643024834674211,0.0885368699534907,0.03375799849366484,0.1442671379593045,-26.239047815664435,-54.15330142159786,-2.2113399344756886,5.0
PVR1,none,none,none,0.728,1.429507159465936,0.3118726064878612,2.60142710126718,0.09405370787522997,0.032760806157407917,0.15433365213170147,-60.76684944535397,-127.58577697949784,-9.804664920667904,4.0
