feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.3521696804110412,0.27199133150656984,0.43013868145238343,NA,NA,NA
Afrochoerodon_kisumuensis__NMDS1,0.01201420592012688,-0.14096565586033705,0.16626903124725065,0.36322614312724383,0.07303548050996694,0.7355159607238518
Afrochoerodon_kisumuensis__NMDS2,-0.02590069610232163,-0.161886789595547,0.1231912741471214,NA,NA,NA
Afrochoerodon_kisumuensis__Geography,-0.08841172913524943,-0.2859071110865938,0.13270001380370516,NA,NA,NA
Afrochoerodon_kisumuensis__Temperature,-0.021914038347037784,-0.22435724588303957,0.1605318016310491,NA,NA,NA
Afrochoerodon_kisumuensis__PVR1,-0.02989251182403795,-0.16292754909106116,0.09674465027172074,NA,NA,NA
Afrochoerodon_kisumuensis__PVR2,-0.02109217726754141,-0.12274243208049988,0.06349726069290197,NA,NA,NA
Afrochoerodon_kisumuensis__time,0.1832285105314757,0.011253228391801776,0.4393045304225576,NA,NA,NA
Afromastodon_coppensi__NMDS1,0.07307028496011793,-0.10524537105099224,0.3033062274347872,0.5951740973796472,0.05120070386763703,1.5724465188070869
Afromastodon_coppensi__NMDS2,0.013893943845646461,-0.141324440478378,0.2101727097832219,NA,NA,NA
Afromastodon_coppensi__Geography,-0.03360466333481215,-0.2748572757406981,0.2805886169134659,NA,NA,NA
Afromastodon_coppensi__Temperature,0.0696955595379613,-0.08345036838251588,0.29423303376607657,NA,NA,NA
Afromastodon_coppensi__PVR1,0.02214905878225713,-0.13506990696480672,0.27705634717130595,NA,NA,NA
Afromastodon_coppensi__PVR2,-0.004884296210751022,-0.12859238928970956,0.1402135208923315,NA,NA,NA
Afromastodon_coppensi__time,0.10506417689572362,-0.014042550238938661,0.32391897922343116,NA,NA,NA
Amebelodon_floridanus__NMDS1,0.11912318950913253,-0.028509945761044604,0.3256620018726382,0.6640333802485227,0.14973104344995353,1.284759716367571
Amebelodon_floridanus__NMDS2,-0.04339049326018526,-0.3353574746258287,0.2581147622967356,NA,NA,NA
Amebelodon_floridanus__Geography,0.17947602977889515,-0.16595806898066023,0.5816949416223031,NA,NA,NA
Amebelodon_floridanus__Temperature,0.03995686852728243,-0.07082147888996243,0.19179509976057868,NA,NA,NA
Amebelodon_floridanus__PVR1,0.026646248440696834,-0.15621209485598586,0.23714134083788702,NA,NA,NA
Amebelodon_floridanus__PVR2,0.009920155978318121,-0.09233158788501104,0.1504586424601888,NA,NA,NA
Amebelodon_floridanus__time,-0.019979124549270134,-0.09243497917163938,0.07901074146830626,NA,NA,NA
Amebelodon_fricki__NMDS1,0.1297752174831858,-0.021790086364918596,0.3251886005643103,0.6838356475620877,0.19436281559321858,1.3217459894898804
Amebelodon_fricki__NMDS2,-0.03670658196443035,-0.33852661390782623,0.26224482343395566,NA,NA,NA
Amebelodon_fricki__Geography,0.1831456016811406,-0.16216491107960154,0.5479287814172799,NA,NA,NA
Amebelodon_fricki__Temperature,0.010709147766974186,-0.1711504269875075,0.19654241317186133,NA,NA,NA
Amebelodon_fricki__PVR1,0.045160559688226645,-0.11499989111104575,0.25835730817805225,NA,NA,NA
Amebelodon_fricki__PVR2,0.019278265278021723,-0.08886338876538041,0.15207871616690913,NA,NA,NA
Amebelodon_fricki__time,-0.01876934191754089,-0.08862803323543064,0.09405385251217187,NA,NA,NA
