feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.3433592254174227,0.26498583888182403,0.41624537579548654,NA,NA,NA
Afrochoerodon_kisumuensis__NMDS1,-0.002203864068931479,-0.10665629247439447,0.1310503425451107,0.33705481018426076,0.09112648117026118,0.6586989536639023
Afrochoerodon_kisumuensis__NMDS2,-0.03299911214139517,-0.1428060424152472,0.0769583565423578,NA,NA,NA
Afrochoerodon_kisumuensis__Geography,-0.09182420416743858,-0.2807753265303965,0.0914072474867047,NA,NA,NA
Afrochoerodon_kisumuensis__Temperature,0.02371949124432681,-0.15477050705335268,0.2143404880345877,NA,NA,NA
Afrochoerodon_kisumuensis__PVR1,-0.003927029242636642,-0.12262779426826775,0.14162098899602554,NA,NA,NA
Afrochoerodon_kisumuensis__PVR2,-0.028769536337642173,-0.09176988168799446,0.036429669845618,NA,NA,NA
Afrochoerodon_kisumuensis__time,0.12752524925429862,0.005433668273016355,0.3111217043059766,NA,NA,NA
Afromastodon_coppensi__NMDS1,0.05849828866629971,-0.09073056821114096,0.25500708836595715,0.5427754409419991,0.024139212428000212,1.4722236139509997
Afromastodon_coppensi__NMDS2,0.003381731051718708,-0.12967816523953546,0.16630598013598386,NA,NA,NA
Afromastodon_coppensi__Geography,-0.04030691135492444,-0.2798987417515991,0.25230453588273893,NA,NA,NA
Afromastodon_coppensi__Temperature,0.06390227143034441,-0.048778880432459024,0.25429200346015746,NA,NA,NA
Afromastodon_coppensi__PVR1,0.0529274067873349,-0.1269590011197499,0.29735657175269603,NA,NA,NA
Afromastodon_coppensi__PVR2,-0.018841539353732898,-0.1689811575145764,0.1369931527839289,NA,NA,NA
Afromastodon_coppensi__time,0.08277499485099467,-0.02944873475044968,0.2521286306946263,NA,NA,NA
Amebelodon_floridanus__NMDS1,0.08594361484770491,-0.04033233227248377,0.2364673082224597,0.5161004861948421,0.11812505979740962,1.0242414939949964
Amebelodon_floridanus__NMDS2,-0.025164553054954086,-0.273106775366585,0.18404656000694056,NA,NA,NA
Amebelodon_floridanus__Geography,0.11691956823205424,-0.15670885027087328,0.4334835029172246,NA,NA,NA
Amebelodon_floridanus__Temperature,0.029457509057321078,-0.06333825215019964,0.14172211445178717,NA,NA,NA
Amebelodon_floridanus__PVR1,0.04452284970447736,-0.12378073739734069,0.22114678883344863,NA,NA,NA
Amebelodon_floridanus__PVR2,-0.06037801759732841,-0.18837063280566813,0.09823433469817533,NA,NA,NA
Amebelodon_floridanus__time,-0.018508128590897958,-0.0917890615626998,0.0589305815008173,NA,NA,NA
Amebelodon_fricki__NMDS1,0.09886689586724745,-0.020061477982881326,0.2757969793172659,0.546505647029881,0.11602726481108883,1.091882257129274
Amebelodon_fricki__NMDS2,-0.013816595907737662,-0.2282424569199203,0.25557318976115717,NA,NA,NA
Amebelodon_fricki__Geography,0.12935980636962294,-0.14843325691258868,0.4270366591507682,NA,NA,NA
Amebelodon_fricki__Temperature,-0.0034060314240192536,-0.15270273673809792,0.15751432187493142,NA,NA,NA
Amebelodon_fricki__PVR1,0.0572613626521474,-0.10015123687736019,0.24522381087914707,NA,NA,NA
Amebelodon_fricki__PVR2,-0.04640247012690066,-0.18100306546271389,0.09835923302175137,NA,NA,NA
Amebelodon_fricki__time,-0.01758979480764889,-0.07404569365003091,0.07321973018009605,NA,NA,NA
Anancus_arvernensis__NMDS1,0.10288208085564343,-0.02329312961813522,0.2773914232444008,0.4468098206041306,0.11370513005984284,0.8195627250291018
Anancus_arvernensis__NMDS2,-0.01884030625999657,-0.1445821647788132,0.09655895642258627,NA,NA,NA
Anancus_arvernensis__Geography,0.03560665950836646,-0.08785918844394508,0.18258038540431326,NA,NA,NA
Anancus_arvernensis__Temperature,-0.025291383166720388,-0.13226547371784886,0.07750628085839531,NA,NA,NA
Anancus_arvernensis__PVR1,-0.045003995965677945,-0.1804358447720156,0.10658972412557421,NA,NA,NA
Anancus_arvernensis__PVR2,0.0009547254498378122,-0.10664087442111814,0.12004882092414702,NA,NA,NA
Anancus_arvernensis__time,0.05232264772226994,-0.040086611311745526,0.1776560227861931,NA,NA,NA
Anancus_kazachstanensis__NMDS1,0.044668219406490316,-0.04701915520114582,0.14495175454657036,0.1795007422291718,0.0275661149937394,0.3680908812610897
Anancus_kazachstanensis__NMDS2,-0.024577681598438955,-0.0995607032102015,0.04794403851143769,NA,NA,NA
Anancus_kazachstanensis__Geography,0.011679107325291262,-0.07085049227889022,0.09564310553185648,NA,NA,NA
Anancus_kazachstanensis__Temperature,-0.07882659608995284,-0.19089755751698276,0.03987229058364465,NA,NA,NA
Anancus_kazachstanensis__PVR1,-0.03306568320251579,-0.1323155308011148,0.06879941679633454,NA,NA,NA
Anancus_kazachstanensis__PVR2,-0.007156085823622818,-0.09228476871565677,0.06325765768021525,NA,NA,NA
Anancus_kazachstanensis__time,-0.0786400633225837,-0.15232699687900758,0.012880424168008484,NA,NA,NA
Anancus_kenyensis__NMDS1,0.06007415679176698,-0.05112953188789977,0.17691523663803588,0.3339461537330386,0.04663173241700008,0.634081380888736
Anancus_kenyensis__NMDS2,-0.006943789977031081,-0.09637136110284722,0.09120403062764122,NA,NA,NA
Anancus_kenyensis__Geography,-0.08276953393934225,-0.2486536135463513,0.0883796655847347,NA,NA,NA
Anancus_kenyensis__Temperature,0.06633702349032031,-0.09292131480941294,0.2287591678898169,NA,NA,NA
Anancus_kenyensis__PVR1,0.010515710353843754,-0.10474364563923255,0.1770003617866517,NA,NA,NA
Anancus_kenyensis__PVR2,0.007256658356343646,-0.08747798105613665,0.09379431311112137,NA,NA,NA
Anancus_kenyensis__time,-0.06511517327110707,-0.14449968959180937,0.01777654524143127,NA,NA,NA
Anancus_lehmanni__NMDS1,0.04134087889227858,-0.04922667793346329,0.16643923075580958,0.2876452396217136,0.08140638085003896,0.5334604588369259
Anancus_lehmanni__NMDS2,-0.022949757160755927,-0.12121214502742482,0.07328538605892107,NA,NA,NA
Anancus_lehmanni__Geography,0.02331060450016649,-0.05892968190632552,0.15505640267332638,NA,NA,NA
Anancus_lehmanni__Temperature,-0.027411236339161624,-0.10346336977523296,0.06668880278659771,NA,NA,NA
Anancus_lehmanni__PVR1,-0.03703918240767877,-0.15052300631015492,0.08086061474339185,NA,NA,NA
Anancus_lehmanni__PVR2,-0.005557997217222539,-0.0945543383839537,0.09283303692922915,NA,NA,NA
Anancus_lehmanni__time,-0.028860589611863767,-0.09615542923370626,0.01990864265899807,NA,NA,NA
Anancus_osiris__NMDS1,0.052573872049899904,-0.05655200580621608,0.1644160332102379,0.34059102518704415,0.08976700509218383,0.6857962100519011
Anancus_osiris__NMDS2,-0.007334675891815791,-0.09373762187551307,0.09677347710242944,NA,NA,NA
Anancus_osiris__Geography,-0.07921107242244177,-0.2316533456370719,0.12168033983037367,NA,NA,NA
Anancus_osiris__Temperature,0.05902361753665888,-0.09305528321459955,0.20511461897135563,NA,NA,NA
Anancus_osiris__PVR1,0.008973779373713443,-0.12119249458072479,0.16009987747781818,NA,NA,NA
Anancus_osiris__PVR2,0.009191398582395722,-0.08528248924912932,0.1023180201538911,NA,NA,NA
Anancus_osiris__time,-0.046936782306797,-0.1325529252088379,0.03805111260960164,NA,NA,NA
Anancus_perimensis__NMDS1,0.180157405308268,-0.08587046633604534,0.5202256162806702,1.5724330428150652,0.1228707048497879,3.1348180633098197
Anancus_perimensis__NMDS2,0.06110565301453321,-0.16030730629826798,0.32739992753557345,NA,NA,NA
Anancus_perimensis__Geography,0.9739076426432728,0.06633138965963356,2.0645753908614357,NA,NA,NA
Anancus_perimensis__Temperature,0.061219623741475146,-0.12438931314639307,0.33674190630806605,NA,NA,NA
Anancus_perimensis__PVR1,0.0459649483562904,-0.24194385484586853,0.3650711595433515,NA,NA,NA
Anancus_perimensis__PVR2,0.09425720579298717,-0.09958925156685862,0.32485442827504996,NA,NA,NA
Anancus_perimensis__time,-0.17487063505454148,-0.35915831608931537,-0.015151342559636433,NA,NA,NA
Anancus_petrocchii__NMDS1,0.02650984341787026,-0.05941125809874151,0.1289131084384489,0.2615709513025155,0.0631734519022388,0.4872684561535794
Anancus_petrocchii__NMDS2,-0.01161131137126257,-0.09071766368313446,0.07201255419732269,NA,NA,NA
Anancus_petrocchii__Geography,-0.07490803841605544,-0.2217068553522895,0.08374568539711616,NA,NA,NA
Anancus_petrocchii__Temperature,0.0495505030033888,-0.06877040565754436,0.18538184986089523,NA,NA,NA
Anancus_petrocchii__PVR1,0.004426857107316903,-0.10822078183793307,0.14820948035591744,NA,NA,NA
Anancus_petrocchii__PVR2,0.004143227149243742,-0.07992228137926741,0.0837371841039855,NA,NA,NA
Anancus_petrocchii__time,-0.0813651798115568,-0.13957629307092875,-0.023274208943685995,NA,NA,NA
Anancus_sinensis__NMDS1,0.06621056721212933,-0.043848965668164125,0.1942265379594246,0.3192920572059505,0.10053372937482657,0.5856679573525784
Anancus_sinensis__NMDS2,-0.022617432233729688,-0.1262172359637309,0.08316585886444763,NA,NA,NA
Anancus_sinensis__Geography,0.024232832595694465,-0.063606735372482,0.15609635217013793,NA,NA,NA
Anancus_sinensis__Temperature,-0.031931902148299565,-0.12742339311163653,0.05715174488944699,NA,NA,NA
Anancus_sinensis__PVR1,-0.038976264767022914,-0.16478738570707144,0.08379304085842806,NA,NA,NA
Anancus_sinensis__PVR2,-0.004757689291934601,-0.09342640369024145,0.09784057113409103,NA,NA,NA
Anancus_sinensis__time,-0.017746382888792246,-0.09731315811856203,0.06461825308773002,NA,NA,NA
