feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
NMDS1,none,none,none,0.779,3.2464407122520247,0.005482547712231566,8.463435564613485,0.1684836220711032,0.056039704065129044,0.31967383141653705,-88.46411260246262,-267.6387201725132,58.44822290887561,5.0
NMDS2,none,none,none,0.943,3.3232718257377045,0.335114747263532,7.312842473641844,0.17321551540846755,0.07340804864405834,0.2897368591178179,-95.28143713718903,-254.15499385667403,31.310792056145942,3.0
Geography,none,Africa_America,none,0.84,3.5238735119492213,0.06664953702646415,7.9471152676840635,0.27386917015134,0.12961621995720266,0.44693587168365057,-141.12587460103182,-310.7228146003937,-1.5869471588023316,2.0
Geography,none,Africa_Eurasia,none,0.804,1.9683750572758658,0.16267277759170667,3.9687795551731004,0.27386917015134,0.12961621995720266,0.44693587168365057,-141.12587460103182,-310.7228146003937,-1.5869471588023316,2.0
Geography,none,Africa_Island,none,0.847,0.7480811705642597,0.025893724102338467,1.669088302955989,0.27386917015134,0.12961621995720266,0.44693587168365057,-141.12587460103182,-310.7228146003937,-1.5869471588023316,2.0
Geography,none,America_Eurasia,none,0.673,0.9313491421717761,0.05109538398056178,1.9141848601708995,0.27386917015134,0.12961621995720266,0.44693587168365057,-141.12587460103182,-310.7228146003937,-1.5869471588023316,2.0
Geography,none,America_Island,none,0.957,0.3606186926130265,0.0025734912485881763,0.9090832724253471,0.27386917015134,0.12961621995720266,0.44693587168365057,-141.12587460103182,-310.7228146003937,-1.5869471588023316,2.0
Geography,none,Eurasia_Island,none,0.941,0.45667817739703664,0.008029834126985035,1.0632463583056981,0.27386917015134,0.12961621995720266,0.44693587168365057,-141.12587460103182,-310.7228146003937,-1.5869471588023316,2.0
Grassland,none,0_1,none,0.633,1.3738226459643534,0.0069286191652535925,2.5608920200874716,0.05378260944832938,0.014570628293025311,0.09925488523841013,-66.00374481997314,-189.23235976007015,11.884895001407813,9.0
Temperature,none,none,none,0.883,4.989307465386153,0.03092116790023204,13.77653345897847,0.2099259507793752,0.07316761155374554,0.3640486193520108,-26.167755127858058,-75.59460433319441,26.056548297361985,4.0
Humans,none,0_1,none,1.0,0.20362053694179047,0.058078617269952997,0.4049220330697054,0.7615267276611192,0.4268866835607604,1.1632271316253378,-91.33631562358003,-175.89182199568884,-18.106774613322955,1.0
Humans,none,0_2,none,1.0,0.05952997333278614,0.005334950614396991,0.1204974615847631,0.7615267276611192,0.4268866835607604,1.1632271316253378,-91.33631562358003,-175.89182199568884,-18.106774613322955,1.0
Humans,none,1_2,none,0.999,0.2961645912549999,0.13253427539619378,0.49913230264046704,0.7615267276611192,0.4268866835607604,1.1632271316253378,-91.33631562358003,-175.89182199568884,-18.106774613322955,1.0
PVR1,none,none,none,0.76,2.4363601356793216,0.14039365724062033,5.923364988978763,0.16851151762018632,0.05815349164184829,0.3098270520989832,-59.90131816124306,-235.72867725684688,107.6778056079026,6.0
PVR2,none,none,none,0.734,2.7303193487793913,0.0036487900717158133,7.341762649656469,0.1531715524613225,0.04865510883159562,0.2914989003486088,-76.60174574695773,-237.1328795568342,37.04371068038836,7.0
time,none,none,none,0.943,3.5400842163276565,0.382346375996967,8.94299737256152,0.13535215733353714,0.020286079450979703,0.2795458154714888,-43.86431427273069,-128.34995301403268,35.26115030839651,8.0
NMDS1,NMDS2,none,none,0.755,0.6612079389943578,0.013645048400270223,1.6645048345682272,0.10234113036094523,0.026676241570647383,0.18186994534661574,-57.240552277725286,-194.10744907688115,51.64076798283912,7.0
NMDS1,Geography,none,Africa_America,0.603,1.1112984528098893,0.0005202888254440693,8.028399951391533,0.12399338859444604,0.03916914454645183,0.22332945503065088,-43.44441115189233,-157.53667086625626,48.69480646025198,5.0
NMDS1,Geography,none,Africa_Eurasia,0.818,2.7970324338267556,0.005381246683555422,37.048970853233996,0.12399338859444604,0.03916914454645183,0.22332945503065088,-43.44441115189233,-157.53667086625626,48.69480646025198,5.0
NMDS1,Geography,none,Africa_Island,0.67,0.7281894361759715,0.0023355200308636252,4.201600710466385,0.12399338859444604,0.03916914454645183,0.22332945503065088,-43.44441115189233,-157.53667086625626,48.69480646025198,5.0
NMDS1,Geography,none,America_Eurasia,0.586,0.8648478858126725,0.001772234983149508,7.609874627408359,0.12399338859444604,0.03916914454645183,0.22332945503065088,-43.44441115189233,-157.53667086625626,48.69480646025198,5.0
NMDS1,Geography,none,America_Island,0.655,0.7350742168575864,0.0073580310770203885,3.6257787796441416,0.12399338859444604,0.03916914454645183,0.22332945503065088,-43.44441115189233,-157.53667086625626,48.69480646025198,5.0
NMDS1,Geography,none,Eurasia_Island,0.631,0.7497927238129045,0.0019408851993526922,4.842507555590682,0.12399338859444604,0.03916914454645183,0.22332945503065088,-43.44441115189233,-157.53667086625626,48.69480646025198,5.0
