NMDS1	NMDS2	Africa	America	Eurasia	Island	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	1.07177370632259	0	-0.718119951129151	0.244385988828133
-0.0184602625500703	-0.567317586836067	1	0	0	0	0.459998732153548	0	-0.909180698493633	0.569172859618856
0.142035802312936	-1.56118648538441	0	1	0	0	-0.0531596300036183	0	-0.966456409688131	0.661753056133209
0.194266825002114	-1.63273240063768	0	1	0	0	-0.396184089820656	0	-0.966292651579588	0.661487821846583
0.263965938334339	-0.170495841571779	0	0	1	0	-0.399563717869705	0	0.617012775922175	0.133720974811588
0.263965938334339	-0.170495841571779	0	0	1	0	-0.538206339494734	0	0.618819024064013	0.134594188309311
0.242329146842273	-0.175542130996932	1	0	0	0	1.11211120239188	0	0.633511830111885	0.142506757610287
0.134814355994058	-0.243390226809055	0	0	1	0	-0.310431868447098	0	0.588336412608273	0.118389596307373
0.19495139849217	-0.223090670725096	1	0	0	0	0.931293314606369	0	0.622448047186283	0.136537346165129
0.100421214012633	-0.386225089427438	0	0	0	1	0.280302195610121	0	0.618261907228145	0.13428503749447
0.13077149655276	-0.207110947575169	1	0	0	0	0.833486567380444	0	0.633600413218395	0.142553709602153
0.217094065020907	-0.238321888268395	0	0	1	0	-0.21189312804926	0	0.622770019155838	0.136705804523217
0.29186712293248	-0.180649591666838	0	0	1	0	0.280302195610121	0	0.633185331838004	0.142326947679857
0.28098057105069	-0.175243889773299	1	0	0	0	0.940341996157048	0	0.634793831531252	0.143189849862598
-0.666339184502935	-0.978623531843796	0	0	1	0	-0.173128638583443	0	-0.897728546219447	0.550310965759615
-0.530823275802624	-1.09025744803064	1	0	1	0	0.513551041124303	0	-0.873146428437546	0.513363211626104
-2.45263487793742	1.08959153900003	1	0	0	0	0.833486567380444	0	-0.969999991312876	1.0726970374217
-1.73451104900531	1.13340697049122	1	0	0	0	1.18203991179385	0	-0.984642425585306	1.14344111694675
-0.346161952688902	-0.497534449635795	0	0	1	0	-0.35137676310585	0	-0.742345613441171	0.264759454353513
-0.0984097137815234	-0.870448273676343	0	0	1	0	-0.34692250678314	0	-0.73502999429873	0.258559084904939
-0.974507467842991	-0.283534196697913	0	0	1	0	-0.420433310430651	0	-0.735847337705886	0.259281194188018
-0.369716114281058	-0.53141789121383	0	0	1	0	-0.173128638583443	0	-0.735387347121302	0.258857459141635
-0.0282152712225646	-0.68239770389694	1	0	0	0	1.27221524084451	0	-0.736946474465823	0.260190462872703
-0.414583843029675	-0.53445284639467	0	0	1	0	-0.336511071986877	0	-0.741321047304466	0.26388382797254
0.43787219068675	-0.560068068712387	0	1	0	0	0.696923117850107	0	-1.25463358853312	-2.74470327717791
