	ts	te
T0	35.0	2.58
T1	33.14	4.53
T2	30.55	13.89
T3	29.59	11.36
T4	28.86	7.58
T5	28.36	1.37
T6	28.34	23.39
T7	24.81	5.59
T8	24.13	19.75
T9	23.58	19.0
T12	22.86	1.46
T14	22.43	8.69
T15	22.37	12.81
T17	21.46	2.4
T18	21.26	11.36
T19	20.5	18.98
T20	19.77	13.93
T21	19.42	9.94
T23	18.74	12.81
T24	18.65	13.41
T25	18.03	12.22
T26	18.02	1.96
T28	17.86	14.63
T29	17.75	7.52
T30	17.5	13.26
T31	17.38	1.17
T32	16.51	13.85
T35	16.35	13.82
T37	16.01	6.71
T38	15.97	13.64
T39	15.4	11.0
T40	15.4	0.0
T41	15.23	14.54
T42	15.21	10.56
T43	15.07	0.0
T44	14.85	10.4
T45	14.77	6.21
T46	14.42	0.38
T53	13.88	13.32
T54	13.79	8.96
T56	13.46	12.12
T57	13.42	8.97
T58	13.35	13.24
T59	13.31	11.08
T60	13.28	12.58
T61	12.99	10.54
T62	12.71	0.0
T63	12.33	9.45
T65	11.8	1.72
T66	11.71	5.09
T67	11.62	10.64
T68	11.51	8.17
T69	11.39	9.11
T70	11.39	10.08
T72	10.97	8.02
T73	10.94	10.37
T74	10.81	5.85
T75	10.54	7.17
T76	10.35	9.01
T77	9.72	0.0
T78	9.68	0.26
T79	9.66	7.37
T81	9.56	9.32
T82	9.48	0.0
T84	9.45	0.0
T85	9.38	9.15
T86	9.21	6.6
T87	9.18	0.56
T88	8.74	0.53
T89	8.54	0.0
T92	7.78	0.0
T94	7.73	2.49
T95	7.55	2.22
T96	7.38	6.45
T99	7.05	4.06
T101	6.8	0.0
T103	6.53	3.72
T104	6.47	0.0
T106	6.46	5.65
T107	6.45	5.62
T108	6.35	4.75
T109	6.22	2.99
T111	5.77	3.67
T113	5.7	4.82
T114	5.68	0.0
T115	5.65	3.94
T117	5.58	0.0
T119	5.43	1.6
T121	5.27	4.56
T122	5.21	4.79
T124	4.85	4.0
T127	4.72	3.74
T128	4.69	0.0
T129	4.64	3.66
T130	4.53	4.11
T131	4.48	0.0
T132	4.39	2.45
T133	4.34	0.0
T134	4.28	1.26
T136	4.14	0.0
T137	4.12	0.0
T138	3.81	0.65
T140	3.51	0.0
T141	3.51	0.0
T142	3.5	2.34
T143	3.48	1.68
T144	3.47	1.45
T145	3.33	0.0
T146	3.31	0.76
T148	3.12	0.37
T149	3.11	2.05
T150	3.07	2.13
T151	3.04	0.0
T152	2.91	0.0
T153	2.91	1.0
T155	2.86	0.0
T156	2.82	2.06
T157	2.82	0.0
T159	2.38	0.0
T160	2.37	0.0
T161	2.37	0.62
T164	2.0	0.0
T165	1.98	0.0
T166	1.94	0.95
T167	1.91	0.0
T168	1.81	0.0
T169	1.79	0.0
T170	1.73	0.0
T171	1.72	0.0
T173	1.51	0.0
T174	1.48	0.16
T176	1.46	0.0
T177	1.39	0.0
T178	1.38	0.0
T179	1.36	0.0
T180	1.35	0.28
T182	1.14	0.0
T186	0.94	0.35
T188	0.73	0.0
T190	0.6	0.25
T191	0.6	0.0
T195	0.46	0.0
T197	0.41	0.0
T201	0.31	0.0
T202	0.29	0.0
T203	0.29	0.0
T205	0.17	0.06
