	ts	te
T0	35.0	22.54
T1	32.38	7.97
T2	31.01	5.83
T3	29.78	24.37
T4	29.39	26.0
T5	28.22	5.53
T6	27.79	18.02
T8	26.51	19.0
T9	26.12	24.76
T10	26.05	20.64
T11	25.88	25.68
T12	25.28	16.32
T13	25.12	4.22
T14	24.56	18.23
T15	24.42	20.29
T16	23.85	13.03
T17	23.84	15.17
T18	23.72	13.67
T19	23.47	21.45
T20	23.39	3.44
T21	23.37	13.98
T22	23.1	22.1
T23	22.98	4.79
T25	22.23	16.37
T26	21.99	3.69
T27	21.53	20.4
T28	21.52	0.0
T29	21.43	13.75
T30	21.34	10.52
T31	21.33	12.29
T33	20.42	20.04
T34	20.18	15.51
T35	20.08	14.52
T36	19.72	13.24
T37	19.59	17.95
T38	19.4	9.36
T39	19.01	12.07
T40	18.69	7.51
T41	18.61	0.0
T42	18.34	17.72
T43	18.23	18.07
T44	18.08	11.88
T45	18.05	0.0
T46	17.98	2.88
T48	17.81	5.11
T49	17.6	10.69
T50	17.59	11.65
T51	17.41	16.69
T53	17.01	9.89
T54	16.86	11.63
T55	16.62	0.0
T56	16.59	11.82
T59	15.5	4.75
T60	15.38	9.8
T62	15.12	6.77
T64	15.06	12.79
T65	14.85	12.21
T66	14.78	11.52
T67	14.55	10.39
T68	14.39	0.07
T69	14.37	3.5
T70	14.19	8.2
T71	14.14	4.37
T73	14.0	10.07
T74	13.96	0.0
T75	13.94	10.29
T76	13.84	6.12
T77	13.79	0.0
T78	13.77	5.06
T79	13.67	2.43
T80	13.55	11.18
T81	13.23	8.65
T82	12.57	0.0
T83	12.56	11.25
T84	12.54	7.36
T85	12.53	10.53
T87	12.23	9.45
T88	12.1	3.89
T89	11.99	0.03
T90	11.97	0.0
T93	11.62	9.94
T94	11.61	6.2
T95	11.6	8.77
T96	11.54	10.75
T97	11.47	5.94
T98	11.46	8.21
T99	11.24	8.82
T100	11.22	0.0
T101	11.15	5.85
T102	11.08	0.0
T103	11.07	1.6
T104	10.95	0.0
T105	10.9	0.0
T106	10.57	0.0
T108	10.44	2.93
T110	10.28	0.0
T111	10.18	6.48
T113	9.92	7.64
T114	9.81	0.0
T116	9.79	0.0
T117	9.49	0.0
T118	9.42	5.3
T119	9.24	0.0
T121	9.17	8.92
T122	9.09	0.32
T123	9.05	4.71
T125	8.57	0.0
T126	8.56	7.14
T127	8.3	0.0
T128	8.23	0.0
T129	8.19	0.0
T130	8.17	1.18
T131	8.11	2.12
T132	8.1	0.0
T134	7.97	0.0
T135	7.54	6.96
T136	7.29	0.0
T137	7.28	2.07
T140	7.25	0.0
T142	7.13	0.0
T144	7.01	0.56
T146	6.96	0.0
T147	6.95	0.0
T148	6.87	0.0
T150	6.71	5.38
T151	6.58	0.0
T154	6.44	0.0
T155	6.42	0.0
T157	6.4	2.9
T159	6.25	0.0
T161	6.06	4.17
T162	6.02	0.91
T163	5.98	0.0
T164	5.89	3.32
T165	5.77	0.0
T166	5.64	0.0
T167	5.55	0.0
T168	5.49	0.48
T169	5.41	0.0
T170	5.34	0.0
T171	5.3	2.92
T172	5.24	0.22
T173	5.17	1.66
T175	4.99	0.0
T176	4.96	3.61
T177	4.95	0.0
T178	4.92	0.0
T179	4.81	0.0
T180	4.78	0.0
T181	4.68	0.0
T183	4.4	0.0
T184	4.33	0.0
T186	4.27	4.08
T187	4.21	2.21
T189	4.08	0.0
T190	4.01	0.0
T192	3.71	0.0
T194	3.43	0.0
T195	3.35	0.0
T196	3.3	0.0
T198	3.22	0.0
T199	3.21	0.0
T200	3.14	0.0
T201	3.14	0.0
T203	2.99	0.0
T205	2.74	0.0
T206	2.7	0.0
T207	2.66	0.0
T208	2.64	0.0
T209	2.63	0.0
T210	2.6	0.0
T212	2.45	0.0
T213	2.32	0.0
T214	2.31	0.0
T216	2.19	0.0
T217	2.17	0.0
T218	2.15	0.0
T219	2.13	0.0
T220	2.04	1.73
T221	2.02	0.0
T222	1.98	0.0
T223	1.93	0.0
T224	1.92	0.0
T226	1.78	0.0
T227	1.77	0.0
T228	1.74	0.0
T229	1.63	1.29
T231	1.58	0.0
T232	1.55	0.0
T234	1.35	0.84
T235	1.34	0.14
T236	1.29	0.0
T237	1.25	0.0
T239	1.21	0.0
T242	1.15	0.0
T244	0.92	0.0
T246	0.75	0.0
T247	0.67	0.0
T248	0.67	0.0
T250	0.62	0.0
T251	0.58	0.0
T252	0.54	0.0
T253	0.53	0.0
T254	0.49	0.0
T255	0.48	0.0
T256	0.38	0.0
T258	0.33	0.0
T259	0.29	0.0
T260	0.28	0.0
T261	0.24	0.0
T264	0.2	0.0
T265	0.19	0.0
T266	0.15	0.0
T270	0.04	0.0
