	ts	te
T0	35.0	21.68
T4	28.73	27.09
T5	28.66	27.61
T6	28.43	26.96
T8	27.99	23.29
T9	27.88	23.38
T10	27.8	26.29
T11	27.44	23.97
T12	27.36	23.29
T13	26.75	21.07
T14	26.45	22.93
T15	26.42	19.5
T16	25.94	25.53
T17	25.88	23.91
T18	25.88	23.68
T19	25.7	23.46
T21	25.41	0.0
T22	25.41	9.31
T23	25.35	19.25
T24	25.34	0.0
T25	24.6	23.37
T26	24.12	20.49
T27	23.81	15.38
T28	23.78	12.79
T29	23.66	18.17
T30	23.4	20.87
T31	23.38	20.12
T36	22.29	20.97
T37	21.97	14.73
T38	21.41	18.85
T39	21.36	20.26
T40	21.21	18.79
T41	21.19	9.97
T43	21.08	18.87
T44	20.64	12.46
T45	20.54	0.0
T46	20.33	19.5
T47	20.3	0.0
T49	20.21	18.31
T50	19.93	12.53
T51	19.91	15.53
T52	19.9	5.36
T53	19.79	0.0
T54	19.75	16.9
T56	19.47	16.44
T57	19.37	17.86
T58	19.09	17.62
T59	18.88	11.46
T60	18.71	18.47
T62	18.62	10.41
T63	18.6	13.85
T64	18.57	15.91
T65	18.54	2.72
T66	18.44	15.46
T67	18.34	15.87
T68	18.31	0.0
T69	18.1	17.38
T70	17.91	11.6
T71	17.9	16.83
T73	17.44	13.33
T74	17.36	15.99
T79	16.94	12.24
T80	16.93	0.0
T81	16.9	15.29
T83	16.73	7.21
T85	16.65	9.4
T87	16.55	14.97
T88	16.45	14.89
T89	16.45	15.45
T90	16.16	0.0
T92	16.06	13.74
T93	16.0	15.53
T94	15.76	13.37
T95	15.57	0.31
T96	15.55	15.38
T97	15.54	13.21
T98	15.53	11.45
T99	15.36	14.68
T100	15.34	0.0
T101	15.23	0.0
T103	14.8	0.0
T104	14.7	9.02
T105	14.57	10.32
T108	14.31	13.2
T109	14.14	7.69
T111	13.76	12.96
T112	13.74	7.85
T113	13.59	13.25
T114	13.58	7.77
T115	13.37	0.0
T118	13.16	0.0
T119	12.98	8.41
T120	12.95	0.0
T121	12.85	7.26
T122	12.72	5.56
T123	12.59	7.8
T125	12.09	9.75
T127	11.88	10.33
T129	11.77	0.26
T130	11.69	9.69
T131	11.26	10.7
T134	11.08	3.92
T135	10.97	7.51
T136	10.96	1.0
T140	10.6	1.92
T141	10.45	5.32
T143	9.88	8.22
T144	9.84	8.43
T145	9.84	5.06
T146	9.57	3.17
T149	9.24	0.64
T150	9.07	8.34
T151	8.87	5.84
T152	8.76	0.0
T153	8.69	6.61
T154	8.33	5.73
T155	8.18	3.4
T156	8.04	0.0
T157	8.02	0.0
T158	7.88	0.0
T159	7.37	3.65
T160	7.32	0.0
T161	7.17	6.38
T162	6.96	4.68
T164	6.19	0.0
T166	5.96	0.0
T168	5.79	0.0
T169	5.78	0.0
T171	5.41	0.0
T172	5.4	1.24
T174	5.12	0.0
T177	4.65	0.0
T178	4.56	0.0
T179	4.16	0.0
T180	4.03	0.4
T182	3.8	3.2
T183	3.65	0.0
T184	3.57	1.43
T185	3.56	0.0
T186	3.37	0.0
T187	3.33	0.0
T188	3.19	2.46
T189	3.04	2.2
T190	3.01	1.62
T191	2.96	0.29
T193	2.91	1.08
T194	2.7	0.0
T195	2.68	0.9
T196	2.63	0.0
T198	2.4	0.0
T199	2.23	0.0
T200	2.18	1.11
T201	2.18	0.0
T202	2.15	0.0
T203	2.1	1.04
T205	1.9	0.0
T206	1.89	0.0
T207	1.86	0.0
T208	1.65	0.0
T209	1.6	0.0
T210	1.57	0.0
T211	1.54	0.17
T212	1.53	0.0
T213	1.46	0.76
T214	1.4	1.22
T216	1.31	0.0
T217	1.29	0.0
T218	1.19	0.0
T219	1.09	0.0
T220	1.09	0.0
T221	1.04	0.0
T223	1.01	0.0
T226	0.83	0.0
T227	0.77	0.05
T230	0.57	0.0
T232	0.49	0.0
T234	0.41	0.0
