	ts	te
T0	35.0	0.0
T1	33.23	0.0
T2	30.57	17.74
T3	28.82	0.0
T4	26.31	10.22
T6	24.0	0.0
T7	22.14	7.09
T8	21.01	11.35
T9	21.0	19.41
T10	20.76	0.0
T11	20.41	19.48
T12	18.93	0.0
T13	17.08	10.42
T14	16.78	0.0
T15	16.58	6.8
T16	15.56	9.17
T17	15.4	11.46
T18	15.25	0.0
T19	14.99	0.0
T20	14.6	7.34
T23	13.17	11.64
T24	12.91	12.25
T26	12.6	8.88
T27	12.45	12.07
T28	12.31	3.86
T29	12.28	6.87
T30	12.28	6.43
T31	12.03	9.94
T34	11.52	8.52
T35	11.39	3.37
T36	11.26	10.29
T37	11.23	0.0
T38	11.03	6.95
T39	11.0	6.55
T40	10.95	8.5
T41	10.89	0.0
T43	10.84	0.0
T44	10.82	4.38
T45	10.31	9.86
T46	10.17	0.0
T47	10.17	6.26
T48	9.9	6.86
T49	9.76	8.88
T50	9.72	7.56
T51	9.57	6.42
T52	9.48	8.71
T54	9.46	8.21
T55	9.25	0.0
T62	8.67	6.39
T63	8.66	4.22
T64	8.24	0.0
T65	8.22	4.06
T67	8.18	0.0
T68	8.18	2.43
T69	8.06	6.91
T70	8.04	4.6
T72	7.91	0.0
T73	7.9	4.25
T74	7.87	6.47
T75	7.79	0.0
T77	7.76	0.0
T78	7.65	2.81
T81	7.49	3.95
T82	7.41	4.51
T83	7.21	5.96
T84	7.11	4.87
T85	7.05	2.26
T86	6.91	6.47
T87	6.74	5.02
T88	6.65	2.02
T89	6.62	0.0
T90	6.58	4.15
T91	6.56	2.16
T92	6.45	5.97
T93	6.45	0.0
T94	6.44	2.14
T95	6.4	2.96
T96	6.37	1.73
T97	6.3	6.16
T98	6.11	1.21
T99	6.09	4.26
T101	5.95	4.51
T102	5.92	3.51
T103	5.9	0.0
T104	5.87	0.0
T105	5.87	5.23
T106	5.78	0.85
T108	5.67	2.05
T109	5.62	5.17
T110	5.6	5.08
T111	5.44	2.31
T112	5.34	4.27
T113	5.33	0.0
T115	5.25	0.0
T116	5.22	4.91
T117	5.2	4.32
T119	5.0	2.36
T120	4.97	0.11
T121	4.96	1.82
T123	4.8	0.0
T125	4.71	0.0
T128	4.47	0.0
T129	4.47	0.0
T130	4.47	3.02
T131	4.45	2.02
T132	4.42	4.02
T133	4.31	0.29
T135	4.14	3.09
T136	4.11	0.0
T138	4.09	2.55
T139	4.08	0.0
T140	4.06	2.95
T141	4.01	3.16
T142	3.98	0.0
T143	3.94	2.96
T145	3.89	1.59
T147	3.72	0.0
T148	3.71	0.0
T149	3.66	2.43
T150	3.63	2.48
T151	3.58	0.27
T153	3.51	2.6
T154	3.47	1.29
T155	3.34	0.0
T156	3.24	0.0
T157	3.23	0.25
T158	3.13	1.54
T159	3.13	0.0
T160	3.05	0.92
T164	2.88	1.64
T165	2.7	2.05
T166	2.66	0.84
T167	2.46	0.83
T168	2.45	0.0
T169	2.42	0.0
T170	2.34	0.0
T171	2.32	0.0
T172	2.15	0.0
T173	2.09	0.0
T174	2.05	0.0
T176	1.99	0.0
T177	1.97	0.0
T178	1.95	0.28
T179	1.69	0.0
T180	1.46	0.0
T181	1.44	0.0
T183	1.24	0.6
T184	1.18	0.24
T186	1.04	0.0
T187	0.96	0.0
T197	0.53	0.0
T198	0.5	0.0
T201	0.43	0.0
