	ts	te
T1	34.56	24.46
T2	33.49	29.67
T4	32.09	15.25
T5	30.82	21.7
T6	30.8	26.02
T8	30.43	21.0
T9	30.15	11.27
T10	29.22	23.54
T12	29.06	19.05
T13	28.5	13.43
T14	28.33	3.35
T15	28.25	15.09
T17	28.07	24.26
T18	27.96	16.61
T19	27.59	13.97
T20	27.26	18.12
T21	26.99	2.57
T22	26.98	20.31
T23	26.94	12.29
T24	26.82	20.53
T25	26.76	16.38
T26	26.6	22.0
T27	26.59	14.34
T28	26.57	8.61
T30	26.52	17.57
T31	26.28	13.94
T32	26.19	19.28
T33	26.17	20.77
T34	26.12	22.83
T35	26.09	13.14
T36	26.03	12.65
T37	25.9	19.55
T38	25.89	12.12
T39	25.48	23.87
T40	25.42	14.72
T41	25.23	14.45
T42	25.01	21.35
T43	25.01	5.4
T44	25.0	16.2
T45	24.91	17.22
T46	24.87	9.22
T47	24.8	11.89
T48	24.52	13.5
T49	24.05	12.64
T50	24.01	17.57
T51	23.95	22.51
T52	23.93	21.97
T53	23.8	14.66
T54	23.69	20.22
T56	23.42	21.54
T57	23.42	18.74
T58	23.4	13.43
T59	23.34	21.66
T60	23.34	13.66
T61	23.27	17.68
T62	23.23	21.51
T63	23.2	22.4
T64	23.03	6.46
T66	22.99	15.48
T67	22.99	20.57
T68	22.95	19.31
T69	22.78	9.43
T70	22.68	14.96
T71	22.59	18.49
T72	22.55	17.65
T73	22.45	14.19
T74	22.43	10.23
T75	22.41	5.74
T76	22.32	17.76
T77	22.3	16.06
T78	22.18	17.13
T79	22.15	12.52
T80	22.07	7.38
T81	22.04	20.02
T82	22.0	10.83
T83	21.88	15.37
T84	21.78	15.17
T86	21.74	15.22
T87	21.71	19.7
T88	21.69	3.15
T89	21.66	16.2
T90	21.66	16.14
T91	21.61	4.9
T92	21.54	18.65
T94	21.48	8.48
T95	21.43	4.72
T97	21.38	12.99
T98	21.38	20.34
T99	21.37	12.7
T101	21.31	15.18
T102	21.28	12.28
T103	21.25	15.36
T104	21.23	17.57
T105	21.23	16.72
T106	21.19	16.82
T107	20.97	15.22
T108	20.88	11.38
T109	20.88	10.07
T110	20.86	18.84
T111	20.85	16.52
T112	20.8	16.43
T113	20.78	15.76
T114	20.78	19.25
T115	20.51	10.44
T116	20.25	13.14
T117	20.21	17.18
T118	20.09	16.84
T119	20.05	10.98
T120	19.97	12.9
T121	19.91	19.59
T122	19.91	18.97
T123	19.83	14.24
T125	19.74	14.06
T126	19.6	12.61
T127	19.56	11.66
T128	19.55	12.3
T131	19.5	12.35
T132	19.5	17.35
T133	19.46	18.5
T134	19.45	12.72
T135	19.44	14.27
T136	19.4	13.44
T137	19.38	2.81
T140	19.11	18.9
T141	19.07	9.09
T143	19.04	13.96
T145	19.0	9.82
T147	18.93	13.62
T148	18.89	14.09
T149	18.77	12.49
T150	18.6	14.9
T151	18.54	15.23
T152	18.52	14.44
T153	18.49	14.89
T155	18.42	13.26
T158	18.31	15.42
T159	18.25	16.45
T161	18.2	14.5
T162	18.18	14.21
T165	18.04	14.25
T166	18.03	15.64
T169	18.02	17.64
T171	18.0	0.0
T173	17.97	17.65
T176	17.79	11.42
T177	17.69	17.07
T180	17.38	13.4
T181	17.27	13.56
T183	17.25	7.44
T184	17.23	12.9
T185	17.14	9.13
T186	17.03	16.4
T187	16.99	13.9
T188	16.84	16.1
T189	16.78	12.08
T191	16.72	8.11
T192	16.67	12.56
T193	16.58	14.66
T195	16.29	15.29
T196	16.29	13.38
T197	16.0	6.09
T198	15.92	15.64
T199	15.85	11.98
T200	15.8	15.49
T201	15.74	8.58
T202	15.74	7.53
T203	15.57	12.6
T205	15.49	11.44
T208	15.15	14.26
T210	15.0	11.29
T212	14.77	9.22
T214	14.53	6.26
T216	14.4	13.83
T217	14.39	10.83
T218	14.25	9.08
T219	14.24	0.0
T220	14.05	10.38
T221	13.92	6.54
T223	13.51	9.73
T225	13.29	0.0
T229	12.56	10.44
T235	12.26	2.65
T236	12.15	8.37
T237	12.1	5.37
T238	12.02	5.25
T239	11.9	9.76
T240	11.86	9.83
T241	11.49	8.35
T243	11.45	7.68
T246	11.15	8.55
T247	11.13	10.24
T248	10.98	5.55
T249	10.55	9.53
T250	10.52	6.85
T254	8.94	7.8
T255	8.66	5.81
T258	8.0	6.82
T259	7.84	6.11
T260	7.75	5.32
T261	6.16	2.31
T262	4.27	0.0
T263	3.77	0.0
T264	3.34	1.8
T265	2.52	0.0
T266	2.39	1.65
T267	2.14	1.41
