NMDS1	NMDS2	Africa	America	Eurasia	Island	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	1.38890696692515	0	-0.714775804402033	0.236923420067129
-0.0184602625500703	-0.567317586836067	1	0	0	0	0.84693388267238	0	-0.875245473873121	0.463699509676281
0.142035802312936	-1.56118648538441	0	1	0	0	0.39266336998921	0	-0.92084484724225	0.525112044692777
0.194266825002114	-1.63273240063768	0	1	0	0	0.180727540255312	0	-0.920716595746656	0.524939727760474
0.263965938334339	-0.170495841571779	0	0	1	0	0.393325723689145	0	0.827457117914585	-0.0129830269510351
0.263965938334339	-0.170495841571779	0	0	1	0	0.0344312514224308	0	0.831366174477986	-0.0131263706416383
0.242329146842273	-0.175542130996932	1	0	0	0	1.42118586339362	0	0.845248467559184	-0.0136594103786211
0.134814355994058	-0.243390226809055	0	0	1	0	0.556018882063222	0	0.824067141016261	-0.0128527947742514
0.19495139849217	-0.223090670725096	1	0	0	0	1.2835088497826	0	0.833266188307278	-0.013198980531553
0.100421214012633	-0.386225089427438	0	0	0	1	0.847338815065353	0	0.83162552454923	-0.0131356282004406
0.13077149655276	-0.207110947575169	1	0	0	0	1.17544974834337	0	0.844132141924609	-0.0136170107245337
0.217094065020907	-0.238321888268395	0	0	1	0	0.457736005540064	0	0.830223401750026	-0.0130853113145859
0.29186712293248	-0.180649591666838	0	0	1	0	0.847338815065353	0	0.84411722277413	-0.0136156609634469
0.28098057105069	-0.175243889773299	1	0	0	0	1.27008823332977	0	0.847200994794652	-0.0137336672789554
-0.666339184502935	-0.978623531843796	0	0	1	0	0.480817151939558	0	-0.875381247777563	0.46295682749759
-0.530823275802624	-1.09025744803064	1	0	1	0	1.09923568723727	0	-0.853690204681566	0.435613262384387
-2.45263487793742	1.08959153900003	1	0	0	0	1.17544974834337	0	-1.0221339634295	1.23759518243256
-1.73451104900531	1.13340697049122	1	0	0	0	1.49199118467929	0	-1.00364114806862	1.20523605328611
-0.346161952688902	-0.497534449635795	0	0	1	0	0.671019681667717	0	-0.723603757404936	0.243912110882109
-0.0984097137815234	-0.870448273676343	0	0	1	0	0.613519281865469	0	-0.722716982427519	0.24320828668507
-0.974507467842991	-0.283534196697913	0	0	1	0	0.908717310242594	0	-0.716367471163081	0.238164790994487
-0.369716114281058	-0.53141789121383	0	0	1	0	0.480817151939558	0	-0.723621442187434	0.243923853833974
-0.0282152712225646	-0.68239770389694	1	0	0	0	1.6038103726247	0	-0.714740427274408	0.236845879254213
-0.414583843029675	-0.53445284639467	0	0	1	0	0.695173898908591	0	-0.721447996712439	0.242178978467523
0.43787219068675	-0.560068068712387	0	1	0	0	1.08731910538691	0	-1.24258986016377	-2.67464488145575
-1.71873449869772	1.66982240067779	1	0	0	0	1.38711369489913	0	-1.14453003851268	1.68643543506225
-1.6866405917305	1.90822505694254	0	0	1	0	0.678224585888411	0	-1.14552137699821	1.68996816262728
-1.68664059173146	1.90822505694352	0	0	1	0	0.847338815065353	0	-1.13142209083078	1.64082936586423
-1.67311018539467	1.73061536594545	0	0	1	0	0.671019681667717	0	-1.14348169547106	1.68288981979245
-1.68664059173608	1.90822505694826	0	0	1	0	0.615370401376206	0	-1.15212962997469	1.71302863699318
1.37285055676594	0.648309788828526	1	0	0	0	1.33753840050222	0	1.33875979944778	-0.173972087308203
