	ts	te
T0	35.0	20.66
T1	33.23	0.0
T2	31.47	9.65
T4	29.49	0.0
T5	29.24	5.1
T6	28.75	24.93
T7	28.29	11.27
T8	28.15	13.98
T10	27.37	0.0
T11	27.31	19.54
T12	26.87	0.0
T13	26.67	12.66
T14	26.43	23.6
T15	26.09	13.01
T16	25.85	11.36
T17	25.28	18.4
T18	24.99	12.71
T19	24.61	21.39
T20	23.99	8.48
T21	23.91	19.62
T22	23.39	16.19
T23	22.73	0.0
T24	22.66	10.59
T25	22.66	0.0
T26	22.06	21.14
T27	22.02	19.22
T28	21.97	16.81
T29	21.6	0.0
T30	21.57	14.49
T31	21.37	11.35
T32	21.0	14.19
T33	20.87	19.35
T34	20.56	19.1
T35	20.34	16.69
T36	20.09	16.51
T37	19.96	16.26
T38	19.77	13.8
T39	19.61	17.07
T40	19.32	9.98
T41	18.83	0.0
T42	18.18	15.3
T43	18.03	14.52
T44	17.67	15.55
T45	17.62	15.72
T47	17.3	14.58
T48	17.12	15.07
T49	17.09	0.0
T51	16.51	10.27
T52	16.39	12.65
T53	16.24	10.01
T54	15.69	14.97
T56	15.19	4.61
T58	14.59	11.74
T60	14.43	12.85
T61	14.34	13.06
T62	14.32	3.56
T63	14.06	6.83
T65	13.77	9.81
T66	13.77	6.88
T67	13.57	0.0
T68	13.57	9.55
T70	13.26	5.24
T71	13.15	10.42
T73	12.48	4.35
T74	12.44	0.0
T75	12.18	9.12
T76	11.81	3.15
T77	11.59	0.0
T78	11.43	4.99
T81	11.36	6.72
T83	11.17	10.53
T84	10.87	9.53
T87	10.65	7.76
T89	10.36	4.94
T90	10.2	0.0
T92	10.13	8.92
T93	10.11	7.53
T94	10.11	8.95
T96	9.69	2.14
T97	9.59	5.98
T99	9.52	7.42
T100	9.45	4.77
T101	9.44	7.71
T102	9.16	5.18
T103	9.06	1.69
T104	8.97	5.09
T105	8.85	0.0
T106	8.83	5.48
T108	8.64	2.15
T111	8.5	4.64
T112	8.39	6.97
T113	8.19	4.79
T114	8.17	6.23
T120	7.88	0.59
T125	7.5	6.84
T126	7.44	3.11
T128	7.27	6.19
T129	7.27	0.0
T130	7.25	0.0
T131	7.2	0.0
T132	7.19	4.28
T134	7.11	0.91
T136	6.84	2.05
T138	6.79	6.5
T139	6.79	5.3
T140	6.78	0.0
T141	6.74	0.0
T142	6.73	2.2
T143	6.72	0.0
T145	6.59	5.64
T147	6.53	5.49
T148	6.52	5.82
T149	6.45	0.0
T150	6.19	5.53
T151	6.07	2.65
T152	5.99	0.61
T154	5.93	2.46
T155	5.85	0.0
T156	5.61	1.8
T157	5.58	0.0
T160	5.44	3.69
T161	5.43	2.29
T162	5.41	4.09
T163	5.4	0.0
T164	5.35	4.87
T165	5.34	2.5
T167	5.21	0.0
T169	5.09	3.06
T171	4.72	2.55
T172	4.68	3.55
T173	4.5	0.33
T176	4.0	3.06
T177	3.96	1.65
T178	3.65	3.26
T179	3.6	2.94
T180	3.55	0.0
T182	3.49	0.99
T183	3.48	0.0
T184	3.25	0.0
T186	3.22	0.0
T187	2.95	1.94
T188	2.93	0.0
T189	2.81	0.0
T192	2.57	0.0
T193	2.54	0.57
T195	2.47	0.0
T196	2.45	0.0
T197	2.21	1.02
T198	2.19	0.0
T200	2.05	0.0
T201	1.87	0.0
T203	1.79	0.12
T204	1.68	0.0
T207	1.27	0.08
T208	1.22	0.0
T209	1.13	0.0
T210	1.13	0.0
T211	0.96	0.0
T212	0.87	0.0
T213	0.81	0.42
T216	0.59	0.0
T217	0.59	0.0
T221	0.39	0.0
T223	0.28	0.0
