cont_trait_0,cat_trait_0,mean,lwr,upr
-2.995109392609718,0.0,0.3850968264037074,0.15195624569963212,0.6019030161328248
-2.995109392609718,1.0,0.33309279955578175,0.12120005662935755,0.5823047105963236
-2.9243579538454005,0.0,0.38171782443477204,0.15407420548865505,0.5907283369783453
-2.9243579538454005,1.0,0.32951761071065144,0.12177095509921429,0.5777345513574862
-2.8536065150810828,0.0,0.3783361676327844,0.1537310858355346,0.5802031322442798
-2.8536065150810828,1.0,0.32589220621141557,0.12218582141491151,0.5731550024738211
-2.782855076316766,0.0,0.37496264366179594,0.15004670220211325,0.5678398949748081
-2.782855076316766,1.0,0.32221422577638986,0.12710912113084735,0.5704068536362146
-2.7121036375524485,0.0,0.37160845428670247,0.1505739630855161,0.5593371199129059
-2.7121036375524485,1.0,0.318481720941914,0.12594059069592475,0.5601288840552973
-2.641352198788131,0.0,0.3682842641057988,0.14553053969946061,0.5500860291604024
-2.641352198788131,1.0,0.3146922445367524,0.1269545487070071,0.5556051634418426
-2.5706007600238134,0.0,0.3649993089878849,0.14649287733273178,0.5440001431035599
-2.5706007600238134,1.0,0.3108417281502933,0.12305548559069027,0.54433291557637
-2.4998493212594965,0.0,0.3617610929524896,0.1436769785974856,0.5362417202197678
-2.4998493212594965,1.0,0.30692449792105314,0.12098443005619093,0.5326796159845077
-2.4290978824951788,0.0,0.3585756838757219,0.1500428905497228,0.536722887726032
-2.4290978824951788,1.0,0.3029351129492536,0.12035831625143388,0.5263559739992388
-2.358346443730862,0.0,0.3554486542586598,0.15144833269803715,0.5284946934441098
-2.358346443730862,1.0,0.2988701914307174,0.12074550453939258,0.5165258033096111
-2.2875950049665446,0.0,0.3523864101561788,0.15365654069079365,0.5256368559224913
-2.2875950049665446,1.0,0.2947297069614114,0.12398019993622618,0.5099922003844451
-2.2168435662022272,0.0,0.34939755108017956,0.14435671049946822,0.5136418754244504
-2.2168435662022272,1.0,0.2905169770380184,0.11873412287068807,0.49856611993163313
-2.14609212743791,0.0,0.3464932591793857,0.1678780671784873,0.5329825841162463
-2.14609212743791,1.0,0.2862361436680673,0.11067445636764726,0.48240373177826606
-2.075340688673592,0.0,0.3436852413137493,0.15913885835954766,0.5179223119764356
-2.075340688673592,1.0,0.28189093696235396,0.09805800832137501,0.45447753774489336
-2.0045892499092752,0.0,0.34098325074460994,0.17180520272301292,0.5244328795670012
-2.0045892499092752,1.0,0.27748573267890664,0.09684733371364004,0.4464689377277236
-1.9338378111449575,0.0,0.3383950976072267,0.15840331255811144,0.5036585473213714
-1.9338378111449575,1.0,0.27302645304163203,0.11599310377048347,0.45635470658928556
