	ts	te
T0	35.0	26.77
T1	34.31	29.71
T2	33.58	31.91
T3	33.45	26.21
T4	33.1	28.24
T5	33.01	30.1
T6	32.73	23.21
T7	32.65	31.64
T8	32.5	31.64
T9	32.38	30.42
T10	31.85	26.08
T11	31.82	22.63
T12	31.71	21.01
T13	31.5	29.54
T14	30.77	29.35
T15	30.44	28.49
T16	30.33	26.85
T17	29.83	28.07
T19	29.56	26.33
T20	29.55	0.0
T21	29.38	26.94
T23	28.19	23.51
T24	28.19	27.52
T25	28.19	26.41
T26	28.09	24.47
T27	28.02	25.68
T28	27.71	0.0
T30	27.46	26.67
T31	27.39	25.44
T32	27.3	20.29
T33	27.2	26.79
T34	27.0	26.2
T35	26.99	21.71
T36	26.69	23.6
T37	26.59	11.02
T38	26.02	10.39
T40	25.84	23.21
T41	25.77	21.48
T42	25.7	15.27
T43	25.59	0.0
T44	25.57	19.41
T45	25.3	22.65
T46	24.97	18.95
T48	24.68	0.0
T50	24.51	23.98
T52	24.01	0.0
T53	23.59	0.0
T56	23.06	0.0
T59	22.53	17.88
T62	22.2	18.36
T63	21.87	9.92
T66	21.5	16.47
T67	21.4	19.85
T68	21.38	15.15
T71	21.02	19.41
T74	20.44	16.41
T75	20.41	16.1
T76	20.3	0.0
T77	20.01	16.6
T78	19.99	17.19
T81	19.86	16.91
T85	19.49	16.44
T87	19.46	14.88
T94	18.75	15.53
T96	18.17	17.6
T98	17.96	13.88
T99	17.73	11.46
T100	17.34	0.0
T101	17.29	16.38
T103	17.01	13.02
T105	16.72	13.78
T106	16.62	12.14
T109	16.2	15.19
T110	16.07	13.78
T111	15.64	15.27
T112	15.46	14.51
T113	15.05	9.84
T114	15.02	12.38
T115	15.01	13.51
T116	14.94	0.0
T118	14.85	14.62
T120	14.65	12.7
T121	14.09	10.48
T124	13.5	7.35
T125	13.48	0.0
T126	13.46	0.0
T128	13.2	11.77
T132	12.82	0.0
T133	12.77	8.77
T135	12.48	9.06
T136	12.34	10.68
T137	12.13	0.0
T138	10.91	3.52
T140	10.52	0.0
T141	10.44	0.0
T143	10.12	8.31
T145	9.72	8.2
T146	9.32	3.83
T147	9.25	7.71
T148	9.21	7.48
T149	8.9	7.54
T150	8.39	4.82
T151	8.31	0.0
T152	8.14	0.0
T153	8.05	7.2
T154	7.93	2.66
T155	7.71	5.95
T157	7.31	0.0
T159	6.95	3.74
T160	6.66	0.36
T161	6.53	4.18
T162	6.5	0.89
T163	6.48	0.0
T164	6.31	3.94
T165	6.19	5.54
T166	6.03	0.0
T167	5.98	0.93
T168	5.95	0.46
T170	5.83	0.0
T174	5.17	4.12
T175	5.11	0.0
T176	4.99	2.85
T177	4.99	1.06
T178	4.94	0.5
T179	4.75	2.39
T180	4.72	2.19
T181	4.64	3.47
T183	4.61	2.28
T184	4.41	0.0
T185	4.36	3.65
T187	4.26	3.63
T188	4.26	0.0
T191	3.74	0.0
T195	3.19	3.11
T198	2.99	0.91
T199	2.93	0.75
T200	2.72	1.81
T202	2.7	0.0
T204	1.85	0.0
T207	1.72	0.0
T209	1.68	0.0
T211	1.57	0.08
T214	1.25	0.0
T216	1.22	0.0
T218	1.03	0.0
T222	0.69	0.0
T224	0.54	0.0
