	ts	te
T0	35.0	33.86
T1	34.95	33.27
T2	34.65	32.26
T3	33.99	30.79
T4	33.74	31.16
T5	33.47	32.41
T6	33.4	27.69
T7	33.29	28.52
T12	32.32	20.4
T14	31.94	27.04
T15	31.74	28.09
T16	31.52	23.84
T17	31.44	0.0
T18	31.06	21.02
T19	29.8	18.54
T20	29.71	24.92
T22	29.63	27.65
T23	29.16	23.15
T24	29.12	27.61
T25	28.53	25.89
T26	28.51	23.77
T27	28.49	24.81
T29	28.26	24.32
T30	28.21	23.25
T31	28.12	27.18
T33	27.66	24.43
T34	27.4	15.53
T36	26.89	25.97
T38	26.58	25.82
T39	26.53	25.39
T40	26.43	0.0
T41	26.2	21.85
T43	26.16	24.6
T44	26.12	24.18
T45	25.77	0.0
T46	25.7	24.24
T47	25.41	23.24
T48	25.24	24.22
T49	25.03	17.42
T50	24.74	23.48
T51	24.68	22.88
T53	24.65	20.37
T54	24.63	0.0
T56	24.32	19.46
T58	23.35	21.49
T60	22.97	22.71
T61	22.61	20.98
T63	22.38	16.97
T64	22.29	18.03
T65	21.79	19.89
T66	21.56	19.68
T67	21.27	0.0
T68	21.1	0.0
T71	20.41	4.94
T73	18.91	8.24
T74	18.51	16.94
T77	16.72	9.19
T78	16.68	11.69
T79	16.6	8.66
T82	16.15	10.86
T85	15.82	12.1
T86	15.33	9.52
T87	15.16	9.93
T88	14.85	7.0
T89	14.75	7.01
T92	14.32	12.05
T93	14.28	0.0
T96	13.61	2.83
T97	13.61	6.3
T98	13.13	8.83
T99	13.06	9.44
T100	12.96	10.69
T101	12.82	6.97
T102	12.31	0.0
T104	12.26	7.49
T106	12.06	0.0
T107	12.03	11.75
T108	11.97	10.16
T109	11.9	10.41
T111	11.18	10.49
T112	10.96	9.57
T113	10.86	7.95
T114	10.72	10.1
T116	10.54	0.0
T117	10.4	4.82
T118	10.36	7.85
T120	9.98	5.59
T121	9.96	0.35
T123	9.63	0.0
T124	9.43	2.0
T126	9.28	7.86
T128	8.9	7.52
T129	8.76	0.0
T130	8.75	0.0
T131	8.69	0.0
T133	8.58	7.37
T134	8.54	7.67
T135	8.53	4.71
T136	8.49	5.58
T138	8.39	0.0
T139	8.34	0.08
T141	7.91	0.17
T142	7.88	0.0
T143	7.82	6.96
T144	7.8	5.26
T145	7.76	2.86
T147	7.64	4.82
T149	7.57	5.49
T150	7.49	5.71
T151	7.45	3.82
T152	7.45	6.14
T153	7.35	6.58
T154	7.3	0.4
T156	7.1	0.0
T157	7.09	2.21
T159	6.9	0.0
T160	6.72	6.22
T161	6.58	0.0
T163	6.53	5.14
T164	6.5	1.24
T165	6.41	6.05
T167	6.11	0.37
T168	6.03	0.0
T169	5.87	4.6
T170	5.77	4.62
T172	5.64	4.17
T173	5.45	1.8
T174	5.29	3.27
T175	5.12	2.06
T176	4.94	0.0
T178	4.81	0.62
T179	4.7	1.42
T180	4.67	0.83
T181	4.65	0.0
T182	4.58	0.93
T185	4.32	3.64
T186	4.31	3.82
T187	4.22	3.01
T189	3.95	1.52
T190	3.67	0.0
T193	3.15	0.0
T194	3.13	0.0
T195	3.11	0.0
T196	3.08	0.0
T197	3.04	2.53
T198	3.03	0.0
T199	3.02	0.0
T200	2.98	0.0
T202	2.93	0.0
T203	2.92	0.51
T204	2.91	1.49
T205	2.84	0.0
T206	2.79	0.0
T207	2.74	0.0
T208	2.72	2.39
T209	2.7	0.0
T210	2.58	2.22
T212	2.44	0.0
T213	2.39	0.0
T214	2.23	0.59
T219	2.04	0.74
T221	1.8	0.0
T222	1.78	0.0
T224	1.54	0.0
T226	1.26	0.0
T227	1.19	0.16
T228	1.02	0.0
T231	0.76	0.0
T241	0.32	0.0
T242	0.18	0.0
