cat_trait_0,time,mean,lwr,upr
0.0,0.5,0.10656061384503852,0.058699035031527666,0.16659647166320796
0.0,0.8445012568347069,0.10548149095129082,0.059024645471264695,0.16397261711788444
0.0,1.1890025136694138,0.10443186112828563,0.05828647291285895,0.1619375073726604
0.0,1.5335037705041206,0.10341166338827217,0.056223930046194505,0.15778269668370898
0.0,1.8780050273388276,0.102420692828218,0.056159459247549795,0.15649076704096504
0.0,2.222506284173534,0.1014586208527416,0.057317273547923674,0.15685922411025432
0.0,2.567007541008241,0.10052501505374123,0.0541403672701508,0.152346652480291
0.0,2.9115087978429477,0.09961935779265246,0.05152233024502429,0.14957178093384418
0.0,3.2560100546776547,0.09874106291097452,0.05218053599068599,0.14936860096047716
0.0,3.6005113115123617,0.0978894900998038,0.05356828080835328,0.15041527511744054
0.0,3.9450125683470683,0.09706395647218699,0.053537779465717104,0.14963733501455742
0.0,4.289513825181776,0.09626374510388312,0.05277718133236636,0.14832710763297388
0.0,4.634015082016482,0.09548811089042947,0.04687087902464578,0.14087759213202836
0.0,4.97851633885119,0.09473628485634941,0.049815340636944115,0.14404611333849762
0.0,5.323017595685896,0.09400747861657688,0.0460387062922002,0.13927735105062314
0.0,5.667518852520603,0.09330089052293565,0.046470599734750345,0.13896145842819865
0.0,6.01202010935531,0.09261571392674982,0.04762826935358716,0.13977120983447386
0.0,6.356521366190017,0.09195114642031268,0.04685019679994177,0.1387887258771574
0.0,6.701022623024723,0.09130639791311657,0.04567932604143674,0.1371182161937194
0.0,7.045523879859431,0.09068069588153023,0.045348182659274074,0.13607101515653833
0.0,7.390025136694137,0.09007328817610782,0.044932819815323724,0.13586927945247804
0.0,7.734526393528845,0.08948344621314361,0.04391791983499801,0.13520824206741322
0.0,8.079027650363551,0.08891047224581579,0.04322934835717647,0.13478178942527003
0.0,8.423528907198259,0.08835371226027744,0.041865980106882826,0.13322535214118944
0.0,8.768030164032965,0.08781257134683389,0.04190426939542251,0.1331934446695735
0.0,9.112531420867672,0.08728652409863366,0.04126723935173767,0.13245225386762155
0.0,9.45703267770238,0.08677511279566597,0.041528242641061565,0.13308542673201096
0.0,9.801533934537085,0.08627793209472005,0.04004269027107152,0.13163751241930757
0.0,10.146035191371793,0.08579460622582595,0.03945450064825511,0.13180248094815106
0.0,10.4905364482065,0.08532476743607678,0.03997209187251975,0.13278122701633968
0.0,10.835037705041206,0.08486804193700852,0.038324473389054085,0.1316273139393345
0.0,11.179538961875913,0.08442404538982488,0.03806820121275229,0.13201088291885585
0.0,11.52404021871062,0.0839923865693729,0.03720735809374094,0.13095600690310813
0.0,11.868541475545326,0.08357267596220494,0.036328910483716476,0.1300768588918816
0.0,12.213042732380034,0.08316453576435137,0.03546954735022303,0.12964541211591832
0.0,12.557543989214741,0.08276760872159779,0.03463729280300106,0.12940423938872211
0.0,12.902045246049447,0.08238156473680186,0.038597492013894154,0.13389071543622633
0.0,13.246546502884154,0.08200610523383041,0.037763489594772034,0.133448749554849
0.0,13.591047759718862,0.08164096533788795,0.0373254139141534,0.13334538478256988
0.0,13.935549016553567,0.08128591340344356,0.035287501875581925,0.13206253997874423
0.0,14.280050273388275,0.08094074734813837,0.03504670556061582,0.1319781847590506
0.0,14.624551530222982,0.08060528809449666,0.029782269629246277,0.12683118831168141
0.0,14.969052787057688,0.08027937152934282,0.03849212413865939,0.13579106577377756
0.0,15.313554043892395,0.07996284082453722,0.0386465225299427,0.1355226306710138
0.0,15.658055300727103,0.07965554046010666,0.03837358107582438,0.13513601362170286
0.0,16.00255655756181,0.07935731232449651,0.03798681985583421,0.13453447513650513
0.0,16.347057814396518,0.07906799346553663,0.03761913860179751,0.13425405031516938
0.0,16.69155907123122,0.07878741477055326,0.037269315980935885,0.13435676977653935
0.0,17.03606032806593,0.07851540004178478,0.03693619316065892,0.1344584902728038
