	ts	te
T0	35.0	27.04
T2	30.2	11.68
T4	28.67	21.0
T5	25.47	6.43
T6	25.39	20.5
T8	24.97	15.58
T9	24.85	22.35
T10	24.18	21.95
T11	24.1	12.96
T12	22.81	19.29
T13	22.39	7.21
T14	22.35	15.89
T15	22.14	19.71
T16	21.96	17.49
T18	21.07	19.62
T19	20.89	16.39
T20	20.81	17.6
T21	20.67	19.04
T22	20.41	4.1
T23	20.41	16.26
T24	20.38	0.0
T25	19.55	17.36
T26	19.48	17.72
T27	19.26	18.35
T28	19.13	14.6
T29	18.84	17.88
T30	18.79	16.91
T31	18.48	17.11
T32	18.01	8.85
T33	17.95	15.54
T34	17.75	8.65
T35	17.72	15.01
T36	17.5	12.69
T39	17.37	0.0
T40	17.34	12.63
T41	17.16	0.65
T42	17.11	10.17
T43	17.08	14.25
T44	17.06	0.0
T45	16.89	2.83
T46	16.66	10.86
T47	16.49	14.73
T48	16.13	5.89
T49	15.88	4.62
T51	15.77	7.49
T53	15.39	13.68
T54	15.34	11.42
T55	15.32	6.21
T56	15.3	9.42
T57	15.25	13.4
T58	14.97	0.0
T59	14.85	6.88
T61	14.61	5.99
T62	14.23	11.46
T64	14.07	11.59
T65	14.06	11.91
T67	13.44	0.0
T68	13.37	9.92
T71	13.01	0.0
T72	13.01	5.5
T74	12.86	1.84
T75	12.71	0.0
T77	12.65	0.0
T78	12.62	0.0
T79	12.62	12.2
T80	12.56	7.45
T82	12.48	3.25
T84	12.2	0.0
T85	12.12	9.53
T86	12.06	8.3
T87	12.02	0.0
T90	11.69	8.44
T91	11.58	8.36
T92	11.46	0.0
T93	11.29	10.57
T95	11.13	6.81
T96	11.06	6.62
T98	10.89	6.68
T99	10.88	9.41
T100	10.87	7.23
T104	10.48	0.0
T105	10.33	0.0
T109	10.12	4.52
T110	10.11	2.97
T111	10.07	0.0
T113	9.93	0.0
T114	9.71	0.0
T115	9.67	0.98
T116	9.62	8.13
T117	9.46	4.37
T118	9.27	3.19
T119	9.25	0.0
T123	8.99	5.83
T124	8.93	0.0
T125	8.88	8.67
T126	8.84	0.0
T127	8.84	0.0
T128	8.83	0.0
T129	8.8	7.92
T132	8.62	0.0
T134	8.47	0.94
T135	8.46	0.0
T136	8.34	5.48
T137	8.31	7.13
T138	8.29	0.0
T139	8.22	0.0
T142	8.16	7.47
T143	8.1	3.66
T144	7.98	7.7
T145	7.87	0.0
T146	7.86	7.51
T147	7.8	1.51
T148	7.79	0.0
T150	7.69	0.0
T152	7.48	0.0
T153	7.43	6.87
T154	7.34	0.0
T155	7.32	5.37
T156	6.96	0.0
T160	6.49	0.0
T161	6.41	0.0
T163	6.3	5.25
T166	6.21	0.0
T167	6.12	0.0
T169	5.97	0.0
T170	5.89	0.0
T173	5.76	0.0
T175	5.73	0.0
T176	5.71	0.0
T178	5.61	1.18
T180	5.36	1.75
T181	5.36	0.0
T182	5.35	0.0
T183	5.33	3.84
T184	5.15	3.6
T186	5.01	0.0
T187	4.95	4.59
T191	4.62	2.1
T192	4.62	0.0
T193	4.58	0.82
T194	4.5	0.0
T195	4.46	2.83
T196	4.46	0.0
T198	4.36	0.17
T199	4.33	0.0
T200	4.28	0.0
T201	4.26	0.0
T202	4.25	0.0
T204	4.15	0.0
T205	4.09	1.36
T206	3.93	0.0
T209	3.87	0.0
T210	3.87	0.0
T211	3.79	1.32
T212	3.76	0.0
T213	3.72	0.0
T214	3.72	1.15
T215	3.59	0.0
T217	3.56	0.0
T220	3.35	0.0
T222	3.21	1.31
T225	3.03	0.0
T227	2.98	0.0
T228	2.8	1.55
T232	2.65	0.0
T233	2.63	0.0
T236	2.55	1.35
T237	2.55	0.0
T238	2.48	0.0
T241	2.27	0.0
T242	2.25	0.0
T244	2.19	0.0
T245	2.18	0.0
T246	2.13	0.0
T247	2.13	0.0
T248	2.09	0.53
T251	1.96	0.55
T252	1.86	0.0
T253	1.85	0.0
T254	1.72	0.0
T255	1.72	0.0
T256	1.67	1.02
T257	1.66	0.85
T258	1.45	1.16
T259	1.42	0.0
T260	1.41	1.18
T262	1.14	0.0
T263	1.11	0.0
T265	0.96	0.0
T267	0.72	0.0
T268	0.71	0.0
T269	0.54	0.0
T272	0.42	0.0
T273	0.39	0.0
T278	0.05	0.0
