	ts	te
T1	34.02	23.08
T2	32.98	17.65
T3	32.78	4.65
T4	32.08	27.24
T5	31.89	23.08
T6	31.32	18.62
T7	30.89	17.0
T8	29.97	23.46
T9	29.87	26.34
T10	29.42	22.58
T11	28.84	24.41
T12	28.56	13.72
T14	28.12	21.25
T15	28.01	10.96
T16	28.01	14.74
T17	27.84	11.76
T18	27.8	21.65
T19	27.67	15.67
T20	27.66	24.05
T21	27.42	12.1
T22	27.37	6.42
T23	27.24	24.57
T24	26.79	19.81
T25	26.71	22.09
T26	26.49	26.46
T27	26.46	15.75
T28	26.31	17.38
T29	26.2	16.47
T30	26.13	18.25
T31	25.99	15.87
T32	25.88	9.86
T34	25.68	13.69
T35	25.55	17.22
T36	25.44	13.41
T37	25.23	11.81
T38	25.15	14.38
T39	25.11	12.17
T40	25.03	18.32
T41	24.84	12.35
T42	24.66	16.97
T43	24.66	22.04
T44	24.62	14.12
T45	24.52	19.93
T46	24.52	10.57
T47	24.51	14.63
T48	24.3	18.53
T49	24.29	16.25
T51	24.05	21.9
T52	24.0	15.75
T53	23.84	22.19
T54	23.75	16.35
T55	23.7	17.75
T56	23.65	22.74
T57	23.64	13.82
T58	23.61	16.47
T59	23.2	13.11
T60	23.06	18.35
T61	23.05	16.6
T62	22.82	22.46
T64	22.75	18.59
T65	22.74	20.76
T66	22.66	16.59
T67	22.45	13.08
T68	22.24	17.07
T69	22.23	16.73
T70	22.22	15.51
T71	22.15	16.98
T72	22.08	12.34
T73	22.04	10.4
T74	22.02	21.6
T75	21.99	19.37
T76	21.94	15.5
T77	21.79	15.92
T78	21.78	14.33
T79	21.73	15.87
T80	21.68	14.76
T81	21.66	15.54
T82	21.6	14.87
T83	21.47	12.02
T84	21.4	17.87
T85	21.27	16.09
T86	21.24	15.02
T87	21.22	15.29
T88	21.17	12.87
T89	21.15	12.05
T90	21.13	17.94
T91	21.01	8.19
T92	20.84	8.15
T93	20.84	11.6
T94	20.84	19.91
T95	20.83	11.39
T96	20.75	12.25
T97	20.74	14.05
T98	20.7	3.92
T99	20.69	20.35
T100	20.68	18.28
T101	20.66	17.18
T102	20.62	13.16
T103	20.57	16.22
T104	20.53	8.47
T105	20.52	15.66
T107	20.43	14.75
T108	20.4	16.47
T109	20.28	11.47
T110	20.26	18.58
T111	20.24	18.24
T112	20.07	12.4
T114	20.02	12.98
T116	19.95	11.15
T117	19.94	15.79
T118	19.87	13.24
T119	19.78	9.55
T120	19.75	18.53
T122	19.7	12.54
T123	19.69	16.23
T124	19.64	16.93
T125	19.6	15.25
T126	19.57	14.77
T127	19.52	16.18
T128	19.46	15.69
T129	19.45	12.33
T130	19.43	16.9
T131	19.35	17.35
T132	19.35	17.24
T133	19.35	14.77
T134	19.27	11.95
T135	19.22	10.82
T136	19.18	11.63
T137	19.17	12.42
T138	19.12	14.17
T139	19.08	11.33
T140	18.87	13.19
T141	18.86	17.77
T142	18.82	18.23
T143	18.8	14.17
T144	18.75	9.94
T145	18.67	11.69
T146	18.63	12.0
T147	18.61	12.86
T148	18.6	14.21
T149	18.6	11.97
T150	18.58	17.49
T152	18.53	12.74
T153	18.53	10.57
T154	18.52	14.78
T155	18.52	14.69
T156	18.52	10.87
T157	18.49	17.28
T158	18.44	10.23
T159	18.44	10.66
T160	18.38	15.97
T161	18.37	14.16
T163	18.32	12.34
T164	18.32	10.78
T165	18.25	13.02
T166	18.15	9.65
T167	17.96	10.11
T168	17.96	14.89
T171	17.85	13.17
T172	17.79	16.64
T173	17.75	15.81
T174	17.75	13.82
T175	17.71	14.54
T176	17.68	11.69
T177	17.67	13.6
T178	17.67	9.34
T179	17.61	12.19
T180	17.61	16.62
T181	17.59	11.7
T183	17.47	6.2
T184	17.45	14.56
T186	17.08	14.59
T187	16.96	8.46
T188	16.93	7.4
T189	16.9	14.92
T190	16.85	12.44
T191	16.69	14.85
T192	16.69	11.68
T193	16.66	16.51
T194	16.53	10.77
T196	16.45	11.19
T197	16.45	13.37
T198	16.36	11.2
T199	16.26	13.4
T200	16.26	13.26
T201	16.21	15.4
T202	16.06	15.96
T203	16.03	6.98
T204	16.0	5.35
T205	15.86	12.73
T206	15.81	13.62
T207	15.73	12.81
T208	15.65	10.58
T209	15.55	11.22
T210	15.54	9.1
T211	15.33	13.79
T212	15.27	13.37
T213	15.2	0.68
T214	15.09	10.25
T215	14.98	14.82
T216	14.93	11.23
T217	14.9	11.67
T219	14.66	13.87
T221	14.53	9.59
T222	14.41	11.85
T223	14.27	1.74
T224	14.06	8.83
T225	13.92	11.16
T226	13.92	12.68
T227	13.91	10.43
T228	13.82	13.27
T229	13.8	13.59
T230	13.79	11.13
T231	13.79	12.44
T232	13.63	11.73
T233	13.52	0.11
T234	13.52	13.13
T235	13.47	10.04
T236	13.46	12.56
T237	13.41	10.68
T238	13.14	9.94
T241	12.96	9.68
T242	12.92	12.72
T243	12.82	10.66
T244	12.78	3.84
T245	12.54	8.28
T246	12.48	11.55
T248	12.1	4.64
T249	12.03	2.54
T250	12.0	9.8
T251	11.58	7.22
T253	11.53	9.99
T254	11.49	10.1
T255	11.26	8.7
T256	11.24	9.56
T257	11.02	6.96
T258	10.88	10.13
T259	10.84	9.67
T266	8.5	4.47
T268	7.09	4.39
T269	5.51	0.0
T270	5.41	0.1
T272	1.32	0.0
