scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	0.0	0.4	0.0	0.0	-0.010888462396315335	NA	-0.6677942392876546	0.0	NA
T1	33.28	13.43	0.4	0.3	0.4	0.0016442310514216945	-0.305443559695647	-0.06683510493892605	0.0	0.0
T2	29.64	0.0	0.4	0.0	0.4	-0.17125393019127	-0.42002510774520924	-0.12970264457824027	0.0	0.0
T3	29.11	24.51	0.4	0.05	0.4	-0.20168992178600204	0.3383887572891247	0.07399712836183325	0.0	0.0
T4	29.01	13.69	0.4	0.3	0.4	-0.1236954733991478	-0.7350331618749156	-0.5038806338528983	0.0	0.0
T5	28.82	11.97	0.4	0.3	0.4	-0.7876169822777366	-0.86268564239981	-1.2257768181428808	0.0	0.0
T6	28.21	16.83	0.4	0.05	0.4	-0.8681150300067201	-1.6863312507928474	-1.9276299758267947	0.0	0.0
T7	28.17	19.21	0.4	0.05	0.4	-0.9782402046983716	-0.9507573343792367	-1.5506932701359104	1.0	0.0
T8	27.62	25.03	0.4	0.05	0.4	0.19665029113743202	-0.13384665281859667	0.0008235509813675113	1.0	0.0
T9	27.57	0.0	0.4	0.0	0.4	0.020715258922607595	0.19593091576695318	0.14021593400310725	0.0	0.0
T10	27.37	18.77	0.4	0.05	0.4	0.11686175307065225	0.2965361979291749	0.7838603812905357	0.0	0.0
T12	26.3	0.0	0.4	0.0	0.4	0.08311748237397154	-0.590552961263953	-0.9926848427474131	1.0	1.0
T13	26.18	13.1	0.4	0.3	0.4	-0.965572427778252	-0.8736368130467674	-1.7905307071608205	0.0	0.0
T14	25.95	14.77	0.4	0.3	0.4	-1.3952923796692531	-1.49862234698356	-1.2825274543179894	1.0	1.0
T15	24.71	13.31	0.4	0.3	0.4	0.024531219812882206	0.10208300513268181	0.0928288377857492	1.0	0.0
T16	24.66	10.38	0.4	0.3	0.4	0.04627825064644777	0.12988113405791907	0.7016471042457785	1.0	0.0
T17	24.61	11.34	0.4	0.3	0.4	-1.2204550518919492	-1.959992583325925	-1.419361501651294	1.0	1.0
T19	24.17	0.0	0.4	0.0	0.4	-0.35434679521553636	-0.024349191741741272	0.052530622728623425	0.0	0.0
T20	23.68	11.94	0.4	0.3	0.4	0.1459834290904629	-0.1351487579744276	-0.04012130978144053	1.0	1.0
T21	23.53	13.6	0.4	0.3	0.4	-1.9895897208645514	-2.0724920172685413	-2.081570474038724	1.0	1.0
T22	23.16	21.39	0.4	0.05	0.4	-1.6246322414163388	-1.80381758255081	-1.8705994289013947	1.0	1.0
T23	23.04	13.84	0.4	0.3	0.4	0.5242449998072536	0.8199352694351981	0.8543586935483963	0.0	0.0
T24	23.0	0.0	0.4	0.0	0.4	-0.35738798721808474	-0.21967820588755574	-0.3766496411596638	0.0	0.0
T25	22.96	12.47	0.4	0.3	0.4	-1.6706528166149712	-1.4555159878803636	-1.0267337733866024	0.0	0.0
T27	22.9	21.19	0.4	0.05	0.4	0.8048458285125868	1.486520352343396	1.6014791148629617	0.0	0.0
T28	22.75	13.64	0.4	0.3	0.4	-0.004329700321350981	0.16617190110342894	0.3911963386443619	1.0	1.0
T30	22.7	14.52	0.4	0.3	0.4	0.7902482839030398	0.3943121805385343	0.5037127995207492	0.0	0.0
