	ts	te
T0	35.0	17.09
T1	31.04	12.56
T2	30.12	0.0
T3	27.06	15.12
T4	26.22	18.91
T5	26.16	12.43
T6	25.14	21.8
T8	23.98	6.6
T9	23.36	1.67
T10	23.28	21.55
T13	22.25	10.08
T14	21.72	18.96
T15	21.58	0.0
T16	21.4	20.64
T17	21.02	0.0
T18	21.0	13.24
T20	20.2	2.12
T24	19.42	0.0
T25	19.21	17.26
T26	19.2	15.54
T28	18.21	10.1
T30	17.95	15.14
T31	17.87	16.77
T32	17.65	0.0
T35	17.4	11.01
T36	17.34	0.0
T37	17.1	14.56
T38	16.9	16.68
T39	16.7	15.83
T40	16.56	13.19
T41	16.5	9.75
T43	15.31	0.0
T44	15.28	10.37
T45	15.28	11.14
T46	15.17	4.05
T47	15.16	11.49
T48	15.04	13.25
T50	14.05	3.65
T53	13.78	11.5
T54	13.67	9.23
T55	13.63	9.59
T56	13.62	7.55
T57	13.48	0.0
T58	13.46	7.94
T59	13.44	11.23
T60	13.38	3.82
T61	13.22	9.14
T62	13.21	11.7
T63	13.11	11.09
T64	13.11	11.24
T65	13.05	6.54
T66	12.98	8.79
T67	12.66	0.0
T68	12.62	3.17
T70	12.51	8.91
T71	12.15	3.04
T72	12.08	8.58
T73	11.91	0.0
T74	11.82	8.09
T75	11.72	10.22
T77	11.56	0.0
T78	11.51	9.82
T80	11.45	7.9
T81	11.38	5.92
T82	11.0	8.72
T85	10.57	0.0
T86	10.55	9.88
T87	10.2	3.22
T88	10.19	5.57
T89	10.19	7.86
T90	10.05	2.82
T93	9.91	7.18
T94	9.82	5.37
T95	9.81	9.51
T97	9.65	4.56
T100	9.49	8.57
T102	9.42	8.83
T103	9.38	6.32
T104	9.38	8.04
T105	9.33	8.03
T107	9.13	0.0
T108	8.94	0.0
T109	8.91	8.58
T110	8.82	6.26
T112	8.61	1.08
T113	8.53	0.0
T114	8.47	0.0
T115	8.47	6.43
T116	8.29	0.0
T117	8.25	7.73
T118	7.99	0.0
T119	7.67	6.51
T120	7.66	5.97
T121	7.62	0.0
T123	7.44	0.0
T124	7.32	4.51
T125	7.27	0.0
T126	7.26	2.13
T127	7.17	3.85
T131	6.85	5.46
T133	6.55	5.5
T134	6.52	4.34
T135	5.83	3.24
T137	5.7	3.89
T138	5.59	0.0
T139	5.59	5.13
T142	4.96	0.0
T143	4.95	2.1
T145	4.86	3.21
T147	4.69	1.74
T148	4.4	0.0
T149	4.34	0.37
T150	4.33	0.0
T151	4.33	0.0
T155	4.12	2.67
T156	3.99	1.82
T157	3.98	0.0
T159	3.93	1.68
T162	3.86	1.43
T163	3.66	3.13
T166	3.42	2.41
T168	3.39	2.92
T172	3.24	0.24
T173	3.14	2.55
T174	3.09	0.0
T175	3.09	2.04
T176	3.07	0.73
T177	3.06	0.42
T179	2.84	1.14
T180	2.8	0.0
T181	2.68	0.0
T182	2.67	0.0
T183	2.61	1.64
T184	2.59	1.22
T187	2.21	1.3
T188	2.19	0.47
T190	2.13	0.0
T191	1.66	0.82
T192	1.54	0.0
T193	1.36	0.0
T194	1.36	0.0
T195	1.34	0.0
T196	1.22	0.0
T197	1.18	0.0
T198	0.93	0.0
T199	0.86	0.0
T200	0.84	0.0
T201	0.75	0.0
T203	0.62	0.0
T206	0.4	0.0
