scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	25.36	0.4711976922053493	0.21612684930750145	0.0	-0.013099877613659577	NA	-0.2831692900958126	0.0	NA
T1	33.09	0.0	0.12281175173530731	0.2403598049026867	0.348385940470042	-0.2857354199593569	-0.6733681669992062	-2.5262227405707804	1.0	0.0
T2	30.23	25.02	0.44203253152555977	0.2148812252849244	0.44203253152555977	0.03972789430160988	-0.9995856771541197	-1.3020860603508455	0.0	0.0
T3	28.74	22.05	0.4028070145540676	0.20350084431024362	0.4028070145540676	-1.2097718756820217	-1.6330474428880204	-1.404161971118848	0.0	0.0
T6	27.54	18.31	0.42724851532622177	0.19895766955886218	0.42724851532622177	-1.2640616689460904	-1.1632466886964714	-1.1489935401398252	0.0	0.0
T7	27.53	21.49	0.45166528173015635	0.22276810302636865	0.45166528173015635	-0.044372767554243166	0.14926747626523257	0.4526596081751764	0.0	0.0
T8	27.24	22.26	0.3271778160052536	0.2200212269462406	0.3271778160052536	-0.20937667084228898	-1.037396024205383	-1.4061623209443257	0.0	0.0
T11	25.97	24.87	0.44983880960806494	0.1715455163000522	0.44983880960806494	-1.3556100184434365	-0.6369585899992303	-0.6399668364967283	0.0	0.0
T12	25.5	21.86	0.4301305779405013	0.1605103317812373	0.4301305779405013	0.6100091558090863	0.0643145243390506	-0.053689856992049964	0.0	0.0
T14	25.19	4.04	0.06054724670810355	0.20675346738313052	0.06054724670810355	-0.5314960731645796	-1.0751086751656969	-1.0234943989178638	1.0	1.0
T15	24.84	22.98	0.36054116785651136	0.1636251463673705	0.36054116785651136	-0.8249845035695192	-0.5589332380834113	-0.6227990199774948	0.0	0.0
T16	24.05	15.33	0.21000948707402373	0.20295465916609617	0.21000948707402373	-0.5400112257972003	-1.132557799452989	-1.2502733981433662	0.0	0.0
T18	23.73	16.3	0.25119760794984464	0.15528838196809036	0.25119760794984464	0.5606242023472623	1.1007340263050227	0.9207056832723003	0.0	0.0
T19	23.12	13.03	0.468539934132728	0.22200505640669085	0.468539934132728	-0.02808726709334543	0.36568325829458653	-0.0002928340855026662	0.0	0.0
T20	23.12	19.37	0.468539934132728	0.23926392902543334	0.468539934132728	1.0112709954509986	0.8414759653228798	0.2968366406752836	0.0	0.0
T21	22.63	10.57	0.3960627609392898	0.23465545544753816	0.3960627609392898	0.8405759362105115	1.859899860949719	1.958563204035849	0.0	0.0
T22	22.33	7.9	0.06309864378535712	0.0782129054026375	0.40809904841999217	0.5004418881353858	0.13677478685470462	-0.1271893285055914	1.0	0.0
T23	22.16	11.03	0.44029970409445884	0.21618418041831955	0.44029970409445884	0.854728217547367	0.638882100815201	1.1504180120076792	0.0	0.0
T24	21.49	16.86	0.43670088806218865	0.10992251980859855	0.43670088806218865	0.5167972917976698	0.7307050354963182	0.12269617109757837	0.0	0.0
T25	20.76	19.17	0.410983115638809	0.2213469176756205	0.410983115638809	0.09996458920280055	-0.47927167368121065	-0.6702056578321225	0.0	0.0
T26	20.37	2.86	0.14005371737774333	0.1918267351082893	0.14005371737774333	0.1588615230445398	0.19113651641985474	0.41293802702216587	1.0	1.0
T28	20.0	7.55	0.3392704054586441	0.19470132804400048	0.3392704054586441	-0.7019947013032735	-0.24083398480923485	0.2782706916970162	0.0	0.0
T29	19.85	5.59	0.032265235279984025	0.10517448208819061	0.4389324569253653	0.44901189503363353	-0.42398805409065027	-0.166875648403765	1.0	0.0
T30	19.72	12.34	0.35972456729029795	0.22089606856128385	0.35972456729029795	2.0952776086793805	2.1914169947492206	2.470237874623811	0.0	0.0
T31	19.52	0.0	0.4417386672578	5.669298136121564e-06	0.4417386672578	2.13423835563957	2.4965611435550343	2.1590074914834916	0.0	0.0
T33	18.84	17.03	0.422283893136548	0.18635856006272666	0.422283893136548	2.567337475636049	2.034398915234239	1.9744666666508057	0.0	0.0
T35	18.38	16.04	0.42470416856207605	0.13005400288852423	0.42470416856207605	-1.1200484420651173	-0.8441792707470914	-1.1081845606037262	0.0	0.0
T36	18.37	9.94	0.44902668821987207	0.18468744669759696	0.44902668821987207	-0.8999468887037045	-0.3858819675180969	-0.8969111373176368	0.0	0.0
T37	18.18	13.99	0.35652487750041045	0.12309520119708846	0.35652487750041045	0.9464949742818042	1.0859175264319467	1.4070819612592993	0.0	0.0
T38	18.11	12.59	0.2953964762632896	0.22615064304381977	0.2953964762632896	0.7332232699578352	0.7600526469829243	0.24052529535260234	0.0	0.0
T39	18.09	14.16	0.41171247386192833	0.2129651258476808	0.41171247386192833	0.7620610472850224	1.055412089588062	1.129231341010842	0.0	0.0
T40	17.98	6.47	0.21058587907239776	0.08178211462981336	0.26061181313295156	0.9790051309288589	1.3745241034090419	1.5919968274277312	1.0	0.0
T41	17.84	4.89	0.14566340237001174	0.2378258608595265	0.32553428983533755	0.28651754962027354	0.258008156885425	0.9361151688377507	1.0	0.0
T42	17.73	7.07	0.411315071848352	0.22374601431215774	0.411315071848352	0.7668576302968768	0.40254376575689294	1.243965826781491	0.0	0.0
T43	17.69	4.47	0.1993848593586203	0.14195971369525287	0.1993848593586203	1.3127023874943642	1.5372517845300493	1.403107046548446	1.0	1.0
T45	17.36	11.93	0.45000798987010826	0.2032048545702842	0.45000798987010826	0.8302945811249786	0.265720981479149	0.6330039635171693	0.0	0.0
T46	16.61	4.59	0.12381742925174602	0.049558185508325	0.3473802629536033	0.774985654784537	0.5990291842497726	0.6816133238414416	1.0	0.0
T47	16.38	3.49	0.28921312952943107	0.14672578426722227	0.28921312952943107	0.7432043626222712	1.1660455632155609	1.7565218063804549	0.0	0.0
T48	16.37	8.73	0.21160890454638048	0.08986540277992727	0.21160890454638048	-1.2610979735073289	-1.6473230925067512	-1.8277573289147024	1.0	1.0
