	ts	te
T0	35.0	29.52
T1	34.57	29.7
T2	33.19	23.38
T3	30.7	29.89
T4	30.15	12.29
T5	30.06	26.55
T6	29.66	17.41
T7	29.39	0.0
T8	28.73	21.47
T9	28.05	5.93
T10	27.89	22.31
T11	27.81	20.94
T12	27.63	24.91
T13	27.48	23.73
T14	26.48	18.56
T15	26.04	24.55
T16	25.96	21.84
T18	25.85	21.03
T19	25.63	15.99
T20	25.32	21.29
T22	24.46	22.3
T23	24.02	21.85
T24	23.13	17.32
T25	23.05	17.63
T26	22.81	12.28
T28	21.31	0.11
T30	21.1	0.0
T31	20.45	17.47
T32	20.38	16.31
T33	20.14	9.63
T34	20.11	19.19
T35	19.95	19.18
T36	19.71	18.85
T37	19.7	15.05
T38	19.44	15.34
T39	19.39	16.74
T40	19.37	12.96
T41	19.19	14.33
T42	18.99	18.28
T43	18.74	15.44
T44	18.66	0.0
T45	18.08	15.92
T46	17.56	6.78
T47	17.53	5.21
T48	17.5	17.11
T50	17.39	0.21
T51	17.35	13.38
T52	17.28	0.0
T54	17.14	0.0
T55	17.06	16.96
T56	16.95	14.18
T57	16.82	14.05
T58	16.78	13.98
T59	16.67	14.74
T61	15.43	12.24
T62	15.41	10.72
T63	15.32	3.71
T66	14.6	13.9
T67	14.52	11.3
T68	14.35	9.9
T69	14.33	12.84
T70	14.0	11.9
T71	13.98	11.11
T72	13.85	6.9
T73	13.76	8.79
T75	13.61	11.91
T76	13.52	7.87
T78	13.29	11.4
T80	13.21	9.76
T82	12.99	4.53
T83	12.99	11.62
T85	12.63	9.84
T87	12.25	8.64
T88	12.05	0.0
T89	11.58	4.09
T90	11.45	2.58
T91	10.24	0.0
T92	10.22	7.25
T93	9.9	0.16
T94	9.73	7.09
T95	9.67	5.56
T96	9.44	6.31
T97	9.28	8.59
T98	9.1	7.07
T99	9.05	7.95
T100	9.0	5.74
T101	8.95	0.0
T102	8.87	5.69
T103	8.66	7.3
T104	8.59	3.63
T105	8.53	4.06
T106	8.51	8.04
T107	8.33	8.06
T108	8.23	4.17
T109	7.93	4.16
T110	7.78	2.08
T111	7.67	4.96
T112	7.64	3.94
T114	7.42	6.77
T115	7.35	0.0
T116	7.31	0.0
T117	7.28	6.14
T118	7.28	5.45
T119	7.2	5.32
T120	7.18	1.86
T121	6.61	1.56
T124	6.46	0.0
T125	6.21	4.27
T126	6.08	2.68
T127	6.07	4.46
T128	6.05	0.0
T129	6.05	3.77
T130	6.02	0.0
T131	6.01	3.83
T132	5.99	5.18
T133	5.92	3.19
T134	5.91	3.94
T135	5.9	5.72
T136	5.9	4.7
T137	5.74	4.06
T138	5.58	0.0
T139	5.53	4.1
T140	5.53	3.04
T141	5.36	0.0
T142	5.24	4.83
T143	5.22	0.0
T144	4.96	2.43
T146	4.86	4.07
T147	4.83	4.54
T149	4.71	3.76
T150	4.68	2.57
T151	4.6	0.0
T153	4.5	3.45
T154	4.44	2.25
T155	4.42	2.26
T156	4.34	1.81
T157	4.34	1.72
T158	4.31	0.0
T159	4.17	0.0
T160	4.14	3.21
T161	4.1	0.64
T162	3.96	3.37
T163	3.87	1.26
T164	3.8	0.82
T166	3.77	0.0
T167	3.77	2.35
T168	3.7	0.0
T172	3.54	2.6
T174	3.3	1.67
T175	3.27	0.94
T177	3.11	0.0
T178	3.05	0.0
T179	2.79	0.0
T180	2.55	0.0
T181	2.27	0.0
T182	2.16	0.0
T183	2.03	0.0
T184	1.92	0.0
T185	1.92	0.1
T186	1.8	0.6
T187	1.77	0.0
T188	1.73	0.69
T189	1.68	0.0
T190	1.64	0.0
T194	1.14	0.0
T195	0.97	0.04
T196	0.95	0.0
T198	0.73	0.0
T199	0.68	0.0
T201	0.62	0.24
T203	0.51	0.0
T209	0.26	0.0
