	ts	te
T0	35.0	18.59
T1	32.58	20.69
T3	30.74	25.47
T4	30.36	28.52
T5	28.7	19.1
T6	28.25	26.96
T8	27.54	25.17
T9	24.54	0.0
T10	23.69	18.62
T12	21.41	18.56
T13	20.85	0.0
T15	20.28	6.57
T17	19.93	18.2
T19	18.63	17.9
T21	18.14	8.06
T22	18.05	9.57
T23	18.01	12.4
T24	17.81	0.0
T25	17.34	12.19
T27	17.11	4.03
T29	16.04	0.0
T30	15.95	9.3
T31	15.87	15.4
T33	15.08	12.85
T34	14.88	10.33
T35	14.83	11.31
T36	14.29	0.97
T37	14.13	6.92
T39	13.93	0.0
T40	13.85	10.35
T41	13.74	8.26
T42	13.72	7.38
T44	13.52	0.0
T45	13.39	0.0
T46	13.33	5.84
T47	13.07	11.57
T48	12.67	6.93
T50	11.93	0.98
T51	11.79	0.0
T52	11.55	9.17
T53	11.33	7.08
T56	10.78	0.0
T58	10.68	9.13
T59	10.58	7.24
T60	10.56	0.0
T61	10.53	6.31
T62	10.44	7.45
T64	10.24	8.07
T65	10.2	0.0
T67	10.13	8.8
T68	10.1	0.0
T69	9.96	0.0
T70	9.94	0.0
T71	9.88	8.79
T72	9.86	8.54
T73	9.77	0.0
T74	9.76	8.07
T75	9.72	0.0
T77	9.67	8.3
T78	9.59	8.39
T80	9.37	0.0
T82	9.28	5.22
T85	9.11	0.0
T87	9.02	0.0
T88	8.79	6.14
T90	8.73	4.95
T91	8.72	7.93
T92	8.65	0.0
T93	8.49	0.0
T94	8.47	1.95
T95	8.42	3.96
T96	8.34	5.41
T97	8.3	0.0
T98	8.26	0.0
T100	8.18	3.57
T101	8.15	3.71
T102	8.15	0.0
T103	8.11	0.0
T105	7.9	0.0
T106	7.88	6.99
T107	7.85	0.0
T109	7.74	2.83
T110	7.73	0.0
T111	7.66	0.0
T112	7.6	0.0
T113	7.53	0.0
T114	7.4	0.0
T115	7.36	5.9
T118	6.91	2.7
T121	6.72	0.0
T122	6.72	6.42
T124	6.69	0.0
T125	6.68	0.0
T126	6.58	0.0
T127	6.58	4.34
T128	6.54	0.0
T129	6.45	0.0
T130	6.39	0.0
T132	6.11	0.0
T133	6.1	0.0
T135	6.01	4.4
T136	5.96	0.0
T137	5.94	0.59
T138	5.89	0.0
T139	5.78	4.39
T140	5.73	0.0
T141	5.69	0.0
T142	5.66	0.0
T144	5.61	0.0
T145	5.57	5.2
T146	5.4	1.4
T147	5.38	1.11
T148	5.23	0.0
T149	5.14	0.0
T150	5.07	0.0
T151	5.04	3.61
T152	4.98	0.0
T153	4.96	0.0
T155	4.64	3.95
T156	4.52	0.0
T157	4.51	0.0
T158	4.43	0.0
T159	4.37	0.0
T160	4.36	0.0
T161	4.34	0.0
T162	4.25	2.28
T164	4.17	0.0
T166	4.13	0.0
T167	4.12	0.0
T168	4.0	0.0
T169	3.99	3.25
T170	3.9	3.41
T172	3.81	0.0
T174	3.74	0.82
T175	3.64	0.0
T176	3.61	0.0
T177	3.6	0.0
T178	3.59	3.05
T179	3.59	0.0
T182	3.56	0.0
T183	3.56	0.0
T184	3.55	1.69
T185	3.55	0.0
T186	3.53	0.0
T187	3.53	0.0
T188	3.49	0.0
T189	3.4	0.0
T190	3.34	0.0
T191	3.27	2.36
T192	3.25	0.83
T193	3.21	1.06
T194	3.08	0.0
T195	3.02	0.0
T196	3.01	0.83
T197	3.01	0.0
T198	2.99	0.0
T199	2.88	0.61
T200	2.66	0.0
T201	2.63	0.0
T202	2.55	0.0
T203	2.23	0.0
T204	2.16	0.0
T205	2.14	1.56
T206	2.12	0.0
T207	2.09	0.0
T208	1.96	0.0
T209	1.95	0.0
T210	1.89	0.57
T211	1.88	0.12
T212	1.83	0.0
T214	1.79	0.0
T216	1.7	0.0
T217	1.65	1.42
T219	1.58	0.0
T220	1.55	0.0
T222	1.5	0.0
T223	1.5	0.0
T231	1.0	0.29
T232	0.97	0.0
T233	0.9	0.0
T234	0.9	0.0
T239	0.54	0.0
T240	0.53	0.0
T241	0.44	0.0
T242	0.43	0.0
T247	0.05	0.0
