feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
cont_trait_0,none,none,none,0.832,1.3890868509589067,0.7637880385695476,2.462495904387569,0.017869536305772354,0.00037674308442149374,0.046739911411360566,-3.8921698391999313,-14.555790263301844,2.289748155717575,1.0
cat_trait_0,none,0_1,none,0.6573333333333333,1.0503237320239185,0.8231946877870304,1.2633229161439694,0.00893674510567118,0.00021759610152866324,0.022509826454100674,-0.7167861561537462,-4.226013843144585,2.040059188421992,4.0
pvr_0,none,none,none,0.7226666666666667,1.125663755176076,0.7447234092204547,1.54546147212269,0.01385886841660994,0.00013105644082789703,0.034582343787462735,-2.1642544371468637,-9.329889019737266,2.3945991998709246,3.0
pvr_1,none,none,none,0.8346666666666667,1.2757180965013353,0.7768923341433712,1.889519914436782,0.015152531676160486,0.00020459338812924338,0.035212196073828375,-3.445177055965245,-12.120037841857766,1.8138882712241298,2.0
time,none,none,none,0.5506666666666666,1.0436854329404865,0.7492694270702825,1.3272242575950564,0.0037930864690424847,7.119393774382727e-05,0.009674161352990996,-1.0294997035516007,-5.805059781304635,2.787720340435044,5.0
cont_trait_0,cat_trait_0,none,none,0.656,1.4536824055855022,0.004434489953158189,21.430890552580962,0.008879980136835391,0.00018952410671733906,0.16053047860498154,-0.2449441006983522,-3.8538024189761018,2.6979882935938804,4.0
cont_trait_0,pvr_0,none,none,0.6906666666666667,0.782962929173567,0.3258642465880338,1.1445370264879835,0.011398114397900953,0.00020608164516066626,0.17484561382184888,-1.504112271187907,-7.761416900338418,2.942306591467343,3.0
cont_trait_0,pvr_1,none,none,0.7853333333333333,0.7163886675037668,0.285353829822565,1.0497341297061054,0.011552979174259407,0.00022471669478890633,0.14645884659255778,-0.8830291023986643,-6.336645925974096,3.804901534232158,2.0
cont_trait_0,time,none,none,0.5133333333333333,0.794406506113805,0.28366068642169784,1.1376704937165998,0.004536532145343618,0.0001038496007454893,0.17307893366061422,-0.5358682051527304,-3.9339414925171923,2.3672907516909163,7.0
cat_trait_0,pvr_0,none,none,0.644,1.3806567425164749,0.002209617120421524,14.10514212842005,0.0077768949152289876,0.0001831041046059673,0.18503946896428275,-0.5221802541763996,-4.3315336170546175,2.437684373495131,5.0
cat_trait_0,pvr_1,none,none,0.652,1.6116803444090602,0.0008350865788864128,18.14147861495214,0.007590901773827855,0.00016036711599370088,0.13598866979479068,-0.32864622383769626,-4.26099918905021,3.166579986212014,6.0
cat_trait_0,time,none,none,0.5546666666666666,1.0227602461668603,0.0026375126231472424,5.295623394793317,0.0033208253877469243,5.91813245552922e-05,0.13832771344991254,-0.1637836584160276,-2.474125706218331,1.8526742284230409,10.0
pvr_0,pvr_1,none,none,0.7666666666666667,0.7729818216835168,0.4286135016854479,1.0674453440272695,0.013028746364663439,0.00024285413974256092,0.1858766923660987,-1.1853191725461043,-7.192389752288193,3.6959668687479166,1.0
pvr_0,time,none,none,0.568,0.9136878412846642,0.607528066242848,1.2911760160671442,0.003936992123554904,0.00010989257385719922,0.1598990535337674,-0.4404693765194789,-3.4504079290033474,2.361957833209658,8.0
pvr_1,time,none,none,0.496,0.823713680263696,0.4741697978241657,1.1533956747335952,0.0035941291508396044,0.0001019223058699177,0.17156893344832463,-0.4044448170405745,-3.7764491039641825,2.2676274000098715,9.0
