	ts	te
T0	35.0	30.69
T1	34.43	33.19
T2	34.11	27.35
T3	33.87	32.5
T4	33.58	27.92
T5	33.5	30.43
T6	32.83	31.86
T8	31.78	31.57
T10	31.74	24.61
T11	31.01	27.63
T12	29.42	28.16
T13	28.74	28.11
T14	28.7	25.12
T16	28.56	20.98
T17	28.27	25.01
T19	27.8	20.16
T20	27.35	23.52
T21	27.03	16.09
T22	26.82	25.83
T23	26.59	22.49
T24	26.33	24.48
T25	26.15	24.13
T26	25.74	24.67
T27	25.7	24.06
T29	25.5	23.61
T30	25.45	14.15
T31	25.4	24.22
T32	25.25	22.86
T33	25.24	0.0
T34	24.89	21.56
T35	24.76	22.04
T36	24.76	23.32
T37	24.76	23.26
T38	24.63	15.58
T39	24.57	21.49
T40	24.12	21.96
T42	23.66	13.32
T45	22.97	20.68
T46	22.46	20.79
T47	22.35	19.43
T49	22.15	12.68
T50	22.08	17.09
T51	22.05	13.35
T52	21.95	9.82
T54	21.8	20.46
T55	21.61	0.0
T57	20.84	0.0
T58	20.65	14.14
T59	20.64	14.53
T60	20.59	18.42
T61	20.48	15.94
T62	20.15	18.77
T63	20.06	0.0
T64	19.99	15.94
T66	19.73	15.42
T67	19.53	17.31
T68	19.19	7.1
T69	19.15	15.3
T70	19.02	17.52
T71	18.97	16.45
T72	18.92	18.24
T73	18.67	16.82
T74	18.64	17.23
T77	18.55	0.0
T78	18.12	14.43
T79	18.11	15.26
T80	17.43	13.75
T81	17.38	17.05
T82	17.32	15.62
T83	17.29	15.79
T84	17.25	15.18
T86	16.71	0.0
T88	16.64	0.0
T89	16.48	9.89
T90	16.46	7.9
T91	16.43	15.67
T92	16.3	1.85
T93	16.18	15.84
T94	16.17	2.73
T95	16.11	16.0
T97	16.0	8.89
T98	16.0	15.96
T100	15.8	7.31
T101	15.75	4.4
T103	15.68	12.34
T104	15.43	0.0
T105	15.41	0.0
T106	15.39	9.07
T107	15.26	0.0
T108	15.25	6.11
T109	15.22	0.0
T110	15.22	0.0
T111	15.13	0.07
T112	15.1	0.0
T113	15.03	11.88
T114	14.87	12.09
T115	14.69	1.25
T117	14.6	0.0
T118	14.6	0.0
T120	14.3	10.53
T121	14.18	7.71
T122	13.98	0.0
T123	13.4	11.21
T124	13.13	4.75
T125	13.12	0.81
T126	12.98	7.49
T127	12.94	9.14
T128	12.48	10.5
T129	12.3	7.38
T130	12.17	0.0
T132	11.99	0.0
T134	11.74	0.0
T135	11.54	5.3
T136	11.38	8.02
T137	11.27	0.0
T138	10.88	4.37
T139	10.85	9.41
T140	10.83	7.76
T141	10.82	3.53
T143	10.61	9.21
T145	10.52	6.64
T146	10.17	6.27
T147	10.15	6.01
T150	9.88	8.11
T151	9.85	0.0
T153	9.63	0.0
T154	9.2	0.0
T155	9.13	6.54
T156	8.98	5.78
T157	8.65	1.65
T158	8.22	6.99
T159	8.18	2.16
T160	8.05	5.6
T161	7.88	2.93
T162	7.34	4.4
T163	7.31	0.0
T164	7.14	0.0
T165	6.92	5.04
T166	6.77	6.31
T167	6.75	5.32
T168	6.53	0.0
T169	6.37	3.94
T170	6.06	0.0
T171	6.03	4.82
T172	5.87	0.73
T173	5.65	3.73
T175	5.14	0.43
T176	4.58	0.0
T178	4.41	0.0
T180	3.59	0.0
T181	3.5	0.0
T182	3.33	1.6
T183	3.28	0.0
T184	3.23	0.58
T185	3.09	0.86
T186	2.91	1.72
T187	2.8	0.0
T188	2.75	2.32
T192	2.55	0.14
T193	2.5	0.0
T195	2.38	0.0
T196	2.17	0.0
T197	1.96	0.0
T198	1.94	0.0
T199	1.84	0.89
T200	1.82	0.0
T201	1.77	0.0
T202	1.76	0.0
T203	1.73	0.64
T204	1.44	0.0
T205	1.37	0.0
T206	1.37	0.0
T208	1.24	0.0
T209	1.1	0.0
T210	0.85	0.0
T212	0.67	0.0
T213	0.63	0.0
T214	0.39	0.0
