cat_trait_0,temp,mean,lwr,upr
0.0,-2.335557817056028,0.15206772221360765,0.06369280172179612,0.2568048220053883
0.0,-2.28872812739215,0.15204516506542862,0.056170100314743884,0.24753425697227724
0.0,-2.2418984377282722,0.1520414850892752,0.05716739213849489,0.24757298974308403
0.0,-2.1950687480643944,0.1520583893252541,0.05796981509190377,0.24714637535098485
0.0,-2.148239058400516,0.1520976491422605,0.05918487845312536,0.24717877434184796
0.0,-2.1014093687366384,0.15216109479759954,0.059724498731242276,0.2468441048878655
0.0,-2.0545796790727606,0.15225055159697554,0.06216444577934467,0.24882331367112911
0.0,-2.007749989408883,0.15236781568670824,0.06070232700011916,0.24653059801552007
0.0,-1.960920299745005,0.15251465104790793,0.06188193629782887,0.24569181611795143
0.0,-1.9140906100811272,0.15269275501001756,0.0630521769517849,0.2464233444435586
0.0,-1.8672609204172492,0.15290372820798867,0.06552958343163198,0.247674249578254
0.0,-1.8204312307533714,0.15314907219782511,0.06584421892718835,0.24790934753661023
0.0,-1.7736015410894934,0.15343024888803858,0.07674373880940462,0.2583440724021967
0.0,-1.7267718514256156,0.15374883107937706,0.07778605133830767,0.2577116097903097
0.0,-1.6799421617617378,0.15410657938202144,0.07773276802550069,0.25719394261913625
0.0,-1.63311247209786,0.15450531726540342,0.0771299825592035,0.25538452651256477
0.0,-1.5862827824339822,0.15494691415848813,0.0802049609197991,0.25691968955600064
0.0,-1.5394530927701042,0.15543358251306702,0.08056769599282833,0.25752655891225273
0.0,-1.4926234031062264,0.1559680403678053,0.08045134217632724,0.25697308780979816
0.0,-1.4457937134423484,0.156553441949953,0.0636125628843396,0.24073047032402634
0.0,-1.3989640237784706,0.1571932482359085,0.06433141840895179,0.23985214982292308
0.0,-1.3521343341145928,0.15789091331350646,0.06700821119849319,0.24118472392229703
0.0,-1.305304644450715,0.15864991315238539,0.07139889063543862,0.24689649181993964
0.0,-1.2584749547868372,0.15947410973052764,0.08350573759632715,0.25796601800287716
0.0,-1.2116452651229592,0.16036753458010258,0.07325123279780552,0.24441111695551876
0.0,-1.1648155754590814,0.16133348148791063,0.07474059568565311,0.24483957557185138
0.0,-1.1179858857952036,0.1623741125541326,0.07566294584609169,0.24451954312037927
0.0,-1.0711561961313256,0.16349147581674625,0.0789024293203582,0.2472510725077208
0.0,-1.0243265064674478,0.16468891472032346,0.0779870901853739,0.24583378381746682
0.0,-0.97749681680357,0.16597209938352564,0.07940088294783297,0.2446550445964056
0.0,-0.9306671271396922,0.16734952285729246,0.08192539162382446,0.24691072616063298
0.0,-0.8838374374758142,0.16883202319112392,0.08790422652984844,0.25177695243664633
0.0,-0.8370077478119364,0.17043245556583853,0.08805512304297555,0.2519631325733858
0.0,-0.7901780581480586,0.17216637364437384,0.09038833892715248,0.2556753208350331
0.0,-0.7433483684841806,0.17405303517101933,0.08801439105615157,0.25372638078192566
0.0,-0.6965186788203028,0.17611521755072143,0.09318086437618121,0.25968558618858967
0.0,-0.649688989156425,0.17837777171210273,0.09680032290434659,0.2625592450168983
