	ts	te
T0	35.0	29.84
T2	30.78	23.37
T3	30.2	22.47
T4	30.08	27.36
T5	29.88	19.64
T7	28.43	20.93
T8	28.33	18.82
T9	28.3	20.03
T11	27.11	5.42
T12	26.34	24.01
T13	26.32	25.16
T14	25.94	14.12
T15	25.87	22.54
T16	25.86	19.32
T17	25.63	0.0
T18	25.62	24.43
T19	25.18	19.44
T20	24.98	24.52
T21	24.42	22.31
T22	24.39	19.22
T23	24.02	2.96
T24	23.74	0.0
T27	22.88	19.58
T28	22.81	19.26
T29	22.35	20.63
T30	22.11	18.95
T33	20.81	13.25
T34	19.82	3.93
T37	18.63	7.07
T38	18.13	8.52
T40	17.93	4.29
T42	16.95	8.25
T43	16.95	12.13
T44	16.63	14.56
T46	16.12	0.0
T47	15.93	9.44
T48	15.83	11.84
T50	15.39	3.25
T51	15.24	8.16
T53	15.01	11.77
T55	14.38	8.09
T56	14.16	0.0
T59	13.7	10.32
T61	13.6	7.93
T62	13.31	6.16
T63	13.27	4.32
T65	12.84	3.4
T68	12.5	10.3
T69	12.43	7.93
T70	12.38	4.72
T72	12.2	10.08
T73	11.99	9.29
T74	11.74	9.72
T76	11.64	7.02
T77	11.63	0.0
T79	11.26	10.31
T81	11.11	4.31
T83	11.0	8.34
T84	10.8	3.24
T86	10.74	7.82
T87	10.56	5.52
T89	10.15	0.0
T92	9.92	9.28
T93	9.91	5.27
T94	9.59	6.32
T95	9.57	0.75
T97	9.47	7.1
T98	9.4	3.74
T102	9.08	0.0
T106	8.85	5.38
T107	8.82	0.0
T108	8.8	2.39
T109	8.71	7.0
T110	8.65	5.83
T111	8.54	5.16
T112	8.45	4.63
T113	8.38	2.28
T117	8.07	4.53
T118	7.97	0.0
T119	7.95	4.14
T120	7.93	0.25
T121	7.88	0.32
T123	7.85	0.0
T124	7.78	3.06
T126	7.69	4.92
T128	7.4	6.11
T130	7.34	6.64
T131	7.29	4.82
T132	7.28	0.0
T133	7.21	6.96
T134	7.18	1.57
T135	7.17	6.89
T137	7.15	5.45
T138	7.05	0.0
T139	7.02	3.72
T140	7.01	0.0
T141	6.8	3.88
T142	6.78	0.0
T143	6.69	4.16
T144	6.66	4.31
T145	6.61	2.02
T147	6.5	4.2
T148	6.49	0.0
T149	6.48	5.86
T150	6.46	3.71
T152	6.38	3.21
T153	6.32	3.41
T154	6.31	5.45
T155	6.29	5.83
T158	6.11	5.24
T160	6.06	5.1
T161	5.92	5.17
T162	5.91	0.0
T164	5.73	0.0
T165	5.69	0.0
T168	5.59	4.78
T169	5.54	4.87
T170	5.51	2.49
T171	5.43	3.17
T172	5.43	3.98
T173	5.41	5.1
T174	5.39	0.0
T175	5.32	2.06
T178	5.18	3.09
T179	5.15	5.03
T182	4.91	0.0
T183	4.89	3.88
T184	4.87	0.0
T185	4.84	3.59
T186	4.82	2.7
T188	4.71	0.0
T191	4.58	0.0
T193	4.46	4.22
T194	4.37	1.96
T195	4.27	0.91
T196	4.17	2.93
T198	3.97	0.0
T199	3.84	0.0
T200	3.83	2.08
T201	3.77	0.0
T204	3.56	2.05
T206	3.48	0.83
T207	3.41	0.0
T209	3.33	0.0
T211	3.24	0.0
T212	3.23	0.0
T213	3.18	0.0
T215	3.16	2.6
T217	3.14	2.58
T219	3.1	0.0
T222	3.02	1.46
T223	2.9	1.16
T224	2.79	0.0
T225	2.78	0.96
T226	2.73	1.23
T227	2.72	0.0
T230	2.61	1.97
T231	2.47	1.0
T232	2.45	0.0
T233	2.29	1.95
T234	2.27	0.0
T235	2.19	0.0
T236	2.17	0.0
T237	2.04	0.0
T240	1.9	0.0
T241	1.89	0.0
T245	1.68	0.14
T247	1.43	0.0
T248	1.3	0.5
T249	1.28	0.0
T252	1.02	0.0
T257	0.85	0.0
T258	0.83	0.0
T259	0.63	0.0
T262	0.26	0.0
T264	0.17	0.0
