	ts	te
T0	35.0	23.41
T1	34.42	17.9
T2	32.08	27.59
T3	31.75	13.54
T4	30.06	26.83
T5	28.55	4.26
T6	28.37	24.41
T7	27.87	17.4
T8	27.8	17.66
T9	27.42	25.83
T10	27.36	13.86
T11	26.9	23.92
T12	26.28	13.85
T14	25.78	24.46
T15	25.76	17.16
T16	25.67	19.41
T17	25.51	22.64
T18	25.35	8.21
T20	25.2	24.93
T21	25.19	4.46
T22	25.14	17.99
T23	24.89	18.14
T24	24.44	24.04
T25	24.4	13.9
T26	24.11	9.59
T27	24.1	14.84
T28	23.94	20.91
T29	23.73	8.59
T30	23.66	9.62
T31	23.64	14.8
T32	23.55	19.08
T33	23.53	22.48
T34	23.52	16.51
T35	23.5	15.71
T36	23.38	14.55
T37	23.36	19.89
T38	23.13	17.46
T39	23.08	13.27
T40	22.88	7.76
T41	22.87	10.38
T42	22.8	14.52
T43	22.77	14.5
T44	22.52	15.28
T45	22.14	15.73
T46	22.0	16.89
T47	21.91	16.09
T48	21.82	8.21
T49	21.79	21.19
T50	21.67	21.11
T51	21.62	17.84
T52	21.6	13.43
T53	21.58	9.7
T54	21.52	4.66
T55	21.49	13.61
T56	21.47	16.17
T57	21.43	12.12
T58	21.23	14.02
T59	21.21	18.46
T60	21.13	16.13
T61	21.1	18.86
T62	21.09	13.68
T63	20.96	16.59
T64	20.95	9.74
T65	20.84	15.21
T67	20.65	16.94
T68	20.58	19.62
T69	20.55	13.61
T70	20.52	14.24
T74	20.39	7.6
T75	20.36	10.28
T76	20.3	6.44
T78	20.06	16.09
T79	20.03	16.66
T81	19.92	12.99
T82	19.83	15.58
T83	19.56	14.71
T84	19.53	10.37
T85	19.45	17.88
T87	19.29	10.33
T89	18.99	17.08
T90	18.96	17.04
T91	18.91	9.09
T92	18.9	12.91
T93	18.83	10.52
T94	18.83	8.24
T95	18.82	11.39
T97	18.75	16.84
T98	18.71	18.23
T100	18.69	13.2
T102	18.66	15.61
T105	18.47	8.88
T106	18.46	12.0
T108	18.42	14.22
T109	18.33	10.55
T111	18.27	14.86
T112	18.26	16.43
T113	18.24	11.89
T114	18.19	11.81
T115	18.12	13.7
T117	18.07	14.13
T118	18.05	13.92
T119	18.04	11.85
T120	18.04	7.31
T121	18.0	9.34
T122	17.99	13.1
T123	17.91	14.08
T124	17.9	13.16
T125	17.78	14.02
T126	17.75	16.93
T129	17.62	15.18
T130	17.6	12.34
T131	17.45	14.97
T132	17.38	12.05
T134	17.27	9.89
T135	17.14	13.15
T136	17.08	14.99
T137	16.99	12.29
T140	16.83	5.48
T141	16.82	14.21
T142	16.75	12.88
T143	16.73	12.82
T144	16.69	12.86
T145	16.63	12.85
T146	16.58	12.15
T147	16.49	12.33
T148	16.39	10.98
T149	16.32	9.14
T150	16.04	11.95
T151	16.02	10.76
T154	15.78	13.96
T155	15.78	14.48
T156	15.66	13.3
T158	15.59	10.45
T159	15.59	12.16
T160	15.54	7.52
T162	15.24	0.0
T163	15.03	14.35
T164	15.02	12.83
T165	14.89	13.08
T166	14.83	13.19
T167	14.79	12.28
T168	14.72	12.45
T169	14.69	11.08
T170	14.57	7.8
T171	14.37	11.55
T173	14.13	2.93
T174	13.96	11.54
T175	13.83	0.0
T177	13.43	11.74
T178	13.12	11.34
T179	13.04	12.64
T181	12.71	11.67
T182	12.39	10.81
T183	12.11	5.31
T184	12.09	10.77
T186	11.64	9.47
T187	11.61	4.68
T188	11.45	10.71
T191	11.23	6.06
T192	11.07	10.27
T193	10.84	8.42
T194	10.42	9.75
T198	9.57	0.65
T199	8.22	6.49
T200	8.07	5.25
T201	5.61	0.0
T204	3.13	0.0
