	ts	te
T0	35.0	13.16
T1	34.26	12.71
T2	33.01	30.15
T3	32.09	15.74
T4	32.01	28.92
T5	31.63	11.65
T6	30.86	0.0
T7	30.36	13.9
T8	30.24	26.88
T9	29.8	13.76
T10	29.49	18.95
T11	28.38	14.3
T12	27.89	15.46
T14	27.64	14.91
T15	27.59	13.89
T16	27.45	12.52
T17	27.29	0.0
T18	27.22	13.78
T19	27.15	11.15
T20	26.74	12.6
T21	25.78	25.07
T22	25.53	22.22
T23	25.39	14.95
T24	25.12	14.32
T25	25.09	14.65
T26	24.98	23.92
T27	24.86	0.0
T28	24.86	15.1
T29	24.67	11.08
T30	24.67	16.74
T31	24.58	21.61
T32	24.3	14.49
T33	24.29	14.07
T34	24.11	22.2
T35	24.1	21.47
T36	23.78	13.02
T37	23.68	13.14
T38	23.63	23.53
T39	23.37	14.58
T40	23.23	14.78
T41	23.17	17.72
T42	23.09	12.07
T43	22.92	0.0
T44	22.88	20.26
T45	22.86	14.58
T46	22.83	12.61
T47	22.82	0.0
T48	22.81	12.26
T49	22.79	16.07
T50	22.74	11.1
T52	22.49	14.09
T53	22.47	11.95
T54	22.42	12.38
T55	22.42	10.66
T57	22.22	13.26
T58	22.21	14.25
T59	22.2	0.0
T60	22.13	14.12
T61	22.11	20.79
T62	22.1	10.33
T63	21.99	13.05
T64	21.98	15.68
T65	21.87	13.51
T66	21.85	11.19
T67	21.83	0.0
T68	21.8	14.44
T69	21.69	0.0
T70	21.61	17.05
T71	21.59	14.32
T72	21.57	0.0
T73	21.53	20.38
T74	21.53	14.61
T75	21.5	13.49
T76	21.47	18.66
T78	21.47	11.12
T79	21.46	0.0
T80	21.45	14.4
T81	21.38	13.98
T82	21.38	0.0
T83	21.32	15.8
T84	21.31	16.85
T85	21.3	15.91
T86	21.3	12.58
T87	21.29	15.28
T88	21.27	13.04
T89	21.23	14.79
T90	21.19	18.38
T91	21.15	14.68
T92	21.07	11.78
T93	21.06	0.0
T94	21.05	16.75
T95	21.05	13.86
T96	20.94	10.12
T97	20.93	13.02
T98	20.93	14.82
T99	20.9	0.0
T100	20.9	14.03
T101	20.89	15.95
T102	20.88	0.0
T103	20.87	14.79
T104	20.85	12.24
T105	20.8	17.96
T106	20.79	10.27
T107	20.76	16.41
T108	20.76	13.21
T109	20.75	15.3
T110	20.72	14.58
T111	20.7	13.45
T112	20.69	0.0
T113	20.66	16.49
T114	20.66	14.09
T115	20.66	0.0
T116	20.65	13.52
T117	20.65	19.93
T118	20.61	0.0
T119	20.61	14.53
T120	20.59	14.51
T121	20.56	10.95
T122	20.53	13.01
T124	20.45	14.32
T125	20.45	12.6
T126	20.4	13.03
T127	20.38	0.0
T128	20.35	11.39
T129	20.34	11.95
T130	20.33	19.77
T132	20.16	0.0
T133	20.14	0.0
T134	20.14	0.0
T135	20.14	16.44
T136	20.14	14.02
T137	20.11	13.11
T138	20.1	13.24
T139	20.08	12.99
T140	20.06	3.59
T141	20.06	0.0
T143	19.99	0.0
T144	19.93	13.5
T145	19.89	14.85
T146	19.89	18.87
T147	19.77	14.85
T148	19.75	0.0
T149	19.66	13.11
T150	19.52	14.25
T151	19.49	0.0
T152	19.46	10.23
T153	19.23	15.99
T154	19.17	13.65
T155	18.95	17.39
T156	18.9	15.87
T157	18.84	15.64
T158	18.83	14.17
T159	18.56	10.31
T160	18.48	12.94
T161	18.22	11.21
T162	18.21	10.74
T163	18.16	0.0
T164	18.1	10.95
T165	18.07	13.69
T166	18.01	12.93
T167	17.92	16.56
T168	17.71	14.31
T169	17.68	13.77
T170	17.57	14.37
T171	17.31	1.2
T172	17.1	0.0
T173	17.03	13.45
T174	16.97	12.8
T175	16.94	10.36
T176	16.74	13.78
T177	16.64	14.87
T178	16.64	14.22
T179	16.6	0.0
T181	16.59	0.0
T182	16.58	2.14
T183	16.46	14.9
T184	16.39	14.89
T185	16.33	15.06
T186	16.16	10.94
T187	16.11	13.52
T188	16.11	14.46
T189	16.07	0.0
T190	16.03	0.45
T192	15.9	12.85
T193	15.88	0.0
T194	15.83	13.49
T195	15.73	13.03
T196	15.72	14.6
T197	15.61	12.74
T198	15.6	11.61
T199	15.6	14.25
T200	15.38	13.4
T201	15.37	0.0
T202	15.37	13.7
T203	15.36	14.1
T204	15.25	12.63
T205	15.24	0.0
T206	15.24	11.08
T208	14.82	14.12
T209	14.73	12.15
T210	14.6	0.0
T211	14.56	14.42
T214	14.22	10.85
T216	13.95	11.5
T218	13.75	0.0
T220	13.7	13.29
T221	13.67	0.0
T222	13.37	0.0
T224	13.29	0.0
T225	13.13	5.2
T226	13.08	11.73
T227	13.02	11.61
T228	13.02	10.88
T229	12.93	12.82
T230	12.92	0.0
T231	12.74	6.69
T232	12.46	2.41
T233	12.41	10.8
T234	12.37	0.0
T236	12.18	0.0
T237	12.16	0.0
T238	12.07	3.14
T239	12.05	0.0
T241	11.82	0.0
T242	11.81	0.0
T244	11.53	0.0
T245	11.49	6.71
T246	11.37	0.0
T247	11.28	0.0
T248	11.26	0.0
T249	10.84	0.0
T250	10.82	10.54
T251	10.55	0.0
T253	10.23	0.0
T254	10.16	4.5
T255	10.13	4.1
T256	10.12	0.0
T257	8.74	0.0
T258	6.59	0.0
T259	4.58	0.0
T260	3.46	0.0
T261	3.36	0.0
T262	2.19	0.0
T263	1.56	0.0
