	ts	te
T0	35.0	12.58
T1	35.0	23.1
T2	34.0	31.45
T3	33.37	31.61
T4	32.15	29.58
T5	30.09	11.79
T6	29.84	13.35
T7	29.07	9.48
T8	28.83	19.86
T9	27.38	13.03
T10	27.26	22.1
T11	27.14	24.58
T12	27.05	23.69
T13	26.93	18.13
T14	26.48	17.29
T15	26.31	20.82
T16	26.13	9.51
T17	25.86	8.9
T18	25.86	23.22
T19	25.43	22.95
T20	25.37	16.36
T21	25.2	21.81
T22	25.01	10.97
T23	24.98	16.67
T24	24.96	7.72
T25	24.87	23.61
T26	24.82	17.76
T27	24.6	13.77
T28	24.59	19.32
T29	24.57	22.01
T30	24.57	20.76
T31	24.44	21.22
T32	24.38	13.7
T33	24.32	18.51
T34	24.26	11.88
T35	24.23	19.32
T36	24.12	11.79
T37	24.1	18.29
T38	23.84	22.14
T39	23.81	12.45
T40	23.72	18.5
T41	23.46	14.76
T42	23.45	11.7
T43	23.38	16.47
T44	23.35	18.09
T45	23.34	17.23
T46	23.34	15.78
T47	23.21	18.04
T48	23.17	13.52
T49	23.16	17.43
T50	23.03	15.95
T51	22.97	14.76
T52	22.93	12.17
T53	22.85	9.15
T54	22.82	19.14
T55	22.65	14.17
T56	22.58	12.62
T57	22.44	14.43
T58	22.43	18.86
T59	22.43	16.8
T60	22.41	17.51
T61	22.28	20.42
T62	22.26	17.68
T63	22.18	14.27
T64	22.18	15.22
T65	22.12	15.96
T66	22.03	16.21
T67	22.03	10.99
T68	21.96	15.87
T69	21.9	9.19
T70	21.87	11.04
T71	21.85	17.74
T72	21.82	17.34
T73	21.78	20.29
T74	21.76	19.18
T75	21.73	13.11
T76	21.64	21.13
T77	21.6	8.81
T78	21.59	13.3
T79	21.57	10.73
T80	21.52	14.45
T81	21.48	14.11
T82	21.4	16.03
T83	21.36	15.9
T84	21.35	9.05
T85	21.33	9.62
T86	21.31	7.6
T87	21.26	15.87
T88	21.19	18.5
T89	21.15	15.34
T90	21.06	15.43
T93	21.04	6.12
T94	21.03	14.0
T95	20.8	14.34
T96	20.76	18.24
T97	20.76	17.35
T98	20.75	17.26
T99	20.74	15.26
T100	20.66	11.06
T101	20.63	11.7
T102	20.55	17.88
T103	20.39	15.28
T104	20.38	15.17
T106	20.28	17.23
T107	20.2	7.61
T108	20.14	13.02
T109	20.12	15.67
T110	20.1	19.35
T111	20.02	11.54
T113	19.96	15.49
T114	19.95	12.04
T115	19.85	9.39
T116	19.67	19.61
T118	19.59	18.11
T119	19.51	16.47
T120	19.49	15.06
T123	19.28	12.77
T124	19.27	17.03
T126	18.98	7.47
T127	18.96	13.76
T128	18.91	13.22
T130	18.81	17.79
T131	18.71	8.61
T132	18.64	10.13
T133	18.57	2.18
T135	18.44	12.83
T137	18.4	13.39
T139	18.18	14.11
T140	18.13	10.79
T141	18.08	11.78
T142	18.01	13.37
T143	17.96	8.91
T144	17.94	14.54
T145	17.93	16.54
T146	17.87	16.71
T147	17.82	17.09
T148	17.81	13.24
T149	17.81	16.07
T150	17.72	15.9
T151	17.61	11.89
T153	17.31	15.7
T154	17.28	14.58
T155	17.26	9.61
T156	17.25	14.39
T158	16.81	13.75
T159	16.79	12.43
T160	16.79	9.04
T161	16.75	9.89
T162	16.68	12.37
T165	16.4	13.38
T167	16.35	10.92
T170	16.29	5.34
T171	16.16	13.1
T173	16.06	14.46
T174	16.03	10.27
T175	15.93	14.47
T176	15.88	6.96
T177	15.77	6.52
T179	15.76	9.73
T180	15.62	0.11
T181	15.56	15.43
T183	15.45	9.24
T184	15.38	10.03
T185	15.18	8.8
T186	15.13	11.35
T187	15.11	11.41
T189	15.01	12.92
T190	14.99	13.79
T192	14.87	6.68
T193	14.74	13.31
T194	14.62	5.85
T195	14.55	6.24
T196	14.49	9.53
T197	14.27	5.64
T199	14.24	13.93
T200	14.04	10.96
T201	13.99	8.72
T202	13.96	12.14
T204	13.55	6.34
T205	13.47	12.17
T207	13.37	7.14
T208	13.19	9.03
T209	13.03	11.91
T210	12.88	9.13
T211	12.84	3.57
T212	12.67	11.47
T214	12.52	9.82
T216	12.21	9.36
T217	12.18	2.11
T219	11.8	8.26
T221	11.68	9.54
T222	11.54	6.21
T224	11.35	10.21
T225	11.19	6.93
T226	11.11	7.6
T227	10.75	10.01
T228	10.25	6.23
T229	10.24	0.0
T230	10.23	6.41
T234	8.9	6.4
T238	7.33	0.81
T241	2.16	0.0
