sp	hmin	hmax
T0	33.64499462713943	33.64499462713943
T0	33.21725012185571	33.21725012185571
T0	32.20740740338032	32.20740740338032
T0	31.816531389275408	31.816531389275408
T0	33.40939465574708	33.40939465574708
T0	30.287630726299774	30.287630726299774
T0	29.81565036530261	29.81565036530261
T0	30.616014969921455	30.616014969921455
T0	30.968990187062964	30.968990187062964
T0	34.9305964352448	34.9305964352448
T0	25.943463603552342	25.943463603552342
T0	27.675433932090524	27.675433932090524
T0	26.723860160931554	26.723860160931554
T0	25.124756732314626	25.124756732314626
T0	25.0395635738871	25.0395635738871
T0	27.345300013509117	27.345300013509117
T0	24.057230014402812	24.057230014402812
T0	26.673712690222345	26.673712690222345
T0	23.84944811305058	23.84944811305058
T0	26.062504614843526	26.062504614843526
T0	24.774546096264757	24.774546096264757
T0	23.482261704450153	23.482261704450153
T0	23.482584230632607	23.482584230632607
T0	26.411315799656265	26.411315799656265
T0	26.168498146213025	26.168498146213025
T0	20.972855662508955	20.972855662508955
T0	20.939786180954634	20.939786180954634
T0	21.23351571058945	21.23351571058945
T0	22.124409428982073	22.124409428982073
T0	16.42828265675724	16.42828265675724
T0	16.872395872475575	16.872395872475575
T0	15.428009881618035	15.428009881618035
T0	13.181303117897615	13.181303117897615
T0	12.652485402496765	12.652485402496765
T0	13.502598671145696	13.502598671145696
T1	32.647995712361	32.647995712361
T1	32.706330799208644	32.706330799208644
T1	34.23200708810974	34.23200708810974
T1	23.864836010516054	23.864836010516054
T1	25.86180956183902	25.86180956183902
T1	23.391684208856773	23.391684208856773
T1	27.087011467728228	27.087011467728228
T1	23.755038945230773	23.755038945230773
T1	25.774560742608344	25.774560742608344
T1	24.01295316205933	24.01295316205933
T1	23.898714496782585	23.898714496782585
T1	25.376110294016268	25.376110294016268
T1	23.212030157987215	23.212030157987215
T1	23.117991424665426	23.117991424665426
T1	23.979628994437995	23.979628994437995
T2	32.88443354806488	32.88443354806488
T3	32.90123397767639	32.90123397767639
T3	31.836312524414524	31.836312524414524
T4	30.628219841371813	30.628219841371813
T4	31.265262890636794	31.265262890636794
T4	31.50281548097171	31.50281548097171
T4	31.766081545356144	31.766081545356144
T4	31.665081362730895	31.665081362730895
T5	23.851705271882153	23.851705271882153
T5	26.75497896026238	26.75497896026238
T5	24.137039183454018	24.137039183454018
T5	24.68200534282745	24.68200534282745
T5	23.485589730852098	23.485589730852098
T5	24.92526957024055	24.92526957024055
T5	22.243693992718697	22.243693992718697
T5	21.366043122523426	21.366043122523426
T5	18.623401580904094	18.623401580904094
T5	20.18753188083608	20.18753188083608
T5	14.419532448101561	14.419532448101561
T5	12.735299123557043	12.735299123557043
T5	13.437426086193923	13.437426086193923
T6	28.876226031704444	28.876226031704444
T6	29.361378049121047	29.361378049121047
T6	29.510333964758328	29.510333964758328
T6	29.50626576104004	29.50626576104004
T6	29.218839439967706	29.218839439967706
T6	29.6457776882625	29.6457776882625
T6	29.24270180475558	29.24270180475558
T6	29.659225526395943	29.659225526395943
T6	23.776838629641105	23.776838629641105
T6	26.733306200360005	26.733306200360005
T6	26.448872982843326	26.448872982843326
T6	26.247613865782558	26.247613865782558
T6	26.1183107690713	26.1183107690713
T6	23.565506451855622	23.565506451855622
T6	25.148056569482463	25.148056569482463
T6	23.107350571751784	23.107350571751784
T6	26.366129565998914	26.366129565998914
T6	25.495354398634085	25.495354398634085
T6	25.336524691590565	25.336524691590565
T6	27.973266291660376	27.973266291660376
