cont_trait_0,cat_trait_0,mean,lwr,upr
-4.539746128275379,0.0,0.13610296646739042,0.002344058713482045,0.2979130111069679
-4.539746128275379,1.0,0.23497593872744535,0.035007950958944205,0.4816749614973709
-4.486409935544655,0.0,0.13453409013227444,0.00825586684040476,0.29691713015567617
-4.486409935544655,1.0,0.23577294169730026,0.040888093704294734,0.48061125293497853
-4.433073742813931,0.0,0.13294960920452323,0.008776722962219779,0.29532355802232263
-4.433073742813931,1.0,0.23660001011176623,0.04060909931782823,0.47818267705108675
-4.379737550083206,0.0,0.1313491755338743,0.007831471575664222,0.28775967789246
-4.379737550083206,1.0,0.23745479166465402,0.0369734136841896,0.47260398405278997
-4.326401357352482,0.0,0.12973161401915703,0.012965827967055348,0.28652128059399695
-4.326401357352482,1.0,0.23833527068974233,0.04195886665399406,0.4758268342986445
-4.273065164621759,0.0,0.12809529682872872,0.012706382952457011,0.28028818219123397
-4.273065164621759,1.0,0.23923954279390905,0.037018753352850424,0.4674000061543225
-4.219728971891034,0.0,0.12643842793876095,0.012414296522525797,0.2757622603583636
-4.219728971891034,1.0,0.24016530468938027,0.03981886110046776,0.46592653279495844
-4.16639277916031,0.0,0.1247592582384688,0.012025616807871899,0.2701588730159173
-4.16639277916031,1.0,0.24110938186753783,0.04903240048910386,0.46609938857220734
-4.113056586429585,0.0,0.1230563620496825,0.009680974097419604,0.26376766768172816
-4.113056586429585,1.0,0.24206779584451782,0.053575212446604174,0.46947474440956266
-4.059720393698861,0.0,0.12132898895954713,0.00951368209994137,0.25996106307801486
-4.059720393698861,1.0,0.24303657524411984,0.056853800851773176,0.4665587732321717
-4.006384200968137,0.0,0.11957737948047907,0.014925357943141825,0.2647189129611703
-4.006384200968137,1.0,0.2440127844977805,0.06016386900719865,0.465743689266257
-3.953048008237413,0.0,0.11780293538419384,0.01709041688813105,0.26005099444632696
-3.953048008237413,1.0,0.24499499741765757,0.05397822928054077,0.45374087062796836
-3.8997118155066888,0.0,0.11600819890420241,0.017128264917233762,0.26033089669892134
-3.8997118155066888,1.0,0.24598304850680452,0.06771123151579266,0.4614000849553816
-3.8463756227759642,0.0,0.11419674573749405,0.006137537359837509,0.24632642291475745
-3.8463756227759642,1.0,0.2469774554570533,0.07111550630280791,0.45739906791238644
-3.7930394300452406,0.0,0.11237321891034036,0.008017890920498219,0.24643560034687845
-3.7930394300452406,1.0,0.2479788711920712,0.07413502515903923,0.4530371511027356
-3.739703237314516,0.0,0.11054360000447257,0.0077821754758323845,0.2410811303945884
-3.739703237314516,1.0,0.2489876822343272,0.07155425293455864,0.4500347850034017
-3.686367044583792,0.0,0.10871529681943583,0.005963956483920085,0.23664700911809944
